"Time [ms]","InducedVoltage(Coil1) [V]","InducedVoltage(Coil2) [V]","InducedVoltage(Coil1)_1_1 [V]"
7.60000000000001,-118.251175371873,-118.335964021564,
7.60999999999986,,,-112.518886771822
7.61999999999986,,,-112.655755980428
7.62999999999986,,,-112.617943893466
7.63999999999986,,,-112.857129789389
7.64999999999986,,,-112.745505017608
7.65999999999986,,,-112.70904499419
7.66999999999986,,,-112.728410320222
7.67999999999986,,,-112.699047307784
7.68999999999986,,,-112.733541658932
7.69999999999986,,,-112.630241509098
7.70000000000001,-124.827558306132,-124.933070743082,
7.70999999999985,,,-112.921852737407
7.71999999999985,,,-112.655305090458
7.72999999999985,,,-112.772166046475
7.73999999999985,,,-112.709362816498
7.74999999999985,,,-112.702868169455
7.75999999999985,,,-112.70797217529
7.76999999999985,,,-112.826128970782
7.77999999999985,,,-113.050449067414
7.78999999999985,,,-112.973277967337
7.79999999999985,,,-113.218019857041
7.80000000000001,-122.528422286059,-122.57884135971,
7.80999999999985,,,-113.047911498969
7.81999999999985,,,-113.295596522749
7.82999999999985,,,-113.321661952619
7.83999999999985,,,-113.691651082686
7.84999999999985,,,-113.653873806395
7.85999999999985,,,-113.859734303128
7.86999999999985,,,-114.017144753413
7.87999999999985,,,-114.229151157957
7.88999999999985,,,-114.407883626754
7.89999999999985,,,-114.696225480625
7.90000000000001,-113.969072964029,-113.913432046197,
7.90999999999985,,,-114.990810867487
7.91999999999985,,,-114.997395888221
7.92999999999985,,,-115.26166171386
7.93999999999985,,,-115.419696494222
7.94999999999985,,,-115.68164096502
7.95999999999985,,,-115.665265201747
7.96999999999985,,,-116.126462374077
7.97999999999984,,,-116.350349885907
7.98999999999984,,,-116.506173131863
7.99999999999984,,,-116.904090545988
8.00000000000001,-107.794362369384,-107.695097450625,
8.00999999999984,,,-117.005027385685
8.01999999999984,,,-117.38852848726
8.02999999999984,,,-117.687011141281
8.03999999999984,,,-118.214060624616
8.04999999999984,,,-118.406841281814
8.05999999999984,,,-118.84255914108
8.06999999999984,,,-119.171014385649
8.07999999999984,,,-119.56367798061
8.08999999999984,,,-119.747225818422
8.09999999999984,,,-120.248250736992
8.10000000000001,-107.83648421548,-107.744016700306,
8.10999999999984,,,-120.469620486068
8.11999999999984,,,-120.621488933997
8.12999999999984,,,-120.883725726122
8.13999999999984,,,-121.051949798617
8.14999999999984,,,-121.255127655905
8.15999999999984,,,-121.328984694835
8.16999999999984,,,-121.610349121936
8.17999999999984,,,-121.833384784525
8.18999999999984,,,-121.850833135717
8.19999999999984,,,-122.188199260703
8.20000000000001,-111.758602459523,-111.688714180579,
8.20999999999984,,,-122.07857325589
8.21999999999984,,,-122.249267867813
8.22999999999983,,,-122.293240967197
8.23999999999983,,,-122.509386737051
8.24999999999983,,,-122.535979795296
8.25999999999983,,,-122.751001099075
8.26999999999983,,,-122.95710568963
8.27999999999983,,,-123.02329755745
8.28999999999983,,,-123.239344933889
8.29999999999983,,,-123.674177870458
8.30000000000001,-117.294291314184,-117.259085748992,
8.30999999999983,,,-123.443772161785
8.31999999999983,,,-123.720516485287
8.32999999999983,,,-123.994507096969
8.33999999999983,,,-124.210079881897
8.34999999999983,,,-124.433972041676
8.35999999999983,,,-124.710612219353
8.36999999999983,,,-125.050585631536
8.37999999999983,,,-125.275272100589
8.38999999999983,,,-125.461584081887
8.39999999999983,,,-126.025752611347
8.4,-126.522823169421,-126.541557175656,
8.40999999999983,,,-125.844939843838
8.41999999999983,,,-126.338901726907
8.42999999999983,,,-126.7592052962
8.43999999999983,,,-127.119998871977
8.44999999999983,,,-127.289394044621
8.45999999999983,,,-127.641463163552
8.46999999999982,,,-127.980436148245
8.47999999999982,,,-128.356021933767
8.48999999999982,,,-128.615533555259
8.49999999999982,,,-129.354716239432
8.5,-138.025188064398,-138.075126945445,
8.50999999999982,,,-129.277290386598
8.51999999999982,,,-129.701993799774
8.52999999999982,,,-130.087023799596
8.53999999999982,,,-130.488038923576
8.54999999999982,,,-130.898311758481
8.55999999999982,,,-130.894153113575
8.56999999999982,,,-131.472106532959
8.57999999999982,,,-131.924156674806
8.58999999999982,,,-132.104321931547
8.59999999999982,,,-132.690073059272
8.6,-143.066304840113,-143.118979083564,
8.60999999999982,,,-132.83591675905
8.61999999999982,,,-133.38108397995
8.62999999999982,,,-133.606040660686
8.63999999999982,,,-134.233263208852
8.64999999999982,,,-134.374583955335
8.65999999999982,,,-134.795172705962
8.66999999999982,,,-135.077272341533
8.67999999999982,,,-135.422280844327
8.68999999999982,,,-135.676113841449
8.69999999999982,,,-136.043275502515
8.7,-139.62068725215,-139.650817974729,
8.70999999999982,,,-136.301920541157
8.71999999999981,,,-136.377697480247
8.72999999999981,,,-136.732870349546
8.73999999999981,,,-136.826794630418
8.74999999999981,,,-137.006767966971
8.75999999999981,,,-137.033599469338
8.76999999999981,,,-137.170844724785
8.77999999999981,,,-137.291010636167
8.78999999999981,,,-137.1316161287
8.79999999999981,,,-137.393217187445
8.8,-133.99711472003,-133.984229273896,
8.80999999999981,,,-136.704407040444
8.81999999999981,,,-136.821141673221
8.82999999999981,,,-136.634247281109
8.83999999999981,,,-136.580264739497
8.84999999999981,,,-136.213162868365
8.85999999999981,,,-136.003718015024
8.86999999999981,,,-135.833723982592
8.87999999999981,,,-135.525588107307
8.88999999999981,,,-135.256838917089
8.89999999999981,,,-135.227919200573
8.9,-129.420828894819,-129.425544573566,
8.90999999999981,,,-134.562886740724
8.91999999999981,,,-134.408149590215
8.92999999999981,,,-134.097479056736
8.93999999999981,,,-134.106644522711
8.94999999999981,,,-133.775679345949
8.9599999999998,,,-133.629752148145
8.9699999999998,,,-133.566024740783
8.9799999999998,,,-133.238842968886
8.9899999999998,,,-133.148268363503
8.9999999999998,,,-132.962169917225
9,-126.84988538217,-126.821602444544,
9.0099999999998,,,-133.032175809713
9.0199999999998,,,-132.905498079513
9.0299999999998,,,-133.151130911027
9.0399999999998,,,-133.005789740689
9.0499999999998,,,-133.070570886087
9.0599999999998,,,-133.165963922258
9.0699999999998,,,-133.290095241373
9.0799999999998,,,-133.534661966608
9.0899999999998,,,-133.720548828689
9.0999999999998,,,-134.409152350401
9.1,-128.056604069135,-128.054099968752,
9.1099999999998,,,-134.120848805563
9.1199999999998,,,-134.716867910592
9.1299999999998,,,-135.002928057767
9.1399999999998,,,-135.397236583781
9.1499999999998,,,-135.782252797498
9.1599999999998,,,-136.237866519351
9.1699999999998,,,-136.8192474034
9.1799999999998,,,-137.05722247791
9.1899999999998,,,-137.505105814392
9.1999999999998,,,-137.834632587533
9.2,-135.428783452106,-135.447395782993,
9.20999999999979,,,-138.375896199203
9.21999999999979,,,-138.696085320897
9.22999999999979,,,-139.103574463062
9.23999999999979,,,-139.555664749044
9.24999999999979,,,-139.736054905371
9.25999999999979,,,-140.03899188223
9.26999999999979,,,-140.330087666701
9.27999999999979,,,-140.728011418848
9.28999999999979,,,-140.915210406809
9.29999999999979,,,-141.236826898769
9.3,-147.216075994215,-147.276302873607,
9.30999999999979,,,-141.60087897385
9.31999999999979,,,-141.535292733289
9.32999999999979,,,-141.847559139213
9.33999999999979,,,-141.956455649806
9.34999999999979,,,-142.187778747896
9.35999999999979,,,-142.213036430825
9.36999999999979,,,-142.390961283493
9.37999999999979,,,-142.748733820694
9.38999999999979,,,-142.549408946583
9.39999999999979,,,-142.874682721617
9.4,-153.223137132432,-153.291454947592,
9.40999999999979,,,-142.757774832728
9.41999999999979,,,-142.965077179741
9.42999999999979,,,-142.849395362604
9.43999999999979,,,-143.089433007404
9.44999999999978,,,-142.83414559198
9.45999999999978,,,-142.731644313724
9.46999999999978,,,-142.562503088978
9.47999999999978,,,-142.276087857596
9.48999999999978,,,-142.108391315568
9.49999999999978,,,-141.647190973751
9.5,-147.902974802547,-147.947512427681,
9.50999999999978,,,-141.903734188437
9.51999999999978,,,-141.219174490232
9.52999999999978,,,-141.031458043833
9.53999999999978,,,-140.724635055675
9.54999999999978,,,-140.329135956845
9.55999999999978,,,-139.923070573947
9.56999999999978,,,-139.579993579891
9.57999999999978,,,-139.351649334713
9.58999999999978,,,-138.82964260723
9.59999999999978,,,-138.600033349463
9.6,-136.262040229579,-136.280409200258,
9.60999999999978,,,-138.292230917228
9.61999999999978,,,-137.887419102797
9.62999999999978,,,-137.630055759654
9.63999999999978,,,-137.281327524719
9.64999999999978,,,-136.984833341094
9.65999999999978,,,-136.698484596171
9.66999999999978,,,-136.58212093916
9.67999999999978,,,-136.547579692968
9.68999999999978,,,-136.258226724567
9.69999999999977,,,-136.624789493126
9.7,-128.138359413289,-128.140272869689,
9.70999999999977,,,-135.960268664229
9.71999999999977,,,-136.269499956045
9.72999999999977,,,-136.237171960343
9.73999999999977,,,-136.476347614871
9.74999999999977,,,-136.592378437941
9.75999999999977,,,-136.930260474941
9.76999999999977,,,-137.363889045275
9.77999999999977,,,-137.299402926047
9.78999999999977,,,-137.886485020963
9.79999999999977,,,-138.146097165196
9.8,-128.295015501593,-128.282951179029,
9.80999999999977,,,-138.688633741477
9.81999999999977,,,-139.051773883109
9.82999999999977,,,-139.886535843269
9.83999999999977,,,-140.21119436802
9.84999999999977,,,-140.810710866539
9.85999999999977,,,-141.446011334745
9.86999999999977,,,-142.020140249881
9.87999999999977,,,-142.661319822003
9.88999999999977,,,-143.139128316687
9.89999999999977,,,-144.111913382481
9.9,-135.199503073462,-135.201714637672,
9.90999999999977,,,-144.326519419794
9.91999999999977,,,-145.046826494787
9.92999999999977,,,-145.529532090762
9.93999999999976,,,-146.167771574004
9.94999999999976,,,-146.809979658966
9.95999999999976,,,-147.095801621909
9.96999999999976,,,-147.782366595887
9.97999999999976,,,-148.063059179795
9.98999999999976,,,-148.476104461129
9.99999999999976,,,-148.765374807155
10,-145.747205801746,-145.787758072486,
10.0099999999998,,,-149.110203582775
10.0199999999998,,,-149.414771027936
10.0299999999998,,,-149.629550499686
10.0399999999998,,,-149.982697422354
10.0499999999998,,,-150.003363039381
10.0599999999998,,,-150.059258040258
10.0699999999998,,,-150.038121982932
10.0799999999998,,,-149.984084726379
10.0899999999998,,,-150.047323833553
10.0999999999998,,,-149.704696426008
10.1,-156.865572692613,-156.91475284491,
10.1099999999998,,,-150.077899476655
10.1199999999998,,,-149.398043964771
10.1299999999998,,,-149.237018468787
10.1399999999998,,,-148.845742415378
10.1499999999998,,,-148.543570862602
10.1599999999998,,,-148.157819301248
10.1699999999998,,,-147.654112566931
10.1799999999998,,,-147.526019366265
10.1899999999998,,,-146.696259665102
10.1999999999998,,,-146.385107472762
10.2,-161.316713197925,-161.372618002068,
10.2099999999998,,,-145.565363771743
10.2199999999998,,,-145.073898218338
10.2299999999998,,,-144.363646835587
10.2399999999998,,,-143.975782659105
10.2499999999998,,,-143.278293029359
10.2599999999998,,,-142.63471218258
10.2699999999998,,,-142.300727857035
10.2799999999998,,,-141.589213350495
10.2899999999998,,,-141.014396681932
10.2999999999998,,,-140.319770154777
10.3,-153.634533712999,-153.68334779987,
10.3099999999997,,,-139.977386217811
10.3199999999997,,,-139.223770082101
10.3299999999997,,,-138.628205579837
10.3399999999997,,,-138.53168350562
10.3499999999997,,,-137.97431547751
10.3599999999997,,,-137.565342033134
10.3699999999997,,,-137.240125128702
10.3799999999997,,,-136.8925821731
10.3899999999997,,,-136.645350851973
10.3999999999997,,,-136.295548604772
10.4,-139.269987392795,-139.305341583404,
10.4099999999997,,,-136.47483283107
10.4199999999997,,,-136.210209499457
10.4299999999997,,,-136.330692667764
10.4399999999997,,,-136.170889711906
10.4499999999997,,,-136.171285404796
10.4599999999997,,,-136.450230159694
10.4699999999997,,,-136.457608141739
10.4799999999997,,,-136.715644472661
10.4899999999997,,,-136.905094549762
10.4999999999997,,,-137.448778653082
10.5,-129.748550044842,-129.772046764525,
10.5099999999997,,,-137.481389972009
10.5199999999997,,,-137.925716934721
10.5299999999997,,,-138.33174585872
10.5399999999997,,,-138.693761839127
10.5499999999997,,,-139.14657447311
10.5599999999997,,,-139.429963614284
10.5699999999997,,,-139.982463869298
10.5799999999997,,,-140.401850716102
10.5899999999997,,,-140.758324901334
10.5999999999997,,,-141.089472407019
10.6,-129.66302527526,-129.677289459362,
10.6099999999997,,,-141.636453255663
10.6199999999997,,,-141.92078825045
10.6299999999997,,,-142.440468258178
10.6399999999997,,,-142.750596492038
10.6499999999997,,,-143.129989718169
10.6599999999997,,,-143.576181022966
10.6699999999997,,,-143.929287931179
10.6799999999997,,,-144.412253505144
10.6899999999997,,,-144.72217266066
10.6999999999997,,,-145.454619126086
10.7,-134.196391893074,-134.224265278506,
10.7099999999997,,,-145.480144772092
10.7199999999997,,,-145.857891853311
10.7299999999997,,,-146.245314915726
10.7399999999997,,,-146.424389238454
10.7499999999997,,,-146.730001200242
10.7599999999997,,,-146.970698241563
10.7699999999997,,,-147.1473184265
10.7799999999997,,,-147.278614113281
10.7899999999997,,,-147.127936674664
10.7999999999997,,,-147.351613063238
10.8,-140.251026450903,-140.28619530379,
10.8099999999997,,,-146.910965134152
10.8199999999997,,,-147.033072157922
10.8299999999997,,,-146.795776581049
10.8399999999997,,,-146.794691184546
10.8499999999997,,,-146.361918545216
10.8599999999997,,,-146.073327587378
10.8699999999997,,,-145.771394126471
10.8799999999997,,,-145.242496674456
10.8899999999997,,,-144.97221616628
10.8999999999997,,,-144.244270334292
10.9,-146.944375369712,-146.989819644304,
10.9099999999997,,,-144.401469004192
10.9199999999997,,,-143.429618260549
10.9299999999997,,,-142.924469387991
10.9399999999997,,,-142.522084196027
10.9499999999997,,,-141.892008409614
10.9599999999997,,,-141.305919005817
10.9699999999997,,,-140.77947562802
10.9799999999997,,,-140.469750787918
10.9899999999997,,,-139.68910434545
10.9999999999997,,,-139.226192891472
11,-151.195202043017,-151.24112835898,
11.0099999999997,,,-138.955453542855
11.0199999999997,,,-138.276824076643
11.0299999999997,,,-137.801875261957
11.0399999999997,,,-137.525512944518
11.0499999999997,,,-137.126886591966
11.0599999999997,,,-136.757690318166
11.0699999999997,,,-136.547935517695
11.0799999999997,,,-136.458129841989
11.0899999999997,,,-136.260781054552
11.0999999999997,,,-136.052475789197
11.1,-148.410616918547,-148.44547559073,
11.1099999999997,,,-136.282564049024
11.1199999999997,,,-136.037587131835
11.1299999999997,,,-136.133368455177
11.1399999999997,,,-136.205592009966
11.1499999999997,,,-136.395546066816
11.1599999999997,,,-136.640237626867
11.1699999999997,,,-136.936836263536
11.1799999999997,,,-137.329941188158
11.1899999999997,,,-137.582126719212
11.1999999999997,,,-137.963442000254
11.2,-140.995810784135,-141.02695133873,
11.2099999999997,,,-138.276249223543
11.2199999999997,,,-138.722624539112
11.2299999999997,,,-139.062770648842
11.2399999999997,,,-139.818260236241
11.2499999999997,,,-140.185364412592
11.2599999999997,,,-140.678086524497
11.2699999999997,,,-141.130197166506
11.2799999999997,,,-141.687947185747
11.2899999999997,,,-142.133472468377
11.2999999999997,,,-142.589103899438
11.3,-136.444898759059,-136.468342875792,
11.3099999999997,,,-143.272778912657
11.3199999999997,,,-143.535428403649
11.3299999999997,,,-144.018552584022
11.3399999999997,,,-144.439875038069
11.3499999999997,,,-144.908430619614
11.3599999999997,,,-145.17563410843
11.3699999999997,,,-145.632953694061
11.3799999999997,,,-145.764083866571
11.3899999999997,,,-146.091981540672
11.3999999999997,,,-146.123461660628
11.4,-138.129124603598,-138.156157553253,
11.4099999999997,,,-146.622689529491
11.4199999999997,,,-146.607257106402
11.4299999999997,,,-146.867644045249
11.4399999999997,,,-146.865313545308
11.4499999999997,,,-146.767404119097
11.4599999999997,,,-146.768123558361
11.4699999999997,,,-146.713677013086
11.4799999999997,,,-146.681289603135
11.4899999999997,,,-146.568608517789
11.4999999999997,,,-146.380134119262
11.5,-140.660190771329,-140.682101845468,
11.5099999999997,,,-146.278926140928
11.5199999999997,,,-145.819215879326
11.5299999999997,,,-145.593699768529
11.5399999999997,,,-145.264570570175
11.5499999999997,,,-144.847458652251
11.5599999999997,,,-144.517380569265
11.5699999999997,,,-144.000712714265
11.5799999999997,,,-143.581287123171
11.5899999999997,,,-142.892708248024
11.5999999999997,,,-142.413435840566
11.6,-140.397772402341,-140.407093380435,
11.6099999999997,,,-141.902784752218
11.6199999999997,,,-141.211513116507
11.6299999999997,,,-140.652876382677
11.6399999999997,,,-140.096924379923
11.6499999999997,,,-139.41743606796
11.6599999999997,,,-138.627370046934
11.6699999999997,,,-138.246310070997
11.6799999999997,,,-137.550050514565
11.6899999999997,,,-136.918939963934
11.6999999999997,,,-136.094819388247
11.7,-139.647612644807,-139.663193084434,
11.7099999999997,,,-135.979048880913
11.7199999999997,,,-135.091787099825
11.7299999999997,,,-134.48116010383
11.7399999999997,,,-134.207105120659
11.7499999999997,,,-133.720387780495
11.7599999999997,,,-133.243791731136
11.7699999999997,,,-132.828463495274
11.7799999999997,,,-132.735812838644
11.7899999999997,,,-132.166602480724
11.7999999999997,,,-131.674579147695
11.8,-141.530691982454,-141.561197439405,
11.8099999999997,,,-131.862308220457
11.8199999999997,,,-131.510929382256
11.8299999999997,,,-131.248931071462
11.8399999999997,,,-131.331318747127
11.8499999999997,,,-131.100984407234
11.8599999999997,,,-130.986536760227
11.8699999999997,,,-130.877589536504
11.8799999999997,,,-130.922474238604
11.8899999999997,,,-131.018979299635
11.8999999999997,,,-130.579186641744
11.9,-142.810167760272,-142.846430812983,
11.9099999999997,,,-131.828398670597
11.9199999999997,,,-131.24838310258
11.9299999999997,,,-131.421303860277
11.9399999999997,,,-131.505348972724
11.9499999999997,,,-131.697851007056
11.9599999999997,,,-131.689588817774
11.9699999999997,,,-131.895698182782
11.9799999999997,,,-132.176439414996
11.9899999999997,,,-132.221460389209
11.9999999999997,,,-132.227984102615
12,-137.919882564443,-137.9505140655,
12.0099999999997,,,-132.974297285551
12.0199999999997,,,-132.969190673143
12.0299999999997,,,-133.24041187594
12.0399999999997,,,-133.425748167978
12.0499999999997,,,-133.556991062034
12.0599999999997,,,-133.810187105118
12.0699999999997,,,-133.934870698335
12.0799999999997,,,-134.070660654389
12.0899999999997,,,-134.203896083221
12.0999999999997,,,-134.112315134702
12.1,-129.158328137965,-129.18916683198,
12.1099999999997,,,-134.416147903607
12.1199999999997,,,-134.125692860459
12.1299999999997,,,-134.132057201183
12.1399999999997,,,-133.96108177702
12.1499999999997,,,-133.851914221386
12.1599999999997,,,-133.69627133876
12.1699999999997,,,-133.475301876412
12.1799999999997,,,-133.340294581929
12.1899999999997,,,-133.010807933148
12.1999999999997,,,-132.711297305213
12.2,-123.451140033915,-123.473568169591,
12.2099999999997,,,-132.635996196839
12.2199999999997,,,-132.263568865293
12.2299999999997,,,-132.06263015606
12.2399999999997,,,-131.805777993504
12.2499999999997,,,-131.490747354512
12.2599999999997,,,-131.189599960324
12.2699999999997,,,-130.969253108681
12.2799999999997,,,-130.534529047632
12.2899999999997,,,-130.360868845963
12.2999999999997,,,-129.769148304814
12.3,-121.215628330104,-121.219373736886,
12.3099999999997,,,-130.085744250102
12.3199999999997,,,-129.360529892486
12.3299999999997,,,-129.098505596986
12.3399999999997,,,-129.05204977538
12.3499999999997,,,-128.605829744998
12.3599999999997,,,-128.360421337281
12.3699999999997,,,-128.086907233249
12.3799999999997,,,-127.952517862395
12.3899999999997,,,-127.451969036607
12.3999999999997,,,-127.061726837179
12.4,-121.410108058108,-121.406198110194,
12.4099999999997,,,-127.328623527489
12.4199999999997,,,-126.846194090057
12.4299999999997,,,-126.468467985591
12.4399999999997,,,-126.364918532528
12.4499999999997,,,-125.960243962625
12.4599999999997,,,-125.620650079955
12.4699999999997,,,-125.432723152663
12.4799999999997,,,-125.258608881578
12.4899999999997,,,-125.086687061182
12.4999999999997,,,-124.558747934006
12.5,-123.869006542685,-123.871868306226,
12.5099999999997,,,-125.255635431031
12.5199999999997,,,-124.613471083723
12.5299999999997,,,-124.50435871304
12.5399999999997,,,-124.370842650117
12.5499999999997,,,-124.254550508301
12.5599999999997,,,-124.067932148319
12.5699999999997,,,-123.954073803961
12.5799999999997,,,-124.069393046044
12.5899999999997,,,-123.839736203901
12.5999999999997,,,-123.712459204189
12.6,-130.218079172208,-130.231516068506,
12.6099999999997,,,-123.867085250073
12.6199999999997,,,-123.67844775053
12.6299999999997,,,-123.538722359328
12.6399999999997,,,-123.501555399951
12.6499999999997,,,-123.330540890231
12.6599999999997,,,-123.250311663464
12.6699999999997,,,-123.16445198453
12.6799999999997,,,-123.059679140058
12.6899999999997,,,-123.024856815873
12.6999999999997,,,-122.607833175314
12.7,-136.211212168299,-136.253359190659,
12.7099999999997,,,-123.126696841779
12.7199999999997,,,-122.537081680529
12.7299999999997,,,-122.45615338608
12.7399999999997,,,-122.229320816125
12.7499999999997,,,-121.978317798165
12.7599999999997,,,-121.747514752951
12.7699999999996,,,-121.433689120675
12.7799999999996,,,-121.325665667992
12.7899999999996,,,-120.940185501644
12.7999999999996,,,-120.577082799194
12.8,-133.193355687145,-133.232411895,
12.8099999999996,,,-120.661533722066
12.8199999999996,,,-120.230388641917
12.8299999999996,,,-119.925421616268
12.8399999999996,,,-119.688056416011
12.8499999999996,,,-119.263044775996
12.8599999999996,,,-118.900978628855
12.8699999999996,,,-118.662539175823
12.9,-121.312146219338,-121.346577653576,
13,-110.303790064532,-110.329856879507,
13.1,-104.953205348999,-104.985948452605,
13.2,-104.037862902372,-104.064794801446,
13.3,-105.095559666325,-105.115288136001,
13.4,-109.109519942846,-109.130693592844,
13.5,-115.397158732798,-115.424719938481,
13.6,-115.127654715355,-115.149292249864,
13.7,-105.310226343876,-105.311534339848,
13.8,-94.1310669765949,-94.1136917960511,
13.9,-87.273947747738,-87.2680508996698,
14,-82.1635370996526,-82.1588216946522,
14.1,-74.9923273845437,-75.0055695224188,
14.2,-67.2083525469268,-67.218428358297,
14.3,-62.6716334234987,-62.693044886644,
14.4,-56.7493694524272,-56.7719705535211,
14.5,-43.3130537194373,-43.3216542121109,
14.6,-25.8998070422702,-25.8975184228595,
14.7,-12.7971604473593,-12.7905935853324,
14.8,-6.79673218656478,-6.7777684306675,
14.9,-6.05821004413091,-6.04575208351947,
15,-8.57036985006892,-8.54778587801646,
15.1,-14.8112439232835,-14.816815016745,
15.2,-19.7262057861087,-19.7385488589642,
15.3,-16.1173720371916,-16.1266258659377,
15.4,-4.71256108076526,-4.71286937119678,
15.5,6.21315032610207,6.22734830064923,
15.6,11.913885216181,11.9376522619658,
15.7,13.710272935148,13.7370244264652,
15.8,13.0626502416132,13.1045759623328,
15.9,9.08164486288893,9.105030665777,
16,4.10557589687058,4.13050383202942,
16.1,5.98331914803244,6.00959530925264,
16.2,18.3201606560741,18.3859428569872,
16.3,33.2383591886417,33.2992152922436,
16.4,43.3583944636431,43.4271326586585,
16.5,49.5401422369366,49.5872417727947,
16.6,55.2186427572136,55.2540108554859,
16.7,60.1730085992728,60.186355671412,
16.8,64.9991741931947,65.0146940456329,
16.9,72.4793999454153,72.4656248193616,
17,85.4063373263391,85.4003981784351,
17.1,99.6523662555665,99.6219677999428,
17.2,108.471617259378,108.451439562315,
17.3,112.127525906664,112.115950779007,
17.4,113.402796472412,113.405406551864,
17.4999999999999,112.89954624968,112.924928257767,
17.5999999999999,107.497786413542,107.458855614042,
17.6999999999999,101.482759096247,101.453062682992,
17.7999999999999,103.613594771751,103.579414243051,
17.8999999999999,113.988910555235,113.981614176977,
17.9999999999999,123.566777524325,123.557182014808,
18.0999999999999,127.80787093888,127.803865622321,
18.1999999999999,128.550209672697,128.557990768801,
18.2999999999999,126.885347897943,126.880444242432,
18.3999999999999,122.337063799843,122.323374943064,
18.4999999999999,117.047441892364,117.02995268137,
18.5999999999999,117.994768933645,117.990613102216,
18.6999999999999,128.278710255786,128.290397702316,
18.7999999999999,140.584701273906,140.603395532804,
18.8999999999999,144.549290716285,144.55198351809,
18.9999999999999,142.071898127913,142.080481273346,
19.0999999999999,139.328011420423,139.327955116934,
19.1999999999999,137.614972134981,137.604579692422,
19.2999999999999,134.472393914979,134.47046314252,
19.3999999999999,133.137182365816,133.142247482961,
19.4999999999999,136.939961432124,136.952427879574,
19.5999999999999,142.374982430987,142.375209019531,
19.6999999999999,144.090985083,144.086756953776,
19.7999999999999,144.135372267714,144.128893652322,
19.8999999999999,146.067456585663,146.068058016396,
19.9999999999999,146.824642313262,146.846839594499,
20.0999999999999,142.53784283414,142.572960086654,
20.1999999999999,135.947561509588,135.960020006321,
20.2999999999999,133.781215338464,133.794257480248,
20.3999999999999,137.930216703011,137.933871263776,
20.4999999999999,144.216141115882,144.210135742883,
20.5999999999999,149.448477397285,149.434147833307,
20.6999999999999,153.000193872733,153.006206550834,
20.7999999999999,152.308917427581,152.337601978259,
20.8999999999999,144.185845484009,144.226141789649,
20.9999999999999,131.865615145487,131.881222934028,
21.0999999999999,125.80448583989,125.820125700841,
21.1999999999999,131.542590242292,131.564515229992,
21.2999999999999,142.989996967886,143.012224557785,
21.3999999999999,150.955949702451,150.969894259548,
21.4999999999999,153.938101984531,153.957385277268,
21.5999999999999,150.222560836085,150.250954187604,
21.6999999999999,139.570220662535,139.597711915951,
21.7999999999999,126.553906966399,126.557627455526,
21.8999999999999,121.09420248314,121.099752579075,
21.9999999999999,127.415188003673,127.435215529858,
22.0999999999999,137.654541602385,137.680391529199,
22.1999999999999,141.204654001842,141.233256456038,
22.2999999999999,138.769872774819,138.779903038854,
22.3999999999999,134.082028263698,134.102945003003,
22.4999999999999,126.994334433929,127.030112808847,
22.5999999999999,117.187458435697,117.212962841162,
22.6999999999999,109.606838031644,109.637367958278,
22.7999999999999,111.712710607733,111.733527725977,
22.8999999999999,119.378225173285,119.420637442108,
22.9999999999999,123.690586688662,123.730225050938,
23.0999999999999,122.753632684945,122.79766651218,
23.1999999999999,119.846989556748,119.907608181798,
23.2999999999999,115.364079522259,115.408978664409,
23.3999999999999,106.641955021335,106.687621580743,
23.4999999999999,96.6499369551111,96.6709828143542,
23.5999999999999,93.2912363151639,93.2905368634324,
23.6999999999999,98.0215669092383,98.0225239270166,
23.7999999999999,103.237950918797,103.241756906561,
23.8999999999999,102.847978946457,102.834954724252,
23.9999999999999,95.9102903527137,95.9089884378611,
24.0999999999999,84.4143801696684,84.4102467917456,
24.1999999999999,67.337573083842,67.3425905327794,
24.2999999999999,46.931621277834,46.9374103829365,
24.3999999999999,32.9548128609505,32.9444344244386,
24.4999999999999,29.8906230453274,29.8835988729642,
24.5999999999999,31.1587978303148,31.1645609076923,
24.6999999999999,29.3647174784053,29.3624244485776,
24.7999999999999,24.2516036130265,24.2509485518179,
24.8999999999999,19.4217501951833,19.420032197829,
24.9999999999999,13.3502887256099,13.3522552699701,
25.0999999999999,3.93906242541267,3.93648124352333,
25.1999999999999,-4.02446926111635,-4.02693804929635,
25.2999999999999,-3.4135266719393,-3.41667177174434,
25.3999999999999,3.3431653341154,3.33752475174256,
25.4999999999999,7.9267821783086,7.93970951637529,
25.5999999999999,5.89388264577332,5.85664738003536,
25.6999999999999,1.49526245618981,1.4880526247596,
25.7999999999999,-4.55768535149062,-4.5655111992188,
25.8999999999999,-14.0213661587724,-14.0444136212432,
25.9999999999999,-25.1458448650767,-25.1677342759423,
26.0999999999999,-29.4995017497914,-29.5660085612161,
26.1999999999999,-26.6867088232288,-26.7323895462064,
26.2999999999999,-23.7379272075651,-23.7437992728796,
26.3999999999999,-26.6074585174471,-26.6991171738586,
26.4999999999999,-33.7646491479478,-33.7857908178842,
26.5999999999999,-43.57552349701,-43.6176937114116,
26.6999999999999,-58.5326903406162,-58.5282368196753,
26.7999999999999,-79.3427744947472,-79.35837126876,
26.8999999999999,-95.6629734551895,-95.6502257583769,
26.9999999999999,-99.216259476721,-99.1894003849015,
27.0999999999999,-95.193859273463,-95.1559170757666,
