"Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]",Flux_Lines [] - Time='0.02s'
0,-0.213965371251416
0.00999998345162601,-0.214012407265106
0.019999966903252,-0.214057071403595
0.029999950354878,-0.214099362948517
0.0399999338065041,-0.214139281185709
0.0499999172581301,-0.214176928317879
0.0599999007097561,-0.214216112802462
0.0699998841613821,-0.214253595215931
0.0799998676130081,-0.214289300582695
0.0899998510646342,-0.214323228963269
0.0999998345162602,-0.214355386987466
0.109999817967886,-0.214384665107472
0.119999801419512,-0.214413077267181
0.129999784871138,-0.214440776682239
0.139999768322764,-0.21446776302985
0.14999975177439,-0.21449370972781
0.159999735226016,-0.214516789892736
0.169999718677642,-0.214538372426152
0.179999702129268,-0.214558516333766
0.189999685580894,-0.214577221281063
0.19999966903252,-0.214594563277195
0.209999652484146,-0.214611615730072
0.219999635935772,-0.21462700789296
0.229999619387398,-0.214640636574141
0.239999602839024,-0.214652502053307
0.24999958629065,-0.214662907200553
0.259999569742276,-0.214672912472975
0.269999553193902,-0.21468126994931
0.279999536645528,-0.21468796006469
0.289999520097154,-0.214692983144415
0.29999950354878,-0.214696964822822
0.309999487000406,-0.214700675118008
0.319999470452032,-0.214703237786957
0.329999453903658,-0.214704611933205
0.339999437355285,-0.214704797834678
0.349999420806911,-0.214703684171024
0.359999404258537,-0.21470010884419
0.369999387710163,-0.214695736456608
0.379999371161789,-0.214690889618629
0.389999354613415,-0.214685568048363
0.399999338065041,-0.214679043727402
0.409999321516667,-0.214670215440155
0.419999304968293,-0.214659971998974
0.429999288419919,-0.214648376060175
0.439999271871545,-0.214635427257005
0.449999255323171,-0.214621235624878
0.459999238774797,-0.214606521324873
0.469999222226423,-0.214590395617307
0.479999205678049,-0.214572431145355
0.489999189129675,-0.214552628002537
0.499999172581301,-0.214531193735471
0.509999156032927,-0.214509305524353
0.519999139484553,-0.214485753782552
0.529999122936179,-0.214460277998217
0.539999106387805,-0.214432878295396
0.549999089839431,-0.214403967253593
0.559999073291057,-0.21437480966508
0.569999056742683,-0.214344257084019
0.579999040194309,-0.214312185814934
0.589999023645935,-0.214278596354479
0.599999007097561,-0.214243285855534
0.609998990549187,-0.214205307937495
0.619998974000813,-0.214165917454912
0.629998957452439,-0.21412585731779
0.639998940904065,-0.214085128081666
0.649998924355691,-0.214043305331024
0.659998907807317,-0.213998166069544
0.669998891258943,-0.213951318550829
0.679998874710569,-0.21390288611452
0.689998858162195,-0.21385286892121
0.699998841613821,-0.213801292297154
0.709998825065447,-0.213749232658602
0.719998808517073,-0.213695282483646
0.729998791968699,-0.213639113755623
0.739998775420325,-0.213580727409244
0.749998758871951,-0.213520372421809
0.759998742323577,-0.21345980456678
0.769998725775203,-0.213397024422087
0.779998709226829,-0.21333172475808
0.789998692678455,-0.213263906892725
0.799998676130081,-0.213194370673461
0.809998659581707,-0.213125469702691
0.819998643033333,-0.21305530085861
0.829998626484959,-0.212983710855559
0.839998609936585,-0.21291070221394
0.849998593388211,-0.212836307625855
0.859998576839837,-0.212758572093069
0.869998560291463,-0.212680976488797
0.87999854374309,-0.212604686878328
0.889998527194715,-0.212529704875012
0.899998510646341,-0.212455682477666
0.909998494097968,-0.212377338954999
0.919998477549593,-0.212298594706359
0.92999846100122,-0.212219306987043
0.939998444452846,-0.21213947383736
0.949998427904472,-0.212059075622206
0.959998411356098,-0.211980794372286
0.969998394807724,-0.211900611323093
0.979998378259349,-0.211817943498832
0.989998361710976,-0.21173278782812
0.999998345162602,-0.211645141243275
1.00999832861423,-0.211557698974905
1.01999831206585,-0.211466895982499
1.02999829551748,-0.211372729665369
1.03999827896911,-0.211275197427492
1.04999826242073,-0.21117416787146
1.05999824587236,-0.211071788637356
1.06999822932398,-0.210965279206919
1.07999821277561,-0.210854530747959
1.08999819622724,-0.210739541500303
1.09999817967886,-0.210619769145018
1.10999816313049,-0.210493144726916
1.11999814658211,-0.210362895866153
1.12999813003374,-0.210229020215812
1.13999811348537,-0.210091518562035
1.14999809693699,-0.209949949191751
1.15999808038862,-0.209800366616846
1.16999806384024,-0.209646873699334
1.17999804729187,-0.209489686045634
1.1899980307435,-0.209328806008949
1.19999801419512,-0.209164428599115
1.20999799764675,-0.208997755978869
1.21999798109837,-0.208826981525802
1.22999796455,-0.208651728077799
1.23999794800163,-0.208471997886755
1.24999793145325,-0.208287984358336
1.25999791490488,-0.208102912639916
1.2699978983565,-0.20791326874896
1.27999788180813,-0.207717889439996
1.28999786525976,-0.207516776017778
1.29999784871138,-0.207311002658588
1.30999783216301,-0.207105258194083
1.31999781561463,-0.206895832051668
1.32999779906626,-0.206681500986275
1.33999778251789,-0.206462268143528
1.34999776596951,-0.206237780802462
1.35999774942114,-0.206003604813281
1.36999773287276,-0.205766373910476
1.37999771632439,-0.205527330446315
1.38999769977602,-0.2052864766016
1.39999768322764,-0.205040500517732
1.40999766667927,-0.204783604551084
1.41999765013089,-0.204520760389353
1.42999763358252,-0.204253059336443
1.43999761703415,-0.203980504579465
1.44999760048577,-0.203703716579088
1.4599975839374,-0.203425491996235
1.46999756738902,-0.20314175710697
1.47999755084065,-0.202851661370268
1.48999753429228,-0.202555210790538
1.4999975177439,-0.20225482242027
1.50999750119553,-0.20195648715009
1.51999748464715,-0.20165370747271
1.52999746809878,-0.201346217823574
1.53999745155041,-0.201034023177814
1.54999743500203,-0.200722226158578
1.55999741845366,-0.200418301090453
1.56999740190528,-0.200113931691531
1.57999738535691,-0.19981001980739
1.58999736880854,-0.199506562410596
1.59999735226016,-0.19920083845362
1.60999733571179,-0.198888867147761
1.61999731916341,-0.198576713315164
1.62999730261504,-0.198266619708167
1.63999728606667,-0.197958574379801
1.64999726951829,-0.197650530746433
1.65999725296992,-0.197335233285301
1.66999723642154,-0.197017500510004
1.67999721987317,-0.196694415190338
1.6899972033248,-0.196365962491688
1.69999718677642,-0.196032370272826
1.70999717022805,-0.195697483096963
1.71999715367967,-0.195357872736338
1.7299971371313,-0.195010254717724
1.73999712058293,-0.194654618188726
1.74999710403455,-0.194291164090613
1.75999708748618,-0.193920949211521
1.7699970709378,-0.193540734211927
1.77999705438943,-0.193153474142886
1.78999703784106,-0.192759168421644
1.79999702129268,-0.192358450525477
1.80999700474431,-0.19194949988894
1.81999698819594,-0.191532423880089
1.82999697164756,-0.191109773514203
1.83999695509919,-0.190681553853844
1.84999693855081,-0.190248579776981
1.85999692200244,-0.189817047650042
1.86999690545406,-0.189382242975213
1.87999688890569,-0.188944372952654
1.88999687235732,-0.188503441943915
1.89999685580894,-0.188059725102158
1.90999683926057,-0.187616209932792
1.9199968227122,-0.187171791938297
