"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.0973099535489322,0,0.101613493833104,0,0.198923447381427
59.9999999999999,59.9999999999999,27625.5261324213,59.9999999999999,27625.4526325879,59.9999999999999,27623.2781397612
120,120,2.65670226626892,120,2.31206819277725,120,2.85046189548241
180,180,2.32145667004312,180,2.98375022726391,180,1.27457760469439
240,240,8.15164566789622,240,7.77419269346,240,5.73125301798008
299.999999999999,299.999999999999,10.8268791196869,299.999999999999,11.3766380062491,299.999999999999,10.4109806843279
359.999999999999,359.999999999999,8.87863432810622,359.999999999999,8.37999296586321,359.999999999999,8.52752432977338
419.999999999999,419.999999999999,73.4351413459503,419.999999999999,73.8177021055508,419.999999999999,76.2053518789831
479.999999999999,479.999999999999,3.8805127854253,479.999999999999,3.44998894402853,479.999999999999,3.29066191131554
539.999999999999,539.999999999999,6.90613568887116,539.999999999999,5.91937235323365,539.999999999999,1.79645187690387
599.999999999999,599.999999999999,0.845364607136383,599.999999999999,0.620375677289612,599.999999999999,0.468596709246608
659.999999999999,659.999999999999,59.0209052225514,659.999999999999,66.7403992537321,659.999999999999,45.9069836312489
719.999999999999,719.999999999999,0.44096706353633,719.999999999999,0.288194017924846,719.999999999999,0.524613511606383
779.999999999998,779.999999999998,5.56095628703706,779.999999999998,5.04380689120593,779.999999999998,6.1266055194651
839.999999999998,839.999999999998,0.331302028899318,839.999999999998,0.740301441143337,839.999999999998,1.01140685595827
899.999999999998,899.999999999998,0.897885096178058,899.999999999998,0.633222759040321,899.999999999998,1.25726996961708
959.999999999998,959.999999999998,1.34220360814217,959.999999999998,0.749779893075843,959.999999999998,0.89074954807248
1020,1020,6.08426596191826,1020,4.51813503225658,1020,5.89550906110108
1080,1080,1.20543370846172,1080,0.812319017544364,1080,1.07220498718773
1140,1140,5.3900291966838,1140,11.9404941626056,1140,13.0109214764923
1200,1200,1.45909139703864,1200,0.961474841095762,1200,1.60924309686925
1260,1260,1.85008276329043,1260,4.95652933727657,1260,5.58348703312769
1320,1320,1.01294210131344,1320,0.741481344084742,1320,0.445276564447324
1380,1380,21.4468087444028,1380,19.1569686145082,1380,6.12077421574343
1440,1440,1.01498315846424,1440,0.514445883774159,1440,0.945735266473782
1500,1500,2.06685445879858,1500,2.83716280607402,1500,3.18586032380248
1560,1560,9.28812221771722,1560,8.44588255967492,1560,8.87299129133709
1620,1620,0.678906077353683,1620,1.50653624225453,1620,1.31814169619352
1680,1680,29.9042655497463,1680,31.158536924383,1680,30.3003559409115
1740,1740,5.3276994552049,1740,4.99819343677546,1740,5.71549648761257
1800,1800,0.841693787841535,1800,0.73473998253226,1800,0.113596420510765
1860,1860,25.2432391907616,1860,14.3587216749031,1860,32.1088525063311
1920,1920,1.59372205765813,1920,1.07711698943099,1920,0.889021687841593
1980,1980,15.9991724783838,1980,18.6944532711198,1980,16.1379278031878
2040,2040,0.672218714980729,2040,0.941345307247307,2040,0.736084957310897
2100,2100,1.70196426801652,2100,2.74942278443007,2100,1.34862531273538
2160,2160,2.16221115134136,2160,0.610333277720489,2160,1.58084456244325
2220,2220,1.51227836342465,2220,0.63046380931649,2220,2.0091098844783
2280,2280,1.26834566981768,2280,2.42175828316244,2280,1.99107691290131
2340,2340,1.92773375719887,2340,1.10295844397218,2340,1.67761275136386
2399.99999999999,2399.99999999999,3.02919067706409,2399.99999999999,3.23999760940425,2399.99999999999,0.714995499176114
2459.99999999999,2459.99999999999,4.71015670246883,2459.99999999999,2.41142375642402,2459.99999999999,5.00207453082668
2519.99999999999,2519.99999999999,0.539251462682289,2519.99999999999,1.99954285804452,2519.99999999999,1.98352960931301
2579.99999999999,2579.99999999999,4.48428647701168,2579.99999999999,4.88475275108579,2579.99999999999,3.83016117462383
