"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.0910492390398688
0.696584,0.00999998265566429,-0.0910494226991047
1.393168,0.0199999653113286,-0.0910488479481417
2.089752,0.0299999479669929,-0.0910475147050116
2.786336,0.0399999306226571,-0.0910454228894369
3.48292,0.0499999132783214,-0.0910426104135092
4.179504,0.0599998959339857,-0.0910403923735477
4.876088,0.06999987858965,-0.0910376386809183
5.572672,0.0799998612453143,-0.0910343157234365
6.269256,0.0899998439009786,-0.0910304237260484
6.96584,0.0999998265566429,-0.0910259425259865
7.662424,0.109999809212307,-0.0910203763034748
8.359008,0.119999791867971,-0.0910145678701458
9.055592,0.129999774523636,-0.0910087292082162
9.752176,0.1399997571793,-0.0910028606804266
10.44876,0.149999739834964,-0.0909968203582249
11.145344,0.159999722490629,-0.0909894115207887
11.841928,0.169999705146293,-0.0909816640318121
12.538512,0.179999687801957,-0.0909736469661736
13.235096,0.189999670457621,-0.0909653604815634
13.93168,0.199999653113286,-0.0909569285660348
14.628264,0.20999963576895,-0.0909487094342349
15.324848,0.219999618424614,-0.0909400514639185
16.021432,0.229999601080279,-0.0909309438398171
16.718016,0.239999583735943,-0.0909213867635306
17.4146,0.249999566391607,-0.0909116421532186
18.111184,0.259999549047271,-0.0909020282919552
18.807768,0.269999531702936,-0.0908920934337548
19.504352,0.2799995143586,-0.0908816081489212
20.200936,0.289999497014264,-0.0908705721778012
20.89752,0.299999479669929,-0.0908591772689388
21.594104,0.309999462325593,-0.0908479388478761
22.290688,0.319999444981257,-0.0908363529660537
22.987272,0.329999427636921,-0.0908243441861699
23.683856,0.339999410292586,-0.0908119122384736
24.38044,0.34999939294825,-0.0907988958689167
25.077024,0.359999375603914,-0.0907848203319732
25.773608,0.369999358259579,-0.0907703441237214
26.470192,0.379999340915243,-0.0907555492770206
27.166776,0.389999323570907,-0.090740435296637
27.86336,0.399999306226571,-0.0907246326290795
28.559944,0.409999288882236,-0.0907077057772359
29.256528,0.4199992715379,-0.0906900486491575
29.953112,0.429999254193564,-0.0906715594843742
30.649696,0.439999236849229,-0.0906522379870129
31.34628,0.449999219504893,-0.0906321400203379
32.042864,0.459999202160557,-0.0906114888813445
32.739448,0.469999184816221,-0.0905899373568198
33.436032,0.479999167471886,-0.0905673834868221
34.132616,0.48999915012755,-0.0905438275544482
34.8292,0.499999132783214,-0.09051950017214
35.525784,0.509999115438879,-0.0904946236918925
36.222368,0.519999098094543,-0.090468877099494
36.918952,0.529999080750207,-0.0904421607691942
37.615536,0.539999063405871,-0.0904144751114272
38.31212,0.549999046061536,-0.0903860887661207
39.008704,0.5599990287172,-0.0903575806760377
