"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,6852.62797530225
0.0599999999999999,639.54138116593
0.12,641.750684195596
0.18,84.6993620129866
0.24,302.350443160988
0.299999999999999,495.058231339367
0.359999999999999,77.3637629587022
0.419999999999999,39.8430993901256
0.479999999999999,22.8301627772406
0.539999999999999,120.93054062223
0.599999999999999,77.3675912632795
0.659999999999999,68.601704716352
0.719999999999999,37.9252705269928
0.779999999999998,51.638160191864
0.839999999999998,36.7017558159055
0.899999999999998,104.658320355845
0.959999999999998,47.2425016107228
1.02,50.3439489525682
1.08,57.2279848505378
1.14,44.4427633884455
1.2,102.109887436188
1.26,85.3737584385024
1.32,119.455035267845
1.38,45.4974153815324
1.44,120.91464553614
1.5,111.703545603994
1.56,109.383035915524
1.62,504.028121578209
1.68,136.603849407609
1.74,30.0801198500678
1.8,283.985874484049
1.86,36.0515968158877
1.92,1028.93130809575
1.98,48.3215278845424
2.04,25.4746071610582
2.1,23.4087907017209
2.16,50.2005496328941
2.22,121.838674498024
2.28,30.7186456592784
2.34,24.2271812510344
2.4,32.9585457423954
2.46,39.6936753126118
2.52,55.6962093253746
2.58,38.6007534716072
2.63999999999999,45.1370468922872
2.69999999999999,30.0952590306932
2.75999999999999,36.0752161247151
2.81999999999999,62.3761305927395
2.87999999999999,40.157050922892
2.93999999999999,23.8866990815108
2.99999999999999,27.0853878396021
3.05999999999999,25.0969084245383
3.11999999999999,37.9380255954708
3.17999999999999,21.381491793948
3.23999999999999,333.240764383398
3.29999999999999,75.6301381173422
3.35999999999999,52.6168848212876
3.41999999999999,98.8155444309962
3.47999999999999,94.9773470766126
3.53999999999999,185.422920581044
3.59999999999999,41.3014318812496
3.65999999999999,28.8250749105585
3.71999999999999,24.0684599139779
3.77999999999999,31.0578985108453
3.83999999999999,35.2601314055169
3.89999999999999,33.7992947907776
3.95999999999999,38.3354166666476
4.01999999999999,43.0067014434859
4.07999999999999,37.4363364022552
4.13999999999999,26.8605559061952
4.19999999999999,35.0344555284219
4.25999999999999,28.4694340532278
4.31999999999999,36.3019506129569
4.37999999999999,36.3618464198915
4.43999999999999,34.7332558418559
4.49999999999999,44.7441935996218
