"Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Flux_Lines [] -  Time='0.02s'"
0,0,1.28809277355317E-07
0.0500000446610891,0.0500000446610891,0.0927803929541946
0.100000089322178,0.100000089322178,1.16002974628308E-07
0.150000133983267,0.150000133983267,0.00152608627549512
0.200000178644357,0.200000178644357,8.21903499296505E-08
0.250000223305446,0.250000223305446,0.000357932309103073
0.300000267966535,0.300000267966535,3.92349429799775E-08
0.350000312627624,0.350000312627624,0.00073764874944022
0.400000357288713,0.400000357288713,8.40559690296164E-08
0.450000401949802,0.450000401949802,0.000412571804740997
0.500000446610891,0.500000446610891,1.37398482645976E-07
0.550000491271981,0.550000491271981,0.000111291415389215
0.60000053593307,0.60000053593307,2.16996445751536E-08
0.650000580594159,0.650000580594159,5.01808578649413E-05
0.700000625255248,0.700000625255248,1.882140474256E-08
0.750000669916337,0.750000669916337,9.27225086752557E-05
0.800000714577426,0.800000714577426,8.48823515068191E-09
0.850000759238515,0.850000759238515,5.93252032492196E-05
0.900000803899605,0.900000803899605,9.7075676056439E-08
0.950000848560694,0.950000848560694,2.09874822129958E-06
1.00000089322178,1.00000089322178,7.34057838237705E-08
1.05000093788287,1.05000093788287,9.08242017794632E-07
1.10000098254396,1.10000098254396,5.3387801752837E-08
1.15000102720505,1.15000102720505,2.44270159017447E-05
1.20000107186614,1.20000107186614,1.5744694507907E-07
1.25000111652723,1.25000111652723,1.41273583851041E-06
1.30000116118832,1.30000116118832,1.6163363087238E-07
1.35000120584941,1.35000120584941,6.99585971263668E-07
1.4000012505105,1.4000012505105,9.73233556003873E-08
1.45000129517159,1.45000129517159,0.000196465948904471
1.50000133983267,1.50000133983267,6.8791720047419E-08
1.55000138449376,1.55000138449376,0.000198666055421888
1.60000142915485,1.60000142915485,2.6943704097307E-08
1.65000147381594,1.65000147381594,3.18388923388132E-06
1.70000151847703,1.70000151847703,6.12726249036411E-08
1.75000156313812,1.75000156313812,5.48411558490006E-06
1.80000160779921,1.80000160779921,2.26738602662487E-08
1.8500016524603,1.8500016524603,1.33615475734797E-05
1.90000169712139,1.90000169712139,1.32893864504839E-07
1.95000174178248,1.95000174178248,6.47506454402406E-06
2.00000178644357,2.00000178644357,9.27884151891023E-08
2.05000183110465,2.05000183110465,3.65963244034479E-07
2.10000187576574,2.10000187576574,5.09906301984032E-08
2.15000192042683,2.15000192042683,4.84932643081116E-06
2.20000196508792,2.20000196508792,6.70579048457252E-08
2.25000200974901,2.25000200974901,5.91545694913598E-07
2.3000020544101,2.3000020544101,9.82090767256183E-08
2.35000209907119,2.35000209907119,5.50483417432534E-06
2.40000214373228,2.40000214373228,1.11848274541267E-07
2.45000218839337,2.45000218839337,5.32494405084078E-06
2.50000223305446,2.50000223305446,8.01105203613985E-08
2.55000227771555,2.55000227771555,4.41455019183571E-07
2.60000232237664,2.60000232237664,8.33364848088633E-09
2.65000236703772,2.65000236703772,4.2085806321324E-06
2.70000241169881,2.70000241169881,7.93683203570953E-08
2.7500024563599,2.7500024563599,4.29926746813115E-07
