"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.070901891699467,0,0.104980014366846,0,0.0340781226673552
50,50,3250.61145397873,50,3250.49337688223,50,3250.71880187345
100,100,0.0594190035038118,100,0.203382141802481,100,0.143964683076976
150,150,0.128669161908065,150,0.286267072678858,150,0.200516116075097
200,200,0.0777846606525045,200,0.197403532129844,200,0.119659121612472
250,250,4.51590208428156,250,4.36095921852229,250,4.53135395062438
300,300,0.0637653741979062,300,0.212899718436901,300,0.154372043804243
350,350,3.09783534883717,350,2.85155563503598,350,2.96447167500871
400,400,0.0578021898056467,400,0.202432361795231,400,0.149041394221898
450,450,0.52035520456389,450,0.270697490548015,450,0.439083861131862
500,500,0.0601769561308443,500,0.207724217333394,500,0.155520604626607
550,550,4.69144283826347,550,4.58297025164544,550,5.33223350414912
600,600,0.0458409270816455,600,0.174085151693477,600,0.128616327850746
650,650,0.870241787295826,650,1.00957492153814,650,1.05279580905231
700,700,0.0705875380497015,700,0.209295616449635,700,0.139296986804879
750,750,0.201565410433415,750,0.305596076896529,750,0.174598869677302
800,800,0.0648287636096222,800,0.204630619837721,800,0.140011909230858
850,850,4.62568044802217,850,4.66882425468943,850,4.77707843919255
900,900,0.0584536710417542,900,0.192092845098752,900,0.133660216114633
950,950,5.21082863352934,950,5.26968542615351,950,3.30420074084211
1000,1000,0.0600362449834755,1000,0.197659889025951,1000,0.137631327135412
1050,1050,15.0210997044801,1050,15.3013273290261,1050,15.11091111173
1100,1100,0.0606173439661431,1100,0.196943755578617,1100,0.136356447899637
1150,1150,0.980735095783122,1150,0.7190515330552,1150,0.639744488973827
1200,1200,0.0612044379080684,1200,0.196907088543094,1200,0.135808667596632
1250,1250,1.83635279264089,1250,1.78944919372016,1250,2.34511289111442
1300,1300,0.0630243258813822,1300,0.199075906020415,1300,0.136183379157348
1350,1350,0.0706622388197184,1350,0.233410134803862,1350,0.162971095895062
1400,1400,0.0737152800479902,1400,0.206184892260955,1400,0.133330687762569
1450,1450,3.10666457928911,1450,2.97310738112075,1450,2.97767838670867
1500,1500,0.0380901701880242,1500,0.188126141117812,1500,0.150037907761101
1550,1550,36.1791461031793,1550,36.3665123927139,1550,36.1563627943162
1600,1600,0.0507419096817208,1600,0.191162438129719,1600,0.140441360416572
1650,1650,0.0499972493411071,1650,0.220151261004557,1650,0.173823522324005
1700,1700,0.0513288950249529,1700,0.191309944994458,1700,0.140006556382687
1750,1750,1.34111306186827,1750,1.49303942569156,1750,1.39150772472336
1800,1800,0.0535549729183344,1800,0.191414026051925,1800,0.137868328081383
1850,1850,0.0900397819730979,1850,0.139468595866596,1850,0.0997548331633386
1900,1900,0.0538757952716057,1900,0.191793825078128,1900,0.137938695070759
1950,1950,0.572398641624258,1950,0.732507579372357,1950,0.683560325984993
2000,2000,0.0535695048530406,2000,0.19137430813082,2000,0.137821295064386
2050,2050,0.7570246711403,2050,0.7402533003269,2050,1.44838608191614
2100,2100,0.0537012992363573,2100,0.191432939026981,2100,0.137757334274642
2150,2150,0.863588107510319,2150,0.732770487593022,2150,0.737680991732676
2200,2200,0.0536071049253276,2200,0.19122408779837,2200,0.1376413414338
2250,2250,0.0946528371523197,2250,0.25024401631255,2250,0.252968488270035
2300,2300,0.0536701242908589,2300,0.19117570737717,2300,0.137527535657384
2350,2350,0.562792326843165,2350,0.612913312812917,2350,0.445623730906456
2400,2400,0.0536465979742552,2400,0.191091123459659,2400,0.137465793639748
2450,2450,0.848480770859769,2450,0.975961630183761,2450,0.716734427190146
2500,2500,0.0538247284046636,2500,0.191238961843557,2500,0.137433505080388
2550,2550,0.321443405576906,2550,0.24867728238359,2550,0.40730683890177
2600,2600,0.0538042689745819,2600,0.191112197237606,2600,0.137328411180891
2650,2650,0.0613164347285363,2650,0.18600081530685,2650,0.124736262188992
2700,2700,0.0539806536158827,2700,0.191395906401457,2700,0.137434133765959
2750,2750,0.184528584505643,2750,0.251786655371873,2750,0.0984467034689468
2800,2800,0.0540806691146434,2800,0.191397631722423,2800,0.137349418685932
2850,2850,0.0542087081206971,2850,0.192884632959596,2850,0.138679820389854
2900,2900,0.0553864994537593,2900,0.193101967182028,2900,0.137790144914889
2950,2950,3.9153075030155,2950,4.04158318231171,2950,4.06959785157408
3000,3000,0.0507122421048897,3000,0.189628914610593,3000,0.138958555815485
3050,3050,0.858788466853638,3050,0.949355436389168,3050,0.781977036890996
3100,3100,0.0529173384356933,3100,0.188179673611161,3100,0.135301985164742
3150,3150,0.0520695057214722,3150,0.192319645300453,3150,0.140317286595217
3200,3200,0.0528166078970328,3200,0.18906539273684,3200,0.136263239422225
3250,3250,0.304159846703045,3250,0.471657283046394,3250,0.397602661506813
3300,3300,0.0528623391998999,3300,0.189258120682394,3300,0.136406826482169
3350,3350,0.0355770041797849,3350,0.161009904219219,3350,0.129996754828163
3400,3400,0.052850277352323,3400,0.189303470398224,3400,0.136462417356705
3450,3450,0.240803927096163,3450,0.227078863738025,3450,0.0760641289132402
3500,3500,0.0528648859129315,3500,0.189332031939509,3500,0.136475386044228
3550,3550,0.0417630900472977,3550,0.128317766412229,3550,0.148526106855405
3600,3600,0.0528558414334661,3600,0.189337248158898,3600,0.136487717652652
3650,3650,0.0576516181325533,3650,0.202732518746397,3650,0.146656020969108
3700,3700,0.052913759165931,3700,0.189338338361102,3700,0.136430270624386
3750,3750,0.0520660188408468,3750,0.188471187094856,3750,0.136428347723517
3800,3800,0.0528514207658872,3800,0.189330549437307,3800,0.1364842792071
3850,3850,0.0577562022065585,3850,0.19336442226877,3850,0.135748431397173
3900,3900,0.0528654422658497,3900,0.189286465694169,3900,0.136424930439364
3950,3950,0.0632304732112893,3950,0.192196532105172,3950,0.132019919109647
4000,4000,0.0528451084793236,4000,0.189243182286147,4000,0.136399893165539
4050,4050,0.1172882268806,4050,0.220362518499282,4050,0.107792799194735
4100,4100,0.05283255715163,4100,0.189146441709625,4100,0.136316580298842
4150,4150,0.0514220889235693,4150,0.188243444644419,4150,0.136826158800122
4200,4200,0.0528166890152178,4200,0.189168873656578,4200,0.136354101803323
4250,4250,0.0505904882916209,4250,0.192549565051756,4250,0.142298699173562
4300,4300,0.0527793033219681,4300,0.189125160572865,4300,0.136347445203468
4350,4350,0.0499240272540218,4350,0.188184247079692,4350,0.138265873894416
4400,4400,0.0527456616691223,4400,0.18908367901354,4400,0.136338936339834
4450,4450,0.103540942304049,4450,0.189308030458917,4450,0.0861161875639777
4500,4500,0.0528248505772111,4500,0.189164491081285,4500,0.136340771635167
4550,4550,0.0237692318762737,4550,0.175705471531775,4550,0.188436209679878
4600,4600,0.0527879271794809,4600,0.189147564213645,4600,0.136360136335018
4650,4650,0.0537231571976886,4650,0.189666126216987,4650,0.135944133531423
4700,4700,0.0527741102954326,4700,0.189118552843985,4700,0.136344724467204
4750,4750,0.0515030995369174,4750,0.188819248204667,4750,0.137321056430032
4800,4800,0.0527797189335066,4800,0.189129770345954,4800,0.136350194274054
4850,4850,0.0516066955417721,4850,0.188217000086438,4850,0.136611444082987
4900,4900,0.0527781939365127,4900,0.189110837461177,4900,0.136332675369947
4950,4950,0.0513257901021715,4950,0.185207710502452,4950,0.134236861522861
5000,5000,0.0527754589968802,5000,0.189114818884349,5000,0.136339359887441
