"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,22797.7083717561
0.0599999999999999,1399.68606424796
0.12,1473.23211558494
0.18,1085.72385743224
0.24,697.499691650166
0.299999999999999,1724.34018520574
0.359999999999999,281.851251500371
0.419999999999999,223.729081689228
0.479999999999999,351.582895870357
0.539999999999999,346.963439751353
0.599999999999999,628.613578676229
0.659999999999999,224.387193212932
0.719999999999999,265.093195797165
0.779999999999998,284.500020767627
0.839999999999998,182.458630233618
0.899999999999998,266.272871036801
0.959999999999998,170.558862695048
1.02,50.3242014253888
1.08,256.269692356471
1.14,58.8928445204102
1.2,75.5882761741327
1.26,232.551770440245
1.32,683.625505933672
1.38,119.701525446083
1.44,340.404503152164
1.5,225.746686904808
1.56,121.968793847668
1.62,217.343261763588
1.68,298.148914248295
1.74,253.243849121532
1.8,652.28761485512
1.86,314.928774527835
1.92,2389.94356199394
1.98,157.893377318993
2.04,85.9772642060782
2.1,79.497337703999
2.16,100.618597605218
2.22,425.857052303702
2.28,132.037529538877
2.34,166.691308912906
2.4,128.077998486145
2.46,105.880954923379
2.52,100.958276924858
2.58,133.346606108799
2.63999999999999,154.06271475411
2.69999999999999,136.700717492223
2.75999999999999,112.753260016974
2.81999999999999,125.569990811964
2.87999999999999,151.998768644082
2.93999999999999,108.736922914075
2.99999999999999,137.94175591561
3.05999999999999,91.143703709062
3.11999999999999,150.277097049992
3.17999999999999,64.3934177607426
3.23999999999999,678.286167488314
3.29999999999999,169.752457135914
3.35999999999999,229.823172361624
3.41999999999999,157.435074469258
3.47999999999999,135.319339155975
3.53999999999999,738.962874293486
3.59999999999999,118.451265893882
3.65999999999999,55.9898986804318
3.71999999999999,146.0464605017
3.77999999999999,106.81044986868
3.83999999999999,126.750400228459
3.89999999999999,111.189154948908
3.95999999999999,124.743000020141
4.01999999999999,87.1689949470213
4.07999999999999,83.7723198670064
4.13999999999999,94.0140438322286
4.19999999999999,100.263937200924
4.25999999999999,138.258932437042
4.31999999999999,113.020081255852
4.37999999999999,109.115252661007
4.43999999999999,99.6844427992502
4.49999999999999,105.889600152081
