"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,267.112211875467
0.05,11.8692917375576
0.1,8.97852189847314
0.15,7.29453479508912
0.2,5.8724755909617
0.25,5.81310322007213
0.3,3.6984633191391
0.35,4.48601971628964
0.4,3.35663568788029
0.45,3.00758825538234
0.5,9.71611637385632
0.55,5.68879400810686
0.6,5.12756832580755
0.65,3.87925815866603
0.7,3.11924864960134
0.75,3.57259878111002
0.8,2.95892529035276
0.85,0.892967931523161
0.9,2.46582183391866
0.95,2.68762484288668
1,2.69792056277713
1.05,4.13961856889091
1.1,3.17349750834177
1.15,2.48582847363397
1.2,2.1594205141925
1.25,1.86433733367437
1.3,4.26060628934602
1.35,1.45210642137869
1.4,2.25236079870269
1.45,3.3404767721386
1.5,9.54816605186127
1.55,4.16715680466334
1.6,2.06118049660369
1.65,3.0700297073954
1.7,1.9070174412651
1.75,2.89912060607496
1.8,3.51611007609314
1.85,2.59714175111552
1.9,2.5531671627435
1.95,2.88522364716765
2,1.89182624001367
2.05,2.5934125056487
2.1,2.07296224367875
2.15,2.20647230947086
2.2,1.73587331109794
2.25,2.11652636200523
2.3,2.79901907365312
2.35,2.05109916069494
2.4,1.9861983363943
2.45,2.19009933307007
2.5,2.55022190816997
2.55,1.88450875991753
2.6,1.57585386911549
2.65,1.70920683796466
2.7,1.12069517869865
2.75,1.59227664348927
2.8,1.3622858466586
2.85,1.6421366555201
2.9,1.48669362451071
2.95,1.46535931474601
3,16.6306877022611
3.05,1.53741950945112
3.1,1.45084633009817
3.15,1.51489122112317
3.2,1.53809490342971
3.25,1.4154464222885
3.3,1.40472381239511
3.35,1.3273655074727
3.4,1.15819672612743
3.45,1.10697291561195
3.5,1.62589328585921
3.55,1.24597962427415
3.6,1.05190342086015
3.65,1.14495255717183
3.7,1.13688184785061
3.75,1.0553640615987
3.8,1.02386411707758
3.85,1.17620178493018
3.9,1.17392047672132
3.95,1.12054742508399
4,1.27377837794688
4.05,1.22142484441538
4.1,1.18185437153496
4.15,1.14057611151714
4.2,1.20415439835406
4.25,1.13223197367811
4.3,1.1269320540993
4.35,1.16009925706556
4.4,1.24943567875833
4.45,1.21236759241576
4.5,1.60363383238202
4.55,1.18725671228525
4.6,1.15597382809122
4.65,1.169615240293
4.7,1.14263449905328
4.75,1.12920313068373
4.8,1.1581719076379
4.85,1.12899467287965
4.9,1.15986643484285
4.95,1.12485046446202
5,1.03080399760127
