"Freq [kHz]","mag(SolidLoss) [W]"
0,33.1565790264298
0.05,0.615076013046856
0.1,0.451434402631031
0.15,0.399356189101585
0.2,0.376044993818661
0.25,0.371093498369137
0.3,0.363149501995588
0.35,0.35935519988748
0.4,0.362993949692056
0.45,0.356489265332088
0.5,1.08993257566351
0.55,0.416709732673941
0.6,0.424881845306143
0.65,0.432524965364968
0.7,0.449462158714162
0.75,0.464073521727537
0.8,0.483458927139558
0.85,0.50873709556719
0.9,0.54479434192709
0.95,0.573796765241985
1,4.24897368649651
1.05,0.497656826071938
1.1,0.579542875289227
1.15,0.544719007928003
1.2,0.564200572350606
1.25,0.612705290542136
1.3,0.660931453769987
1.35,0.721566078039118
1.4,0.79491639843888
1.45,0.881808322388947
1.5,6.85019684477888
1.55,0.857438424663848
1.6,0.767862152767858
1.65,0.694439330002451
1.7,0.629686647366593
1.75,0.573066325600352
1.8,0.523569054523837
1.85,0.48416280909649
1.9,0.445639726323386
1.95,0.419004053504937
2,0.388719481163616
2.05,0.357241803148438
2.1,0.340816361954912
2.15,0.319964927574191
2.2,0.315141699129874
2.25,0.288941514910133
2.3,0.264141007399859
2.35,0.263154090749431
2.4,0.23971648345324
2.45,0.242471475391809
2.5,8.40797026251814
2.55,0.216112447249628
2.6,0.204209553188555
2.65,0.200713968236216
2.7,0.194127864645732
2.75,0.185567329541751
2.8,0.178100930761805
2.85,0.170961135881185
2.9,0.16396675452835
2.95,0.159731948173833
3,5.23054326815422
3.05,0.11543673341581
3.1,0.114107053849979
3.15,0.109382016826428
3.2,0.104778532846288
3.25,0.101482833057619
3.3,0.0977446800825223
3.35,0.0943198800631106
3.4,0.0891171052901683
3.45,0.0874045428160936
3.5,0.978342053478805
3.55,0.0808624136573317
3.6,0.0767586620207575
3.65,0.0745168466540515
3.7,0.0692879199863677
3.75,0.0685214646199039
3.8,0.0670410675561402
3.85,0.0627427112439705
3.9,0.0614350826234125
3.95,0.0570394555356293
4,0.170029604196396
4.05,0.0523852650196414
4.1,0.0503900947614282
4.15,0.0471655269719099
4.2,0.0447832926016437
4.25,0.04236259640701
4.3,0.0399617397303973
4.35,0.0379106685858559
4.4,0.0358090068007053
4.45,0.0341337142166014
4.5,1.01523674409167
4.55,0.0289979300837294
4.6,0.0293088771940103
4.65,0.0258768241559994
4.7,0.0242131054909798
4.75,0.0229365465423122
4.8,0.0211371340439288
4.85,0.0207250008114159
4.9,0.0195120246520096
4.95,0.0195187133370992
5,0.10191366016723
