"Freq [kHz]","mag(SolidLoss) [W]"
0,29.5490785536781
0.05,0.595907142850308
0.1,0.492092987267345
0.15,0.49703183565641
0.2,0.440707878474563
0.25,0.456475173230264
0.3,0.460803197026269
0.35,0.431698224505947
0.4,0.419242475743844
0.45,0.427899880283018
0.5,1.06944318490903
0.55,0.462254253516995
0.6,0.466532641159004
0.65,0.482092111025596
0.7,0.504528997401584
0.75,0.513079051682762
0.8,0.53295006461023
0.85,0.559990011931509
0.9,0.564815462489196
0.95,0.616935382049282
1,4.16409468450395
1.05,0.547240060382295
1.1,0.380593663689309
1.15,0.570999473833939
1.2,0.744522437900872
1.25,0.650972993103574
1.3,0.722554240195027
1.35,0.792646348533604
1.4,0.863688860506959
1.45,1.00552103638026
1.5,6.68702644047533
1.55,0.955773142257982
1.6,0.829118387141219
1.65,0.732557013457407
1.7,0.648152029234478
1.75,0.581496066298723
1.8,0.510923073460516
1.85,0.484666084450321
1.9,0.480829590651229
1.95,0.415335620179528
2,0.506735721787676
2.05,0.359110808550684
2.1,0.328865631535126
2.15,0.31961575788036
2.2,0.326911683740749
2.25,0.287513637696972
2.3,0.229678324941532
2.35,0.260881504500141
2.4,0.292512159987943
2.45,0.239080726355657
2.5,9.42488131736748
2.55,0.215468834415069
2.6,0.226938990425187
2.65,0.198680767183868
2.7,0.186338493106005
2.75,0.18260778968773
2.8,0.17315849519264
2.85,0.167235289741167
2.9,0.158904711359724
2.95,0.1513326281979
3,2.00565690666876
3.05,0.124879637102387
3.1,0.120217627656665
3.15,0.116445629604774
3.2,0.112988422772011
3.25,0.10911144121097
3.3,0.10577018509204
3.35,0.102066574262205
3.4,0.104461795128167
3.45,0.0951246504617878
3.5,0.713698615042742
3.55,0.0884084953713211
3.6,0.0922912875479542
3.65,0.0823178085272798
3.7,0.0752640520861391
3.75,0.0766032542738906
3.8,0.082329580992446
3.85,0.0711309278257969
3.9,0.0598468338190566
3.95,0.0658042561977226
4,0.38675839930806
4.05,0.0615198463382434
4.1,0.0585383084586071
4.15,0.0568012326654959
4.2,0.0543397553526521
4.25,0.0525438043101014
4.3,0.0508326101220213
4.35,0.0486672512276965
4.4,0.0472802465541522
4.45,0.0453478383153967
4.5,0.396822594830356
4.55,0.0413088075482762
4.6,0.0400606352466799
4.65,0.0389686043149438
4.7,0.0369963352439973
4.75,0.0369364530865855
4.8,0.0343906705459162
4.85,0.0354558165470106
4.9,0.0362633068996519
4.95,0.0345856908789971
5,0.103008944770376
