"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,364.097947497206
0.05,22.2732055981481
0.1,15.1727290340652
0.15,13.2639320168991
0.2,15.1991063017676
0.25,9.3981917092674
0.3,7.20457597318327
0.35,7.56966701972456
0.4,7.32904225187311
0.45,5.03670801032327
0.5,15.5206173117905
0.55,6.73717751397988
0.6,7.22690813953795
0.65,4.25850633643327
0.7,4.82618625566433
0.75,6.11838751421801
0.8,5.36191589131703
0.85,5.25482885992421
0.9,3.4380326816388
0.95,3.08124154564961
1,3.11905793158406
1.05,4.61468856365589
1.1,5.29688472669303
1.15,2.74798920777866
1.2,2.81860736055479
1.25,1.90819148901681
1.3,3.36290395502237
1.35,2.25741230480962
1.4,1.36004650251645
1.45,3.57547852483391
1.5,3.02020732031747
1.55,5.7264894187679
1.6,3.85167659306087
1.65,4.18200212799532
1.7,3.74204368359142
1.75,3.61942056424413
1.8,2.87801055986646
1.85,3.74924128856102
1.9,3.51009776086754
1.95,3.3046699660604
2,2.2659751496494
2.05,3.95711739673309
2.1,3.48572859823106
2.15,3.19504135678054
2.2,2.43032526972137
2.25,2.95382762374304
2.3,2.3377873937304
2.35,2.51005536267731
2.4,2.4500414485897
2.45,2.08449474118959
2.5,1.13891567022586
2.55,2.1406623856916
2.6,2.67356589169945
2.65,2.05155730396661
2.7,1.90457517598451
2.75,1.9487874473722
2.8,2.08760538091669
2.85,1.85510964644643
2.9,1.70657264266695
2.95,1.82573212454939
3,1.86389122555555
3.05,1.93879078206812
3.1,2.15886701115049
3.15,2.14102904121247
3.2,2.04618609216972
3.25,2.05273232516394
3.3,2.18641843554213
3.35,2.03367858674453
3.4,2.0141772935115
3.45,1.93857792253541
3.5,1.75268884185682
3.55,1.90165661989487
3.6,1.85616657131612
3.65,1.73545157824692
3.7,1.65942657699163
3.75,1.72636933021136
3.8,1.69500972535216
3.85,1.7275792409378
3.9,1.68863512580315
3.95,1.81518216646436
4,1.42339128482204
4.05,1.78414902295595
4.1,1.64816554667615
4.15,1.72283536677957
4.2,1.73952147285191
4.25,1.65963003066818
4.3,1.65493870285184
4.35,1.69690095551954
4.4,1.84065504745165
4.45,1.74471624999512
4.5,2.32479385979759
4.55,1.85417471487295
4.6,1.80486215394478
4.65,1.79087674695508
4.7,1.71941203807957
4.75,1.76900357497905
4.8,1.71027773941711
4.85,1.73587825043872
4.9,1.71126591349899
4.95,1.77279578229634
5,1.38943329126821
