"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,2.15117799008433E-05
60.0000644048544,60.0000644048544,0.254241053848272
120.000128809709,120.000128809709,3.93658820973798E-05
180.000193214563,180.000193214563,0.0102069464567917
240.000257619418,240.000257619418,4.59531898405294E-05
300.000322024272,300.000322024272,0.00108499803933581
360.000386429126,360.000386429126,2.67332721002295E-05
420.000450833981,420.000450833981,0.000180262192090448
480.000515238835,480.000515238835,4.65319194442611E-06
540.00057964369,540.00057964369,0.000156289361610706
600.000644048544,600.000644048544,8.69428800472243E-07
660.000708453398,660.000708453398,0.000244691316397541
720.000772858253,720.000772858253,7.1235584160561E-06
780.000837263107,780.000837263107,0.000206243259660713
840.000901667961,840.000901667961,1.06376982816097E-05
900.000966072816,900.000966072816,0.000159694724367081
960.00103047767,960.00103047767,1.21492296924437E-05
1020.00109488252,1020.00109488252,6.06965709964171E-05
1080.00115928738,1080.00115928738,1.08030164889018E-05
1140.00122369223,1140.00122369223,2.80204899754423E-05
1200.00128809709,1200.00128809709,1.51258823917343E-06
1260.00135250194,1260.00135250194,5.03733708592321E-05
1320.0014169068,1320.0014169068,2.51648150857628E-05
1380.00148131165,1380.00148131165,3.93991378478194E-05
1440.00154571651,1440.00154571651,8.20026473334911E-05
1500.00161012136,1500.00161012136,1.93517650866095E-05
1560.00167452621,1560.00167452621,0.000437334915568141
1620.00173893107,1620.00173893107,3.68736632943984E-05
1680.00180333592,1680.00180333592,0.000413672398976306
1740.00186774078,1740.00186774078,1.05657233302309E-05
1800.00193214563,1800.00193214563,3.29014272809289E-05
1860.00199655049,1860.00199655049,9.77689205347046E-07
1920.00206095534,1920.00206095534,5.30742562693575E-06
1980.00212536019,1980.00212536019,2.82402398241957E-06
2040.00218976505,2040.00218976505,1.64070123235584E-06
2100.0022541699,2100.0022541699,5.19710441371728E-06
2160.00231857476,2160.00231857476,1.41713061328405E-06
2220.00238297961,2220.00238297961,7.18101432473674E-07
2280.00244738447,2280.00244738447,2.35319503507749E-06
2340.00251178932,2340.00251178932,3.80984171624665E-07
2400.00257619418,2400.00257619418,4.8856680546301E-07
2460.00264059903,2460.00264059903,1.14350871862229E-06
2520.00270500388,2520.00270500388,8.8518509417176E-07
2580.00276940874,2580.00276940874,2.91791355086341E-06
2640.00283381359,2640.00283381359,3.23221817796187E-07
2700.00289821845,2700.00289821845,3.60977609466032E-08
2760.0029626233,2760.0029626233,3.60313147551238E-07
2820.00302702816,2820.00302702816,8.4815954492881E-07
2880.00309143301,2880.00309143301,4.98101522385308E-07
2940.00315583787,2940.00315583787,1.0497479079191E-06
3000.00322024272,3000.00322024272,3.28090239511311E-07
3060.00328464757,3060.00328464757,5.81566893012986E-06
3120.00334905243,3120.00334905243,3.55242522661239E-07
3180.00341345728,3180.00341345728,1.93958825060272E-05
3240.00347786214,3240.00347786214,2.19633934091777E-07
3300.00354226699,3300.00354226699,1.29825551917771E-05
3360.00360667185,3360.00360667185,2.93453644434781E-07
3420.0036710767,3420.0036710767,6.95610724838649E-06
3480.00373548155,3480.00373548155,2.52008447019817E-07
3540.00379988641,3540.00379988641,1.93625278556458E-07
3600.00386429126,3600.00386429126,3.41850378632071E-07
3660.00392869612,3660.00392869612,7.36159868978375E-07
3720.00399310097,3720.00399310097,1.98529760891212E-07
3780.00405750583,3780.00405750583,7.30070779660944E-07
3840.00412191068,3840.00412191068,2.14166700059162E-07
3900.00418631554,3900.00418631554,6.58494742998662E-07
3960.00425072039,3960.00425072039,1.39370202686076E-07
4020.00431512524,4020.00431512524,5.08674509859159E-07
4080.0043795301,4080.0043795301,1.14969834531813E-07
4140.00444393495,4140.00444393495,4.57931903961431E-07
4200.00450833981,4200.00450833981,5.92030136549121E-07
4260.00457274466,4260.00457274466,2.91544573748399E-07
4320.00463714952,4320.00463714952,5.10832523753188E-07
4380.00470155437,4380.00470155437,4.2614698739767E-07
4440.00476595922,4440.00476595922,2.08291495015293E-07
4500.00483036408,4500.00483036408,3.76609851863021E-07
4560.00489476893,4560.00489476893,4.54513078760549E-08
4620.00495917379,4620.00495917379,2.67120687876974E-07
4680.00502357864,4680.00502357864,1.14480497432916E-06
4740.0050879835,4740.0050879835,1.71606394226585E-07
4800.00515238835,4800.00515238835,4.08477575651152E-06
4860.00521679321,4860.00521679321,6.72743249662167E-07
4920.00528119806,4920.00528119806,4.46636221992877E-06
