"Freq [kHz]","mag(SolidLoss) [W]"
0,25.5748527887545
0.05,0.282155234650504
0.1,0.222217704241623
0.15,0.188249039940893
0.2,0.178495117015996
0.25,0.177732014855526
0.3,0.167035627420974
0.35,0.174684995012719
0.4,0.177128541854462
0.45,0.175026583376655
0.5,0.786003848776059
0.55,0.230761004942811
0.6,0.238011627411065
0.65,0.246151086498368
0.7,0.257446367296193
0.75,0.267446735191676
0.8,0.280723365861947
0.85,0.295646084907603
0.9,0.341695477339231
0.95,0.330976843360055
1,2.76378203298897
1.05,0.331377754794514
1.1,0.376216096042232
1.15,0.362896950917159
1.2,0.293098035767132
1.25,0.412282230512674
1.3,0.432247247718264
1.35,0.489232412486664
1.4,0.539579615029479
1.45,0.598140185357611
1.5,3.04033696142807
1.55,0.609689036937305
1.6,0.54471252850509
1.65,0.491377821658739
1.7,0.462884276688745
1.75,0.407794269935918
1.8,0.39239418133693
1.85,0.349243785398093
1.9,0.319963544314839
1.95,0.305810943414124
2,0.314966430020463
2.05,0.266179661154657
2.1,0.26784095757534
2.15,0.240427598390185
2.2,0.271062532333529
2.25,0.219204309173136
2.3,0.226201965993138
2.35,0.201377876859487
2.4,0.187518955637089
2.45,0.186643815365235
2.5,3.29648706396102
2.55,0.16931989655895
2.6,0.166655438629805
2.65,0.158410419913901
2.7,0.153383002647547
2.75,0.148090640447155
2.8,0.144202126637661
2.85,0.138045549080926
2.9,0.132818936396975
2.95,0.128144223266477
3,4.41002244527569
3.05,0.0937728049388492
3.1,0.0902916797095567
3.15,0.085372092854962
3.2,0.0859572810732081
3.25,0.0782775333234549
3.3,0.0762493873781484
3.35,0.0722535039101115
3.4,0.0677681399296029
3.45,0.0665987504777949
3.5,0.614270537413243
3.55,0.0616337447277126
3.6,0.056415353375655
3.65,0.0565020418992893
3.7,0.0499635070986323
3.75,0.0516474714492491
3.8,0.04889502048254
3.85,0.0469559514555054
3.9,0.0446168390463255
3.95,0.0423800750940101
4,0.142301488766467
4.05,0.037885306460952
4.1,0.0357644840628424
4.15,0.0336276358857228
4.2,0.0316933253725227
4.25,0.0295069339572395
4.3,0.026943908891977
4.35,0.0254985581756033
4.4,0.0237096891776744
4.45,0.0216536290446271
4.5,1.92700505100719
4.55,0.0171776293454786
4.6,0.0140749868837663
4.65,0.0134867314883713
4.7,0.011737647690643
4.75,0.00983511428981687
4.8,0.00812924944103241
4.85,0.00638919903878092
4.9,0.00446191833348482
4.95,0.0036800124160197
5,0.0176527225174783
