"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,467.928272302316
0.05,15.5137673938471
0.1,14.9065522127756
0.15,11.6301367361152
0.2,15.3949967109104
0.25,10.0235137052319
0.3,10.5705765493164
0.35,7.41668568292374
0.4,4.00257885352778
0.45,5.05434342703785
0.5,23.5166829845754
0.55,6.69777452600941
0.6,9.54059995771107
0.65,6.4585388610652
0.7,6.03215887183202
0.75,6.09850219138902
0.8,3.45191380705039
0.85,4.43041972762324
0.9,4.92764799540539
0.95,4.21493212408855
1,5.45858994034645
1.05,4.83240206472636
1.1,3.56492275466408
1.15,4.60613719334846
1.2,4.88503542711016
1.25,3.23394323771914
1.3,1.53246576805135
1.35,2.08752549412697
1.4,4.58535497748068
1.45,3.94462915457751
1.5,0.755071055289629
1.55,4.55556440566342
1.6,2.10102079138409
1.65,4.40226406648521
1.7,4.05161354404011
1.75,3.45369014365187
1.8,4.95713792438885
1.85,4.10897433263677
1.9,3.12703811744847
1.95,4.82863855650851
2,1.68764906907671
2.05,4.62657227645455
2.1,4.62115387593295
2.15,4.06321053374932
2.2,3.8639018515249
2.25,3.26390279807817
2.3,2.2032158459019
2.35,3.36677959205413
2.4,2.96027161848438
2.45,3.12340871135416
2.5,6.71649033689497
2.55,2.85063899324077
2.6,2.92582492928218
2.65,2.72753398439396
2.7,2.23337508355926
2.75,2.13893669716937
2.8,2.40657212489157
2.85,2.58626040837422
2.9,2.24024360051433
2.95,2.24830743624839
3,11.4869101934659
3.05,2.56092546263261
3.1,2.66302781216065
3.15,2.8351283141662
3.2,2.6509350845106
3.25,2.69649227010861
3.3,2.67504279115961
3.35,2.70717583105867
3.4,2.58753494350168
3.45,2.41021884370469
3.5,1.97041837042696
3.55,2.51906526966476
3.6,2.37745387795036
3.65,2.47921990165055
3.7,2.31847382175855
3.75,2.40332926228167
3.8,2.26182707086037
3.85,2.28830411571165
3.9,2.23349426507342
3.95,2.33584718431966
4,2.21708712998357
4.05,2.3446036007896
4.1,2.17797187346177
4.15,2.25633096705907
4.2,2.30216976779503
4.25,2.24085526960743
4.3,2.27370978872558
4.35,2.25019576923191
4.4,2.20518198864064
4.45,2.20980083533844
4.5,4.00961218421927
4.55,2.20679097567876
4.6,2.27106791934934
4.65,2.16837924367155
4.7,2.15896509541438
4.75,2.15479127854943
4.8,2.02638672801378
4.85,2.17199662617819
4.9,2.22862092349874
4.95,2.18028802901569
5,1.89626216591068
