"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,12522.0342588452
0.0599999999999999,852.475993409049
0.12,1029.32380438786
0.18,262.647422997623
0.24,526.366776455125
0.299999999999999,1023.96618734767
0.359999999999999,198.561607363707
0.419999999999999,85.7468529224785
0.479999999999999,26.0786873986812
0.539999999999999,178.086626121308
0.599999999999999,129.226975287325
0.659999999999999,141.341754730004
0.719999999999999,82.6855566174921
0.779999999999998,99.3864312521775
0.839999999999998,40.7321463980347
0.899999999999998,164.054437445398
0.959999999999998,73.5635182764217
1.02,94.5081492856011
1.08,89.8561850734418
1.14,107.767286805109
1.2,158.879707165421
1.26,139.877425649675
1.32,333.292516570699
1.38,29.0243010035101
1.44,135.570720325059
1.5,177.850288740509
1.56,151.632059559105
1.62,623.198274335744
1.68,119.101959351358
1.74,74.39201896764
1.8,487.28476192969
1.86,116.053047847058
1.92,1543.99370707061
1.98,138.758911427059
2.04,47.7538352582897
2.1,68.2276642955207
2.16,87.3868439083005
2.22,187.415439863142
2.28,48.1699420637069
2.34,26.0871487698778
2.4,55.0638321796972
2.46,57.0315036176326
2.52,69.3124187208189
2.58,58.7203430040298
2.63999999999999,81.4832008714567
2.69999999999999,46.9451796770057
2.75999999999999,60.3043224122269
2.81999999999999,98.0713453398627
2.87999999999999,70.6025757793652
2.93999999999999,83.7082585297592
2.99999999999999,62.7984079909158
3.05999999999999,61.5583956299641
3.11999999999999,34.0997907073842
3.17999999999999,34.291375269265
3.23999999999999,873.738706744527
3.29999999999999,128.268919848024
3.35999999999999,89.0706420314927
3.41999999999999,189.012788455179
3.47999999999999,112.702458847277
3.53999999999999,299.503101741371
3.59999999999999,40.8517886599025
3.65999999999999,68.4743332076612
3.71999999999999,52.3159202723542
3.77999999999999,50.5143726044211
3.83999999999999,58.8105305423312
3.89999999999999,59.0027192319597
3.95999999999999,62.7182557195032
4.01999999999999,81.8509434525167
4.07999999999999,50.6907396848082
4.13999999999999,86.1314767786337
4.19999999999999,57.331729787557
4.25999999999999,70.0852334211023
4.31999999999999,56.7606740527593
4.37999999999999,55.0084356531974
4.43999999999999,56.1135240801219
4.49999999999999,59.3992891276193
