"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,5.03661628737472E-05
60.0000677846597,60.0000677846597,0.324670049538708
120.000135569319,120.000135569319,6.65347345299552E-05
180.000203353979,180.000203353979,0.0096645241580545
240.000271138639,240.000271138639,7.61251175505883E-05
300.000338923298,300.000338923298,0.00121973574014867
360.000406707958,360.000406707958,2.13314803033212E-05
420.000474492618,420.000474492618,0.00206452275372157
480.000542277278,480.000542277278,8.63735611374712E-06
540.000610061937,540.000610061937,0.00121517264837546
600.000677846597,600.000677846597,9.00504192341601E-06
660.000745631257,660.000745631257,0.00031813966828075
720.000813415916,720.000813415916,1.46227233222359E-05
780.000881200576,780.000881200576,0.000131898154685758
840.000948985236,840.000948985236,5.0776575335927E-06
900.001016769895,900.001016769895,0.000210143519857048
960.001084554555,960.001084554555,1.01771269651614E-05
1020.00115233921,1020.00115233921,0.000142931163509468
1080.00122012387,1080.00122012387,2.42567524725115E-05
1140.00128790853,1140.00128790853,2.67515485510041E-05
1200.00135569319,1200.00135569319,2.66976343046964E-05
1260.00142347785,1260.00142347785,5.39178164591549E-05
1320.00149126251,1320.00149126251,1.10100140962041E-05
1380.00155904717,1380.00155904717,5.08200776393428E-05
1440.00162683183,1440.00162683183,4.48511948812688E-05
1500.00169461649,1500.00169461649,1.25859400303941E-05
1560.00176240115,1560.00176240115,0.000455647336192671
1620.00183018581,1620.00183018581,9.05127130879346E-06
1680.00189797047,1680.00189797047,0.000438057790120889
1740.00196575513,1740.00196575513,3.41118009760863E-05
1800.00203353979,1800.00203353979,5.33895661030889E-06
1860.00210132445,1860.00210132445,2.38929464342547E-06
1920.00216910911,1920.00216910911,7.86659028460637E-06
1980.00223689377,1980.00223689377,3.35832516647808E-06
2040.00230467843,2040.00230467843,1.09306216986507E-05
2100.00237246309,2100.00237246309,5.76490576890254E-06
2160.00244024775,2160.00244024775,7.15011192935326E-06
2220.00250803241,2220.00250803241,5.17329693840915E-06
2280.00257581707,2280.00257581707,8.52285116567765E-07
2340.00264360173,2340.00264360173,1.57706802341331E-07
2400.00271138639,2400.00271138639,1.12382170765156E-06
2460.00277917105,2460.00277917105,2.54092137924907E-06
2520.00284695571,2520.00284695571,9.6058243469227E-07
2580.00291474037,2580.00291474037,7.28119304340368E-07
2640.00298252503,2640.00298252503,1.2162696824272E-07
2700.00305030969,2700.00305030969,3.43528736997072E-06
2760.00311809435,2760.00311809435,5.53589333264321E-07
2820.00318587901,2820.00318587901,3.65962651578648E-06
2880.00325366367,2880.00325366367,4.29747983257296E-07
2940.00332144833,2940.00332144833,1.04633639919082E-06
3000.00338923298,3000.00338923298,1.46370405443509E-07
3060.00345701764,3060.00345701764,8.41973450545211E-06
3120.0035248023,3120.0035248023,6.23893361152957E-07
3180.00359258696,3180.00359258696,6.05829875902822E-05
