"Freq [kHz]","mag(SolidLoss) [W]"
0,25705.9081975319
0.0599999999999999,1040.47403149116
0.12,1004.70503743843
0.18,1061.65782557419
0.24,1347.11825672447
0.299999999999999,8246.62913326141
0.359999999999999,1299.00452242962
0.419999999999999,1013.19536599619
0.479999999999999,877.797443429676
0.539999999999999,747.502523359692
0.599999999999999,957.769702210448
0.659999999999999,592.587669673242
0.719999999999999,449.352292047438
0.779999999999998,470.787479121252
0.839999999999998,426.254554670169
0.899999999999998,356.511036629576
0.959999999999998,349.821747795417
1.02,332.96953330497
1.08,290.275417049416
1.14,265.10365429459
1.2,177.147896723053
1.26,212.393684735224
1.32,188.85152363155
1.38,177.433388858425
1.44,159.194636596071
1.5,193.720939566273
1.56,158.389638060475
1.62,474.550223810723
1.68,232.591819510046
1.74,219.223776355291
1.8,636.863159656501
1.86,199.359538130227
1.92,2679.38825277139
1.98,185.774145545275
2.04,176.017662736041
2.1,210.700439838354
2.16,164.042147788384
2.22,105.008181710669
2.28,148.933689278143
2.34,143.411463795866
2.4,164.323882303739
2.46,127.909965344117
2.52,106.906617157967
2.58,116.175513753529
2.63999999999999,121.757588254619
2.69999999999999,108.504298158949
2.75999999999999,103.64051893719
2.81999999999999,108.825433614283
2.87999999999999,92.8935291838149
2.93999999999999,92.5588711209738
2.99999999999999,81.6410115098984
3.05999999999999,76.1745075128222
3.11999999999999,63.0657955736448
3.17999999999999,69.9691657052718
3.23999999999999,395.056350530777
3.29999999999999,65.3561655382622
3.35999999999999,61.3667405369727
3.41999999999999,58.2940395302091
3.47999999999999,51.0738070879733
3.53999999999999,63.1056017961791
3.59999999999999,32.6274767556522
3.65999999999999,45.670596527659
3.71999999999999,50.9684113297409
3.77999999999999,36.2908413585376
3.83999999999999,41.2844170427265
3.89999999999999,35.0279323018227
3.95999999999999,30.7917050375771
4.01999999999999,25.695260286434
4.07999999999999,26.5903050796445
4.13999999999999,19.71872168559
4.19999999999999,17.3195785054579
4.25999999999999,10.4266866466797
4.31999999999999,14.4578413789903
4.37999999999999,11.757871566238
4.43999999999999,20.4480012833835
4.49999999999999,13.9261497540733
