"Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]",Flux_Lines [] - Time='0.02s'
0,-0.0808154717087727
0.00999997252325802,-0.0808156427821327
0.019999945046516,-0.0808151316713833
0.0299999175697741,-0.0808139382911059
0.0399998900930321,-0.080812062556991
0.0499998626162901,-0.0808095423893051
0.0599998351395481,-0.0808075610083704
0.0699998076628061,-0.0808050878044195
0.0799997801860642,-0.0808020800484384
0.0899997527093222,-0.0807985379098985
0.0999997252325802,-0.0807944723147701
0.109999697755838,-0.0807895368071948
0.119999670279096,-0.0807844280778142
0.129999642802354,-0.0807791963363258
0.139999615325612,-0.0807738417379651
0.14999958784887,-0.0807682527679679
0.159999560372128,-0.0807615975577892
0.169999532895386,-0.080754618632488
0.179999505418644,-0.0807473636180417
0.189999477941902,-0.0807398326783382
0.19999945046516,-0.0807321247630028
0.209999422988418,-0.0807245859614582
0.219999395511676,-0.0807166616386776
0.229999368034934,-0.0807083373971192
0.239999340558192,-0.0806996134361998
0.24999931308145,-0.0806906919877458
0.259999285604708,-0.0806819175898996
0.269999258127966,-0.0806727144014157
0.279999230651225,-0.0806630807947435
0.289999203174483,-0.0806530166661446
0.299999175697741,-0.0806426740429802
0.309999148220999,-0.0806323772249573
0.319999120744257,-0.0806217298170574
0.329999093267515,-0.0806107102382991
0.339999065790773,-0.0805993182395684
0.349999038314031,-0.0805873735655399
0.359999010837289,-0.0805745219572428
0.369998983360547,-0.0805612796278356
0.379998955883805,-0.0805477154672782
0.389998928407063,-0.0805338290486862
0.399998900930321,-0.0805193033339568
0.409998873453579,-0.0805037684406805
0.419998845976837,-0.0804875686310686
0.429998818500095,-0.0804706243740384
0.439998791023353,-0.0804529354691984
0.449998763546611,-0.0804345744062764
0.459998736069869,-0.0804156064976934
0.469998708593127,-0.0803958206063444
0.479998681116385,-0.080375168223685
0.489998653639643,-0.0803536496264958
0.499998626162901,-0.0803313593496178
0.509998598686159,-0.080308674241065
0.519998571209417,-0.0802853018301926
0.529998543732675,-0.0802610106618557
0.539998516255933,-0.080235800950449
0.549998488779191,-0.0802098837222965
0.559998461302449,-0.080183933666643
0.569998433825707,-0.0801573645548624
0.579998406348965,-0.0801300839475654
