"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.0928500816224199
0.684121,0.00999998213558026,-0.0928502792973982
1.368242,0.0199999642711605,-0.0928496745771445
2.052363,0.0299999464067408,-0.092848267379157
2.736484,0.039999928542321,-0.0928460576220716
3.420605,0.0499999106779013,-0.0928430854183485
4.104726,0.0599998928134815,-0.092840722444759
4.788847,0.0699998749490618,-0.0928377820074852
5.472968,0.0799998570846421,-0.0928342284400983
6.157089,0.0899998392202223,-0.0928300619625134
6.84121,0.0999998213558026,-0.092825288273355
7.525331,0.109999803491383,-0.092819458215312
8.209452,0.119999785626963,-0.0928134157849678
8.893573,0.129999767762543,-0.0928072481721079
9.577694,0.139999749898124,-0.0928009556364772
10.261815,0.149999732033704,-0.09279443144091
10.945936,0.159999714169284,-0.0927866215788423
11.630057,0.169999696304864,-0.092778460506432
12.314178,0.179999678440445,-0.0927700016519401
12.998299,0.189999660576025,-0.0927612452167345
13.68242,0.199999642711605,-0.0927523293084263
14.366541,0.209999624847185,-0.0927436382271745
15.050662,0.219999606982766,-0.0927344867650048
15.734783,0.229999589118346,-0.0927248642771303
16.418904,0.239999571253926,-0.0927147709719661
17.103025,0.249999553389506,-0.0927044799431277
17.787146,0.259999535525087,-0.0926943087023675
18.471267,0.269999517660667,-0.0926838050089751
19.155388,0.279999499796247,-0.092672731054309
19.839509,0.289999481931828,-0.0926610865640168
20.52363,0.299999464067408,-0.0926490625654858
21.207751,0.309999446202988,-0.09263717711218
21.891872,0.319999428338568,-0.0926249186263603
22.575993,0.329999410474148,-0.092612209102096
23.260114,0.339999392609729,-0.0925990482450471
23.944235,0.349999374745309,-0.0925852692391783
24.628356,0.359999356880889,-0.0925704146024281
25.312477,0.369999339016469,-0.0925551123043727
25.996598,0.37999932115205,-0.0925394393160773
26.680719,0.38999930328763,-0.0925233951114431
27.36484,0.39999928542321,-0.0925066096353675
28.048961,0.409999267558791,-0.0924886767087546
28.733082,0.419999249694371,-0.0924699669788311
29.417203,0.429999231829951,-0.0924503574417942
30.101324,0.439999213965531,-0.0924298477873784
30.785445,0.449999196101112,-0.092408493063603
31.469566,0.459999178236692,-0.0923864994465016
32.153687,0.469999160372272,-0.0923635481514936
32.837808,0.479999142507852,-0.0923395457005722
33.521929,0.489999124643433,-0.0923144923943023
34.20605,0.499999106779013,-0.0922885986534548
34.890171,0.509999088914593,-0.0922620757949444
35.574292,0.519999071050173,-0.0922346163289879
36.258413,0.529999053185754,-0.0922061241367822
36.942534,0.539999035321334,-0.0921765996614493
37.626655,0.549999017456914,-0.0921463246681204
38.310776,0.559998999592495,-0.0921158877645307
38.994897,0.569998981728075,-0.0920846982191301
39.679018,0.579998963863655,-0.0920526965493029
40.363139,0.589998945999235,-0.092019883267345
41.04726,0.599998928134816,-0.0919862179624642
41.731381,0.609998910270396,-0.091951114816444
42.415502,0.619998892405976,-0.0919155303574254
43.099623,0.629998874541556,-0.0918795594646943
43.783744,0.639998856677137,-0.0918432023671781
44.467865,0.649998838812717,-0.0918060026137101
45.151986,0.659998820948297,-0.0917672259313431
45.836107,0.669998803083877,-0.0917276003904532
46.520228,0.679998785219457,-0.0916871289051626
47.204349,0.689998767355038,-0.0916458117476102
47.88847,0.699998749490618,-0.0916036178435603
48.572591,0.709998731626198,-0.0915611512497028
49.256712,0.719998713761779,-0.0915176626182786
49.940833,0.729998695897359,-0.0914729920057943
50.624954,0.739998678032939,-0.091427140154258
51.309075,0.749998660168519,-0.0913802255529495
51.993196,0.7599986423041,-0.0913332400525925
52.677317,0.76999862443968,-0.0912850298116148
53.361438,0.77999860657526,-0.0912354269625641
54.045559,0.78999858871084,-0.0911844325932397
54.72968,0.799998570846421,-0.0911325915857093
55.413801,0.809998552982001,-0.0910813994467313
56.097922,0.819998535117581,-0.0910296583684206
56.782043,0.829998517253162,-0.0909772961585808
57.466164,0.839998499388742,-0.0909243146509244
58.150285,0.849998481524322,-0.0908707762139883
58.834406,0.859998463659902,-0.090815505648178
59.518527,0.869998445795483,-0.0907606777038701
60.202648,0.879998427931063,-0.0907069521009464
60.886769,0.889998410066643,-0.0906543295756848
61.57089,0.899998392202223,-0.0906025168785126
62.255011,0.909998374337804,-0.0905483104734256
62.939132,0.919998356473384,-0.0904939398673483
63.623253,0.929998338608964,-0.0904393400565454
64.307374,0.939998320744544,-0.0903845096630771
64.991495,0.949998302880124,-0.0903294309383949
65.675616,0.959998285015705,-0.0902758117770436
66.359737,0.969998267151285,-0.0902210732929062
67.043858,0.979998249286865,-0.0901648462284023
67.727979,0.989998231422446,-0.0901071285583297
68.4121,0.999998213558026,-0.0900479182594093
69.096221,1.00999819569361,-0.0899888355914857
69.780342,1.01999817782919,-0.0899277366044115
70.464463,1.02999815996477,-0.0898646195520116
