"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,769.469219498279
0.05,36.4054929132268
0.1,29.9579215040299
0.15,20.4019448617181
0.2,26.6482276566756
0.25,16.7201674407784
0.3,15.6776804463738
0.35,12.8727087840588
0.4,12.0715398512825
0.45,6.15398733535122
0.5,22.5561181758516
0.55,16.390129110188
0.6,9.82828704257844
0.65,8.91720780535332
0.7,10.2221401463061
0.75,7.59957385314115
0.8,9.66898493571514
0.85,8.93920334571988
0.9,1.82290441804552
0.95,8.54061567387748
1,7.49652274400594
1.05,11.947360175146
1.1,8.52610062029994
1.15,7.24852344995916
1.2,10.4884460600763
1.25,5.63308216128019
1.3,8.13099399435007
1.35,5.21899802046319
1.4,8.04972922522326
1.45,12.0087607709047
1.5,23.1726298712289
1.55,12.8707811710548
1.6,10.0927841845738
1.65,8.42560981895001
1.7,10.5746077355642
1.75,8.9755501879689
1.8,7.85287065603734
1.85,7.30628609730361
1.9,6.95409901084028
1.95,7.80951184858074
2,4.89076424745824
2.05,7.0496111029177
2.1,7.54076431367552
2.15,6.28599312085294
2.2,5.03847515778096
2.25,6.9024202299018
2.3,8.11940629246174
2.35,6.21274478206551
2.4,5.89219669786088
2.45,7.20484230987707
2.5,29.4352900928515
2.55,5.64363371744186
2.6,2.95428224216462
2.65,4.96820120964722
2.7,3.69723276804302
2.75,4.66363990449446
2.8,5.14376961325986
2.85,3.48466872604825
2.9,3.71162966813344
2.95,5.25964906251969
3,32.6448261729926
3.05,3.04610383710886
3.1,3.54596508800448
3.15,3.92669796081347
3.2,3.55028206629172
3.25,3.93451791553012
3.3,3.63289820451784
3.35,3.50710784396603
3.4,3.23201262889898
3.45,3.49810360407772
3.5,3.22680973397232
3.55,3.61021888413047
3.6,3.02431689525543
3.65,3.16393098688248
3.7,3.19703080679476
3.75,3.39342209498042
3.8,3.50165414083291
3.85,3.26344328162465
3.9,3.55144801079707
3.95,3.15435136895518
4,3.50990254846724
4.05,3.35304861071368
4.1,3.50159624960672
4.15,3.25831254222829
4.2,3.4422368152412
4.25,3.61400034618215
4.3,3.77224475416372
4.35,3.63612640662103
4.4,3.46248569186931
4.45,3.39076913454419
4.5,3.37875665961048
4.55,3.36060006494029
4.6,3.29399787068201
4.65,3.33805374741936
4.7,3.45365374494105
4.75,3.39441310189249
4.8,3.37577601410944
4.85,3.2191618693954
4.9,3.0706145157274
4.95,2.96904382101818
5,2.45092688692868
