"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.097997970879791
0.70046,0.00999999183168181,-0.0979981461625588
1.40092,0.0199999836633636,-0.0979975790688076
2.10138,0.0299999754950454,-0.0979962694987176
2.80184,0.0399999673267272,-0.0979942173543904
3.5023,0.049999959158409,-0.0979914547499005
4.20276,0.0599999509900909,-0.0979892940881442
4.90322,0.0699999428217727,-0.0979865913768239
5.60368,0.0799999346534545,-0.0979833176504447
6.30414,0.0899999264851363,-0.0979794731088255
7.0046,0.0999999183168181,-0.09797505986887
7.70506,0.1099999101485,-0.0979696015972811
8.40552,0.119999901980182,-0.097963969083878
9.10598,0.129999893811864,-0.0979582269208088
9.80644,0.139999885643545,-0.097952375261932
10.5069,0.149999877475227,-0.0979462804879424
11.20736,0.159999869306909,-0.0979389709974786
11.90782,0.169999861138591,-0.0979312857946361
12.60828,0.179999852970273,-0.097923278177379
13.30874,0.189999844801954,-0.0979149483114416
14.0092,0.199999836633636,-0.0979063857751864
14.70966,0.209999828465318,-0.0978980627200811
15.41012,0.219999820297,-0.0978893789835876
16.11058,0.229999812128682,-0.0978802426286318
16.81104,0.239999803960363,-0.0978706536890134
17.5115,0.249999795792045,-0.0978606344898173
18.21196,0.259999787623727,-0.0978508236267722
18.91242,0.269999779455409,-0.0978407195738825
19.61288,0.279999771287091,-0.0978301328093037
20.31334,0.289999763118772,-0.0978190630044123
21.0138,0.299999754950454,-0.0978075682458611
21.71426,0.309999746782136,-0.0977961558683007
22.41472,0.319999738613818,-0.0977844190903547
23.11518,0.3299997304455,-0.0977722708972819
23.81564,0.339999722277182,-0.0977597110522471
24.5161,0.349999714108863,-0.0977465615131883
25.21656,0.359999705940545,-0.0977323877399596
25.91702,0.369999697772227,-0.097717777464046
26.61748,0.379999689603909,-0.097702848324821
27.31794,0.389999681435591,-0.0976875998506098
28.0184,0.399999673267272,-0.0976716636466902
28.71886,0.409999665098954,-0.0976545719564995
29.41932,0.419999656930636,-0.0976367516651858
30.11978,0.429999648762318,-0.0976181382549003
30.82024,0.439999640594,-0.0975987315183111
31.5207,0.449999632425681,-0.0975786061839281
32.22116,0.459999624257363,-0.0975578732319107
32.92162,0.469999616089045,-0.0975362877529783
33.62208,0.479999607920727,-0.0975137667966588
34.32254,0.489999599752409,-0.097490310659659
35.023,0.499999591584091,-0.0974660473430318
35.72346,0.509999583415772,-0.0974414788652777
36.42392,0.519999575247454,-0.0974160391530292
37.12438,0.529999567079136,-0.0973896643017522
37.82484,0.539999558910818,-0.0973623546429258
38.5253,0.5499995507425,-0.0973343375406426
39.22576,0.559999542574181,-0.0973062614868295
39.92622,0.569999534405863,-0.0972775125566221
40.62668,0.579999526237545,-0.0972480415441621
41.32714,0.589999518069227,-0.0972178488756861
42.0276,0.599999509900909,-0.0971868460794653
42.72806,0.60999950173259,-0.0971545956527357
43.42852,0.619999493564272,-0.0971217126028283
44.12898,0.629999485395954,-0.0970885456407756
44.82944,0.639999477227636,-0.0970550951809434
45.5299,0.649999469059317,-0.0970211426174272
46.23036,0.659999460890999,-0.0969854906262977
46.93082,0.669999452722681,-0.0969490312071946
47.63128,0.679999444554363,-0.0969118378184596
48.33174,0.689999436386045,-0.0968739106551708
49.0322,0.699999428217727,-0.0968352171536014
49.73266,0.709999420049409,-0.0967963006091817
50.43312,0.71999941188109,-0.0967564415477047
51.13358,0.729999403712772,-0.0967154752365465
51.83404,0.739999395544454,-0.0966734022687939
52.5345,0.749999387376136,-0.0966303451736874
53.23496,0.759999379207817,-0.0965873008086584
53.93542,0.769999371039499,-0.0965431211668391
54.63588,0.779999362871181,-0.0964976283057335
55.33634,0.789999354702863,-0.0964508230693845
56.0368,0.799999346534545,-0.096403158222411
56.73726,0.809999338366227,-0.0963559957617973
