"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.0466395301724135,0,0.0451233264334316,0,0.0917628566058107
50,50,4321.25687538618,50,4321.30598717428,50,4321.3493309894
100,100,0.308877006628294,100,0.252161132040909,100,0.220823434503207
150,150,0.324147745763949,150,0.198378975619149,150,0.196869252976834
200,200,0.237764857768328,200,0.178425565168339,200,0.130506276763432
250,250,10.6866328416717,250,10.6070326812597,250,10.3722466403377
300,300,0.276444179739736,300,0.114378960507732,300,0.173739044880932
350,350,4.29723822517678,350,4.44548543025083,350,4.28003342778209
400,400,0.275706644940601,400,0.127552507564361,400,0.162029896597263
450,450,0.864607755870415,450,1.03780003575061,450,0.719831659669977
500,500,0.277379516637057,500,0.125624267771046,500,0.161459193128312
550,550,2.66651887638469,550,2.45688236601938,550,2.32511692758012
600,600,0.28094050844323,600,0.133447671092772,600,0.156212854364211
650,650,4.43149131616475,650,4.19057619233415,650,4.40668390829627
700,700,0.27790359092003,700,0.12478216677887,700,0.158474265406074
750,750,0.162380677744178,750,0.15614971431403,750,0.299614123487668
800,800,0.280968390920541,800,0.123385412783471,800,0.162607575976791
850,850,3.4481298177478,850,3.30430838932918,850,3.43130329041679
900,900,0.288074888036886,900,0.137297132406152,900,0.15455676521241
950,950,1.02178212655495,950,0.960892620754901,950,0.673423654486202
1000,1000,0.286547147787687,1000,0.125978156916749,1000,0.162794943748788
1050,1050,16.1813196968567,1050,16.2750491306701,1050,16.424874854257
1100,1100,0.287503431333245,1100,0.128144490282182,1100,0.161474740448815
1150,1150,0.609729069801953,1150,0.809357325077125,1150,0.435224676920878
1200,1200,0.288052358249509,1200,0.128146282258214,1200,0.161939852465107
1250,1250,4.18068669372958,1250,4.62758110697743,1250,5.44426863404629
1300,1300,0.288190256304863,1300,0.127462901780778,1300,0.162695092961957
1350,1350,0.1833518978471,1350,0.0264111913274897,1350,0.209683127854854
1400,1400,0.284724174311499,1400,0.125463214764148,1400,0.161782373344147
1450,1450,80.1519866548972,1450,80.2932404251915,1450,80.0359431017394
1500,1500,0.297816911191069,1500,0.135575512437928,1500,0.162372029966516
1550,1550,38.7782451517731,1550,38.8938635165959,1550,38.9719946966728
1600,1600,0.300909663078004,1600,0.128914618752638,1600,0.173236858661439
1650,1650,0.317874030188942,1650,0.112423683543146,1650,0.205455528949437
1700,1700,0.29853657850481,1700,0.129855151327778,1700,0.169533652043981
1750,1750,0.235873290566878,1750,0.0863169886727763,1750,0.150316695321188
1800,1800,0.297401013674716,1800,0.12998410278633,1800,0.168235536628189
1850,1850,0.373591728454477,1850,0.258213395651671,1850,0.149706810612519
1900,1900,0.297502721594862,1900,0.129892522098851,1900,0.168305632507874
1950,1950,0.6865815997684,1950,0.450619019595342,1950,0.675862985757398
2000,2000,0.29779451282548,2000,0.129977547637767,2000,0.168411642623497
2050,2050,0.437109104208233,2050,0.554099461929074,2050,0.68427767119391
2100,2100,0.298273727660543,2100,0.130281534056981,2100,0.168476556528352
2150,2150,0.478726150468469,2150,0.529900399091756,2150,0.273187963811743
2200,2200,0.299214620977216,2200,0.130794618455135,2200,0.168924620610022
2250,2250,0.283817997338972,2250,0.0314020852574597,2250,0.256373993507935
2300,2300,0.299191580969151,2300,0.130705138623752,2300,0.168926229518174
2350,2350,0.356431881160139,2350,0.615399310639457,2350,0.621275001256434
2400,2400,0.299457760610376,2400,0.130263581874244,2400,0.169570186581739
2450,2450,2.26715407036355,2450,2.12855486053758,2450,1.62009816976052
2500,2500,0.299723679681756,2500,0.130639584775858,2500,0.169418895905779
2550,2550,0.885190349544841,2550,1.0442051082479,2550,1.15199317174779
2600,2600,0.30002455989451,2600,0.130799481647025,2600,0.169534278911809
2650,2650,0.32812277593407,2650,0.136247143524968,2650,0.193134690570348
2700,2700,0.300117490543235,2700,0.130604153961363,2700,0.169786489700657
2750,2750,0.389407697955473,2750,0.166901201092516,2750,0.265869255283178
2800,2800,0.300260973352058,2800,0.130536273241444,2800,0.169980095430319
2850,2850,0.294702635878049,2850,0.126390116814015,2850,0.168362232907852
2900,2900,0.299779285034937,2900,0.129649030113876,2900,0.170401819486466
2950,2950,3.7979658463566,2950,4.01207241889139,2950,3.77821719889533
3000,3000,0.302290992425485,3000,0.131946293592628,3000,0.170453616049551
3050,3050,1.08356435683202,3050,1.29247676616128,3050,1.32581161408937
3100,3100,0.301506854579473,3100,0.132157362377852,3100,0.169463312022287
3150,3150,0.300857602440723,3150,0.130561105559536,3150,0.170310915985692
3200,3200,0.301737490193878,3200,0.131862134137691,3200,0.169986539235319
3250,3250,0.310506019476474,3250,0.188131173395645,3250,0.122625061419962
3300,3300,0.301611222609328,3300,0.131670754291003,3300,0.170051286502798
3350,3350,0.318799692127812,3350,0.149990510565897,3350,0.170206831450433
3400,3400,0.301743381624443,3400,0.131696758949396,3400,0.170142901798942
3450,3450,0.257140522269779,3450,0.179948559229296,3450,0.0915272663559731
3500,3500,0.30182293885888,3500,0.131360844022567,3500,0.170548628154098
3550,3550,0.625831327531005,3550,0.428958877978276,3550,0.317401238798443
3600,3600,0.302022508958051,3600,0.131851749081691,3600,0.170239896384703
3650,3650,0.291275722383614,3650,0.0376523878537597,3650,0.253851379454681
3700,3700,0.302099031240262,3700,0.131747468923306,3700,0.17041102348575
3750,3750,0.31131726332633,3750,0.122305607726419,3750,0.190283448739121
3800,3800,0.302235322107173,3800,0.131738113372902,3800,0.170546129988189
3850,3850,0.322923736956296,3850,0.151972464283257,3850,0.172893163593739
3900,3900,0.302225183266138,3900,0.131637554404988,3900,0.170632548216782
3950,3950,0.238325982243221,3950,0.210926892368504,3950,0.073980830436712
4000,4000,0.302477635090019,4000,0.132225359434495,4000,0.170279838320977
4050,4050,0.389270551594972,4050,0.18603144030247,4050,0.233954903502516
4100,4100,0.302595664003166,4100,0.131886229795037,4100,0.170736384660751
