"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,7849.85788038397
0.0599999999999999,761.037657280452
0.12,611.856982853807
0.18,555.689584284481
0.24,445.533229987028
0.299999999999999,887.434991188158
0.359999999999999,148.605733374208
0.419999999999999,80.1756323253588
0.479999999999999,113.52355142352
0.539999999999999,93.3452618191017
0.599999999999999,154.001732036684
0.659999999999999,129.157804609395
0.719999999999999,53.950240699527
0.779999999999998,99.8765963595384
0.839999999999998,35.4254066221813
0.899999999999998,130.615923137707
0.959999999999998,50.2464749771762
1.02,39.2593942774927
1.08,69.8388496681559
1.14,71.4224317410016
1.2,65.3010319262453
1.26,51.1455637974896
1.32,184.97304915154
1.38,34.3406970281747
1.44,70.2562653041977
1.5,172.379922581581
1.56,99.4141566069857
1.62,452.129425414192
1.68,72.6113277329649
1.74,105.141555083102
1.8,293.983288280391
1.86,94.2470003357337
1.92,549.16129993866
1.98,100.087817977006
2.04,31.9760311756562
2.1,33.6975955264528
2.16,43.2312625148376
2.22,47.980286453154
2.28,23.5727614133439
2.34,22.199346155168
2.4,18.1894870961477
2.46,16.5601614223248
2.52,33.2476404293849
2.58,37.1996475574037
2.63999999999999,45.5974517902472
2.69999999999999,27.4607557859863
2.75999999999999,40.7330300023018
2.81999999999999,39.5200932125049
2.87999999999999,36.4552329804061
2.93999999999999,14.5428178248838
2.99999999999999,35.1036316526883
3.05999999999999,24.0960032381467
3.11999999999999,22.2858244142323
3.17999999999999,36.8557219458043
3.23999999999999,518.389437034945
3.29999999999999,63.0526881369438
3.35999999999999,68.2506042463762
3.41999999999999,124.890723935692
3.47999999999999,66.7886452697858
3.53999999999999,130.021773515911
3.59999999999999,14.1342737028881
3.65999999999999,31.4685873594193
3.71999999999999,34.5381864974975
3.77999999999999,40.1211691952405
3.83999999999999,23.9450323698827
3.89999999999999,28.9304899115303
3.95999999999999,21.4813474802623
4.01999999999999,37.4876163031188
4.07999999999999,21.4917195472039
4.13999999999999,50.4497629837403
4.19999999999999,37.3610654942763
4.25999999999999,42.2106231960279
4.31999999999999,31.384838850614
4.37999999999999,28.5578802840218
4.43999999999999,17.9950487440403
4.49999999999999,31.4502047335415
