"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,681.460524890813
0.05,25.4672022138837
0.1,27.6522385196517
0.15,17.1221154819364
0.2,16.2756187239533
0.25,13.4464365448037
0.3,12.975831049617
0.35,11.5002311133952
0.4,8.39425844676522
0.45,9.88445075246489
0.5,23.2520595876526
0.55,10.2469687988716
0.6,8.15165446896118
0.65,10.0306118784446
0.7,11.5995304516565
0.75,8.03019683390775
0.8,9.4608215257268
0.85,6.64126169498788
0.9,5.88153694521724
0.95,5.35234572120533
1,7.59354162847603
1.05,7.7661338464978
1.1,9.18608215649048
1.15,7.99553954610282
1.2,6.87754941654358
1.25,5.6416947988671
1.3,9.06691612325744
1.35,3.30951946271071
1.4,4.64480945995765
1.45,5.40295783103343
1.5,8.66612709666421
1.55,7.17923583902786
1.6,8.20157202209146
1.65,7.15853644486014
1.7,4.46117509149782
1.75,5.82885635741871
1.8,6.11288606061271
1.85,5.94041907708734
1.9,5.27193374378272
1.95,6.68199044704333
2,5.98753382250642
2.05,5.82778936320347
2.1,4.62206373155701
2.15,5.80560282551929
2.2,3.52873153011851
2.25,5.6347678424856
2.3,6.984386030956
2.35,4.31788150797678
2.4,3.80391262155613
2.45,4.62882778183263
2.5,5.62739685089812
2.55,4.38214684838402
2.6,4.66833359565514
2.65,4.31984563301536
2.7,2.96084189305051
2.75,3.49408429236188
2.8,4.08194997925845
2.85,2.94753273896036
2.9,3.10632611888729
2.95,3.47109193730888
3,18.8176670046116
3.05,3.90101455902384
3.1,4.06992511944073
3.15,3.67528168919453
3.2,3.6096754437882
3.25,3.4247384240533
3.3,3.60835468409382
3.35,3.52805606600923
3.4,3.10311127615351
3.45,3.13700947974403
3.5,3.54050641057133
3.55,3.24699224726618
3.6,3.2887249994016
3.65,2.98708865276369
3.7,2.78557071829922
3.75,2.92050781263831
3.8,2.92696739832199
3.85,3.0836375165957
3.9,2.98677032997682
3.95,2.96546403135375
4,2.95186046137871
4.05,3.02121229404455
4.1,2.908879401337
4.15,2.99296650648273
4.2,3.09306313287739
4.25,3.11937090171078
4.3,3.10041442279259
4.35,3.33383634267546
4.4,3.275493307465
4.45,3.21079936043024
4.5,3.91660861786094
4.55,3.14042969281795
4.6,2.97979926778854
4.65,2.99465953778989
4.7,3.02769576496157
4.75,3.0076678507233
4.8,3.06814294541376
4.85,2.96055373962447
4.9,2.93828388830508
4.95,2.94575669473871
5,2.64209456851266
