"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,13189.5415960139
0.0599999999999999,929.185568968687
0.12,991.217967383323
0.18,146.510036058669
0.24,446.404540290832
0.299999999999999,879.983298058682
0.359999999999999,120.464618225979
0.419999999999999,41.2025167828868
0.479999999999999,45.8571796376779
0.539999999999999,139.336329648097
0.599999999999999,81.460034804588
0.659999999999999,135.070719950303
0.719999999999999,34.7947577079192
0.779999999999998,104.828982826328
0.839999999999998,74.2296776283663
0.899999999999998,140.938264126433
0.959999999999998,70.1664201389927
1.02,103.899571469718
1.08,99.0873260286611
1.14,68.8989610628956
1.2,140.936348051284
1.26,132.703218511714
1.32,571.464197331214
1.38,55.9013348610956
1.44,215.378394330998
1.5,288.616960278227
1.56,365.741056142034
1.62,1213.2573330746
1.68,324.429167838291
1.74,102.631398835435
1.8,427.399097905144
1.86,56.6535042955602
1.92,746.949907265354
1.98,75.9063453142014
2.04,36.7966430737702
2.1,31.6447701056475
2.16,90.293734670669
2.22,86.7484299275646
2.28,49.108277763853
2.34,52.2658420013964
2.4,37.1772907523861
2.46,74.1091629703867
2.52,110.837594483625
2.58,53.4271277948207
2.63999999999999,57.3324508352314
2.69999999999999,63.6871759782847
2.75999999999999,62.2184336434865
2.81999999999999,104.966069816058
2.87999999999999,45.7723456708149
2.93999999999999,35.7254130533294
2.99999999999999,81.1153014641732
3.05999999999999,52.612686750015
3.11999999999999,67.0732366124833
3.17999999999999,56.7019025812292
3.23999999999999,1492.87117924944
3.29999999999999,170.179495983072
3.35999999999999,82.8408633362181
3.41999999999999,202.696333600719
3.47999999999999,144.32194525192
3.53999999999999,234.476540508085
3.59999999999999,34.4491019482804
3.65999999999999,69.1920128852231
3.71999999999999,58.2206093261878
3.77999999999999,55.8637178383713
3.83999999999999,42.3963583255074
3.89999999999999,72.1844132368354
3.95999999999999,62.0969914360225
4.01999999999999,64.9897880203444
4.07999999999999,37.4753001878276
4.13999999999999,209.327184288158
4.19999999999999,79.6344525612979
4.25999999999999,37.7931953974562
4.31999999999999,54.107124556132
4.37999999999999,35.0013010330533
4.43999999999999,65.5436976142689
4.49999999999999,62.0469483856748
