"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,7744.41193604443
0.0599999999999999,723.444389327632
0.12,772.496441571214
0.18,746.719535291929
0.24,359.275940081118
0.299999999999999,988.463622168952
0.359999999999999,202.91270844946
0.419999999999999,234.589951044291
0.479999999999999,217.464909798428
0.539999999999999,133.982760804116
0.599999999999999,426.614446114977
0.659999999999999,11.6758275981597
0.719999999999999,131.757079892153
0.779999999999998,150.709571946861
0.839999999999998,119.101147009739
0.899999999999998,165.382126314997
0.959999999999998,67.2593546158742
1.02,104.456784942746
1.08,82.8502453191006
1.14,31.9998597124409
1.2,15.8734346300743
1.26,77.426632434846
1.32,229.627322051278
1.38,53.7941755333864
1.44,128.565771467784
1.5,97.5628671643868
1.56,14.1931102757811
1.62,120.106274999693
1.68,64.0911224184749
1.74,75.0630027542603
1.8,370.157815975118
1.86,45.1477727231608
1.92,723.704328699691
1.98,100.973257945078
2.04,48.8188366082292
2.1,46.0233674306086
2.16,43.940015111188
2.22,212.348133944441
2.28,33.7754196941498
2.34,46.8416945683651
2.4,40.1191088475694
2.46,44.2541845334895
2.52,28.5266163995177
2.58,19.9389379827152
2.63999999999999,22.2919923339631
2.69999999999999,36.4309037713845
2.75999999999999,50.8874101232285
2.81999999999999,22.972210130926
2.87999999999999,24.1110657239137
2.93999999999999,39.6378414147926
2.99999999999999,30.5355863595202
3.05999999999999,40.8287064889021
3.11999999999999,42.3188771568323
3.17999999999999,30.2673430125717
3.23999999999999,48.6476873511115
3.29999999999999,40.4093665873346
3.35999999999999,35.7745672973781
3.41999999999999,64.0901099439159
3.47999999999999,42.9160831882556
3.53999999999999,94.6423170772534
3.59999999999999,22.4690992545293
3.65999999999999,28.3992033330228
3.71999999999999,47.0920580317075
3.77999999999999,13.2875970622023
3.83999999999999,55.1139396309578
3.89999999999999,25.6545329090559
3.95999999999999,50.5251982861289
4.01999999999999,26.2350131484099
4.07999999999999,25.4580106303434
4.13999999999999,36.6667757722083
4.19999999999999,26.5475236044322
4.25999999999999,11.8966136709946
4.31999999999999,23.4860854312326
4.37999999999999,24.8563692378246
4.43999999999999,39.140897121868
4.49999999999999,18.8629078082418
