"Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Flux_Lines [] -  Time='0.02s'"
0,0,5.43957712854761E-08
0.0500000694754173,0.0500000694754173,0.0659964739508932
0.100000138950835,0.100000138950835,8.61737535649836E-08
0.150000208426252,0.150000208426252,0.00190454018663339
0.200000277901669,0.200000277901669,8.54371050145859E-08
0.250000347377086,0.250000347377086,8.40186069473466E-05
0.300000416852504,0.300000416852504,9.79255654222994E-08
0.350000486327921,0.350000486327921,0.000416420268858988
0.400000555803338,0.400000555803338,1.16101013070479E-07
0.450000625278756,0.450000625278756,0.000322892294152018
0.500000694754173,0.500000694754173,4.15749065048968E-08
0.55000076422959,0.55000076422959,0.000170935313432335
0.600000833705007,0.600000833705007,2.02539455920068E-08
0.650000903180425,0.650000903180425,4.26123075398285E-05
0.700000972655842,0.700000972655842,5.54260748305138E-08
0.750001042131259,0.750001042131259,3.29128220055804E-05
0.800001111606677,0.800001111606677,5.84433856090631E-08
0.850001181082094,0.850001181082094,5.63769946404732E-05
0.900001250557511,0.900001250557511,8.16287698078092E-08
0.950001320032928,0.950001320032928,2.94853754267994E-05
1.00000138950835,1.00000138950835,1.53036372272434E-07
1.05000145898376,1.05000145898376,2.64359813582249E-05
1.10000152845918,1.10000152845918,1.11396734660441E-07
1.1500015979346,1.1500015979346,9.86730056934237E-06
1.20000166741001,1.20000166741001,2.49070808758672E-08
1.25000173688543,1.25000173688543,9.76525998203421E-06
1.30000180636085,1.30000180636085,9.3250058794868E-08
1.35000187583627,1.35000187583627,1.64091712554939E-05
1.40000194531168,1.40000194531168,1.05632819691376E-07
1.4500020147871,1.4500020147871,0.00012525651500932
1.50000208426252,1.50000208426252,1.04514748593576E-07
1.55000215373794,1.55000215373794,0.000114462677612505
1.60000222321335,1.60000222321335,4.67882773659513E-08
1.65000229268877,1.65000229268877,9.79287574552741E-06
1.70000236216419,1.70000236216419,5.53071108589421E-08
1.75000243163961,1.75000243163961,5.63671205238719E-06
1.80000250111502,1.80000250111502,8.25828109699641E-08
1.85000257059044,1.85000257059044,3.21262039883509E-06
1.90000264006586,1.90000264006586,1.41016700160582E-07
1.95000270954127,1.95000270954127,4.47490140689939E-06
2.00000277901669,2.00000277901669,9.26662281360166E-08
2.05000284849211,2.05000284849211,4.08733801044638E-06
2.10000291796753,2.10000291796753,4.00787091656264E-08
2.15000298744294,2.15000298744294,8.62221152253735E-07
2.20000305691836,2.20000305691836,8.07978697456637E-08
2.25000312639378,2.25000312639378,2.42915572463722E-06
2.30000319586919,2.30000319586919,1.32974127912926E-07
2.35000326534461,2.35000326534461,3.89615383334715E-06
2.40000333482003,2.40000333482003,1.99889371575716E-07
2.45000340429545,2.45000340429545,1.88404900977297E-06
2.50000347377086,2.50000347377086,8.460521256202E-08
2.55000354324628,2.55000354324628,4.22602352989897E-07
2.6000036127217,2.6000036127217,2.00954206673437E-07
2.65000368219712,2.65000368219712,1.40064185028511E-06
2.70000375167253,2.70000375167253,6.79203291624381E-08
2.75000382114795,2.75000382114795,7.09596143119259E-07
2.80000389062337,2.80000389062337,1.26310458790582E-07
2.85000396009878,2.85000396009878,1.56157730067862E-06
2.9000040295742,2.9000040295742,1.22983977789227E-07
2.95000409904962,2.95000409904962,2.14653003478317E-05
3.00000416852504,3.00000416852504,8.98160836218997E-08
3.05000423800045,3.05000423800045,2.00339194335959E-05
3.10000430747587,3.10000430747587,1.05720412229499E-07
3.15000437695129,3.15000437695129,1.36883326854069E-06
3.20000444642671,3.20000444642671,7.11737467933059E-08
3.25000451590212,3.25000451590212,6.78279408093259E-07
3.30000458537754,3.30000458537754,5.19970330523779E-08
3.35000465485296,3.35000465485296,4.217503672369E-08
3.40000472432838,3.40000472432838,8.86643870219248E-08
3.45000479380379,3.45000479380379,1.54623976428152E-06
3.50000486327921,3.50000486327921,6.82968297231554E-08
3.55000493275463,3.55000493275463,8.1841099727743E-07
3.60000500223004,3.60000500223004,8.11414076859702E-08
3.65000507170546,3.65000507170546,5.70442163551822E-07
3.70000514118088,3.70000514118088,3.2583801959896E-08
3.7500052106563,3.7500052106563,4.5644337817696E-07
3.80000528013171,3.80000528013171,7.61519162637063E-08
3.85000534960713,3.85000534960713,2.20936538813893E-07
3.90000541908255,3.90000541908255,1.549721616731E-07
3.95000548855797,3.95000548855797,3.65665371896439E-07
4.00000555803338,4.00000555803338,7.04402158482099E-08
4.0500056275088,4.0500056275088,7.4133506400253E-08
4.10000569698422,4.10000569698422,3.15341880142288E-08
4.15000576645963,4.15000576645963,8.85930595114032E-08
4.20000583593505,4.20000583593505,2.7556946594941E-08
4.25000590541047,4.25000590541047,2.69867179024573E-08
4.30000597488589,4.30000597488589,5.12418231139983E-08
4.3500060443613,4.3500060443613,8.83567559225466E-08
4.40000611383672,4.40000611383672,9.54116012208095E-08
4.45000618331214,4.45000618331214,1.65234107727858E-06
4.50000625278756,4.50000625278756,2.13914535607255E-07
4.55000632226297,4.55000632226297,1.61693542682191E-06
4.60000639173839,4.60000639173839,7.333253927349E-08
4.65000646121381,4.65000646121381,4.58413399083232E-07
4.70000653068922,4.70000653068922,1.19227270129079E-07
4.75000660016464,4.75000660016464,5.55228939179831E-07
4.80000666964006,4.80000666964006,7.44600919516183E-08
4.85000673911548,4.85000673911548,1.3738728553829E-07
4.90000680859089,4.90000680859089,1.11981936741761E-07
4.95000687806631,4.95000687806631,1.13058073631034E-07
5.00000694754173,5.00000694754173,4.8704652501254E-08
5.05000701701715,5.05000701701715,5.00082360557432E-08
5.10000708649256,5.10000708649256,2.98581318959722E-08
5.15000715596798,5.15000715596798,3.18076581606456E-08
5.2000072254434,5.2000072254434,8.01866146080352E-08
5.25000729491881,5.25000729491881,8.59797343346499E-08
5.30000736439423,5.30000736439423,7.48440385091095E-08
5.35000743386965,5.35000743386965,1.1169453175913E-07
5.40000750334507,5.40000750334507,1.14016879853354E-07
5.45000757282048,5.45000757282048,3.45550604492557E-08
5.5000076422959,5.5000076422959,8.43518092168835E-08
5.55000771177132,5.55000771177132,1.75350649225717E-07
5.60000778124674,5.60000778124674,1.95617896295385E-07
5.65000785072215,5.65000785072215,3.29064570388678E-07
5.70000792019757,5.70000792019757,1.4249685807964E-07
5.75000798967299,5.75000798967299,3.07743238328789E-07
5.8000080591484,5.8000080591484,1.29269081185238E-07
5.85000812862382,5.85000812862382,3.03896967941376E-07
5.90000819809924,5.90000819809924,1.70354407180768E-07
5.95000826757466,5.95000826757466,1.02805988893289E-06
6.00000833705007,6.00000833705007,1.10859364751835E-07
6.05000840652549,6.05000840652549,7.79146360222506E-07
6.10000847600091,6.10000847600091,1.0530302218631E-07
6.15000854547633,6.15000854547633,1.3650979442943E-07
6.20000861495174,6.20000861495174,8.39228789247757E-08
6.25000868442716,6.25000868442716,9.70267087199093E-08
6.30000875390258,6.30000875390258,4.05911490862821E-08
6.35000882337799,6.35000882337799,1.54855117374927E-07
6.40000889285341,6.40000889285341,1.50894047242652E-07
6.45000896232883,6.45000896232883,5.66433870890124E-08
6.50000903180425,6.50000903180425,1.68391895119863E-07
6.55000910127966,6.55000910127966,9.01699673728043E-08
6.60000917075508,6.60000917075508,1.10822332228157E-07
6.6500092402305,6.6500092402305,8.78260199051369E-08
6.70000930970592,6.70000930970592,5.91513679920005E-08
6.75000937918133,6.75000937918133,4.55060909515334E-08
6.80000944865675,6.80000944865675,1.16674562038221E-07
6.85000951813217,6.85000951813217,2.48860349992077E-07
6.90000958760758,6.90000958760758,9.01336174193519E-08
6.950009657083,6.950009657083,3.03783190087562E-08
7.00000972655842,7.00000972655842,1.256198843404E-07
7.05000979603384,7.05000979603384,7.35552914147458E-08
7.10000986550925,7.10000986550925,6.97718497396049E-08
7.15000993498467,7.15000993498467,1.17863240353066E-07
7.20001000446009,7.20001000446009,1.16011738299804E-07
7.25001007393551,7.25001007393551,1.98820084148932E-07
7.30001014341092,7.30001014341092,1.11797030966889E-07
7.35001021288634,7.35001021288634,3.75116987374278E-08
7.40001028236176,7.40001028236176,9.97007041923446E-08
7.45001035183718,7.45001035183718,2.13007493296824E-07
7.50001042131259,7.50001042131259,7.60983156242109E-08
7.55001049078801,7.55001049078801,1.72954037459183E-07
7.60001056026343,7.60001056026343,1.0452844832945E-07
7.65001062973884,7.65001062973884,8.78572146557812E-08
7.70001069921426,7.70001069921426,1.21297838093387E-07
7.75001076868968,7.75001076868968,1.58666551273742E-07
7.8000108381651,7.8000108381651,6.67576073827286E-08
7.85001090764051,7.85001090764051,1.38074072789525E-08
7.90001097711593,7.90001097711593,7.99126931129562E-08
7.95001104659135,7.95001104659135,1.53844426513727E-07
8.00001111606677,8.00001111606677,1.42530806998551E-07
8.05001118554218,8.05001118554218,7.97373155483623E-08
8.1000112550176,8.1000112550176,6.12995875170672E-08
8.15001132449302,8.15001132449302,4.16416998290027E-08
8.20001139396843,8.20001139396843,6.07726038332353E-08
8.25001146344385,8.25001146344385,7.16510871737496E-08
8.30001153291927,8.30001153291927,1.01238031887788E-07
8.35001160239469,8.35001160239469,8.23894366499302E-08
8.4000116718701,8.4000116718701,3.58135932098607E-08
8.45001174134552,8.45001174134552,1.23766113518183E-07
8.50001181082094,8.50001181082094,4.54876344066796E-08
8.55001188029636,8.55001188029636,8.45013850897209E-08
8.60001194977177,8.60001194977177,3.76714574723044E-08
8.65001201924719,8.65001201924719,1.49924736583915E-07
8.70001208872261,8.70001208872261,1.07140942060298E-07
8.75001215819803,8.75001215819803,8.28324921385307E-08
8.80001222767344,8.80001222767344,9.95695652519459E-08
8.85001229714886,8.85001229714886,6.4723483390461E-08
8.90001236662428,8.90001236662428,1.283580139683E-07
8.95001243609969,8.95001243609969,1.10465272982834E-07
9.00001250557511,9.00001250557511,1.49693457405657E-07
9.05001257505053,9.05001257505053,1.43598262276508E-07
9.10001264452595,9.10001264452595,8.67374959092741E-08
9.15001271400136,9.15001271400136,1.17449306772211E-07
9.20001278347678,9.20001278347678,5.75207144916497E-08
9.2500128529522,9.2500128529522,1.08593876378582E-07
9.30001292242761,9.30001292242761,7.27306404666325E-08
9.35001299190303,9.35001299190303,8.06831050689132E-08
9.40001306137845,9.40001306137845,4.43685762534578E-08
9.45001313085387,9.45001313085387,6.09451223466039E-08
9.50001320032928,9.50001320032928,5.26652824132086E-08
9.5500132698047,9.5500132698047,5.41011798233597E-08
9.60001333928012,9.60001333928012,3.63280466372577E-08
9.65001340875554,9.65001340875554,8.18475818596927E-08
9.70001347823095,9.70001347823095,1.29308683170557E-07
9.75001354770637,9.75001354770637,1.0634582190148E-07
9.80001361718179,9.80001361718179,4.9541577179803E-08
9.8500136866572,9.8500136866572,3.54640076153488E-08
9.90001375613262,9.90001375613262,7.00647706315932E-08
9.95001382560804,9.95001382560804,5.04617112670059E-08
10.0000138950835,10.0000138950835,8.12615165001424E-08
10.0500139645589,10.0500139645589,1.34182382471422E-07
10.1000140340343,10.1000140340343,1.59866237911523E-07
10.1500141035097,10.1500141035097,1.7685010546523E-07
10.2000141729851,10.2000141729851,1.4114043022093E-07
10.2500142424605,10.2500142424605,6.04003076051092E-08
10.300014311936,10.300014311936,6.71240860811223E-08
10.3500143814114,10.3500143814114,1.82995402951785E-07
10.4000144508868,10.4000144508868,1.14618134560609E-07
10.4500145203622,10.4500145203622,1.36607732128985E-07
10.5000145898376,10.5000145898376,1.20651785980357E-07
10.550014659313,10.550014659313,4.39031831942079E-08
10.6000147287885,10.6000147287885,1.07956989830345E-07
10.6500147982639,10.6500147982639,1.19876865461314E-07
10.7000148677393,10.7000148677393,1.2929805804941E-07
10.7500149372147,10.7500149372147,5.22960473584041E-08
10.8000150066901,10.8000150066901,1.02549711967883E-07
10.8500150761656,10.8500150761656,1.38509783272137E-07
10.900015145641,10.900015145641,1.81638632836832E-08
10.9500152151164,10.9500152151164,2.10107874322226E-07
11.0000152845918,11.0000152845918,1.11258038100177E-07
11.0500153540672,11.0500153540672,6.43618798260057E-08
11.1000154235426,11.1000154235426,2.35891960976645E-08
11.1500154930181,11.1500154930181,7.95661926422675E-08
11.2000155624935,11.2000155624935,9.77942308465693E-08
11.2500156319689,11.2500156319689,1.08916497458963E-07
11.3000157014443,11.3000157014443,9.16723794203157E-08
11.3500157709197,11.3500157709197,1.30176571756576E-07
11.4000158403951,11.4000158403951,7.10366355813335E-08
11.4500159098706,11.4500159098706,5.18507728321717E-08
11.500015979346,11.500015979346,4.58487616522824E-08
11.5500160488214,11.5500160488214,4.94298744176559E-08
11.6000161182968,11.6000161182968,8.36755663607138E-08
11.6500161877722,11.6500161877722,6.30235080650402E-08
11.7000162572476,11.7000162572476,1.07390321637124E-07
11.7500163267231,11.7500163267231,3.33761263282395E-08
11.8000163961985,11.8000163961985,1.16979986329462E-07
11.8500164656739,11.8500164656739,1.03097069876179E-07
11.9000165351493,11.9000165351493,6.73002092995042E-09
11.9500166046247,11.9500166046247,4.29140301200284E-08
12.0000166741001,12.0000166741001,3.28633478312264E-08
12.0500167435756,12.0500167435756,1.1895821440214E-07
12.100016813051,12.100016813051,1.23051674952703E-07
12.1500168825264,12.1500168825264,1.32458561458802E-07
12.2000169520018,12.2000169520018,1.1368645672776E-07
12.2500170214772,12.2500170214772,3.79916572979792E-08
12.3000170909527,12.3000170909527,9.76801573644465E-08
12.3500171604281,12.3500171604281,7.24477529731271E-08
