"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.125627734826073,0,0.11814830829437,0,0.00747942653192998
59.9999999999999,59.9999999999999,24024.4363631333,59.9999999999999,24024.0422476001,59.9999999999999,24021.8473706417
120,120,1.67161362705727,120,1.72556111205149,120,1.79527247349587
180,180,1.38222637352649,180,2.63531089256478,180,1.46094941797783
240,240,9.87466461862708,240,9.13496108626366,240,5.48774738789376
299.999999999999,299.999999999999,6.01555379594951,299.999999999999,6.45712848031388,299.999999999999,6.41046844699079
359.999999999999,359.999999999999,9.58783750971762,359.999999999999,9.58075520678168,359.999999999999,9.47770635702847
419.999999999999,419.999999999999,51.3837768619665,419.999999999999,51.5262731209787,419.999999999999,53.5832164916902
479.999999999999,479.999999999999,3.52998490362328,479.999999999999,3.84896571170357,479.999999999999,3.84181833157837
539.999999999999,539.999999999999,2.18079632245777,539.999999999999,2.10774316386283,539.999999999999,3.15456529398206
599.999999999999,599.999999999999,0.34133261949157,599.999999999999,0.275350527019657,599.999999999999,0.087746030517847
659.999999999999,659.999999999999,22.8042424918,659.999999999999,20.417344566363,659.999999999999,23.2401090310615
719.999999999999,719.999999999999,0.233552433922684,719.999999999999,0.341963651895444,719.999999999999,0.220053885846387
779.999999999998,779.999999999998,1.97172624332812,779.999999999998,1.31138540567958,779.999999999998,0.903691394260215
839.999999999998,839.999999999998,2.03010867829479,839.999999999998,1.81577130191268,839.999999999998,1.79987691966608
899.999999999998,899.999999999998,0.0906047865403843,899.999999999998,0.188231320238057,899.999999999998,0.275181801590723
959.999999999998,959.999999999998,0.170659412122074,959.999999999998,0.441974608595826,959.999999999998,0.534177026252818
1020,1020,1.46145642824171,1020,1.35386416882835,1020,1.62081337790246
1080,1080,0.440403311288004,1080,0.49186716431008,1080,0.307101632972586
1140,1140,2.20131611388774,1140,2.85528818837685,1140,3.27388153612373
