12.4.2021 15:24	HHP Baksan	2568	3182	15.77	14.19	0.153354	2516	1998	4514	2181	246	28	0.8783	0.2009	0.9587
12.4.2021 16:4	HHP Baksan	2568	3182	15.77	14.19	0.153354	2516	1998	4514	2181	246	28	0.8783	0.2009	0.9587
12.4.2021 16:42	HHP Baksan	2690	3296	17.65	14.44	0.154217	4835	3487	8322	3070	657	57	1.1388	0.186	0.9529
12.4.2021 17:17	HHP Baksan	2625	3241	19.06	13.99	0.152099	4189	3746	7935	2949	861	52	1.5501	0.1784	0.9223
12.4.2021 17:55	HHP Baksan	2568	3158	16.48	14.32	0.144207	1865	1391	3256	1862	203	32	1.0984	0.1959	0.9303
12.4.2021 18:33	HHP Baksan	2568	3158	16.48	14.32	0.144207	1868	1397	3264	1864	203	32	1.0855	0.1955	0.9302
12.4.2021 19:7	HHP Baksan	2512	3126	18.52	13.79	0.150159	1529	1250	2779	1789	271	28	1.2558	0.1877	0.9078
12.4.2021 19:45	HHP Baksan	2690	3296	17.65	14.44	0.15504	4866	3507	8373	3078	657	57	1.1388	0.1864	0.9554
12.4.2021 20:21	HHP Baksan	2555	3171	18.04	13.87	0.147392	2548	2078	4626	2281	444	50	0.9103	0.1808	0.928
12.4.2021 20:56	HHP Baksan	2604	3166	18.95	14.29	0.134662	2522	1823	4346	2190	430	62	1.1421	0.1716	0.9051
12.4.2021 21:33	HHP Baksan	2628	3182	18.95	14.29	0.133312	2985	2131	5117	2355	487	46	1.8104	0.1743	0.8997
12.4.2021 22:9	HHP Baksan	2569	3139	18.86	14.29	0.138816	1991	1496	3487	1962	301	26	1.2944	0.1909	0.8953
12.4.2021 22:40	HHP Baksan	2495	3103	18.93	14.39	0.141542	1088	857	1945	1513	185	19	1.2877	0.1872	0.8483
12.4.2021 23:25	HHP Baksan	2558	3196	16.81	13.73	0.154095	2453	2048	4502	2242	366	27	1.6591	0.1929	0.9256
13.4.2021 0:3	HHP Baksan	2489	3061	17.18	14.45	0.131949	1565	1168	2732	1700	181	26	0.934	0.1927	0.8902
13.4.2021 0:39	HHP Baksan	2489	3113	17.74	13.45	0.147005	1111	927	2038	1528	207	18	1.5078	0.1989	0.8968
13.4.2021 1:17	HHP Baksan	2540	3114	16.49	14.45	0.135239	2427	1790	4218	2089	243	33	0.8289	0.1933	0.9184
13.4.2021 1:55	HHP Baksan	2657	3285	16.49	13.76	0.156712	4802	3951	8753	3085	662	47	1.4218	0.1861	0.9708
13.4.2021 2:31	HHP Baksan	2586	3182	18.46	13.24	0.144093	2758	2161	4919	2347	609	61	1.4121	0.1801	0.9546
13.4.2021 3:47	HHP Baksan	2690	3288	17.65	14.44	0.151636	5066	3595	8661	3116	672	56	1.2625	0.1867	0.9503
13.4.2021 4:23	HHP Baksan	2527	3147	17.9	13.37	0.151494	1952	1493	3445	1991	368	41	1.3905	0.2029	0.96
13.4.2021 4:59	HHP Baksan	2586	3188	18.12	13.83	0.145511	2957	2320	5278	2434	509	54	1.277	0.1806	0.9307
13.4.2021 5:33	HHP Baksan	2540	3150	18.04	13.87	0.144671	2404	1989	4393	2211	412	46	0.9585	0.1792	0.9201
13.4.2021 6:9	HHP Baksan	2638	3192	18.95	14.29	0.13511	4300	3137	7437	2815	724	54	2.0109	0.1701	0.9105
13.4.2021 6:40	HHP Baksan	2495	3093	18.93	14.19	0.143796	1198	934	2132	1571	206	23	1.353	0.1884	0.8731
