"Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Flux_Lines [] -  Time='0.02s'"
0,0,5.05213670547689E-08
0.0500000437830918,0.0500000437830918,0.0657052914738761
0.100000087566184,0.100000087566184,1.72354032265113E-08
0.150000131349276,0.150000131349276,0.00187098243066135
0.200000175132367,0.200000175132367,4.4908533551194E-08
0.250000218915459,0.250000218915459,1.90469826259739E-05
0.300000262698551,0.300000262698551,7.00871816247575E-08
0.350000306481643,0.350000306481643,0.000427415944979112
0.400000350264735,0.400000350264735,5.58094488547493E-08
0.450000394047827,0.450000394047827,0.000330224981140574
0.500000437830918,0.500000437830918,7.06007498976133E-08
0.55000048161401,0.55000048161401,0.000151532233459666
0.600000525397102,0.600000525397102,2.57352355707593E-08
0.650000569180194,0.650000569180194,2.74029019706345E-05
0.700000612963286,0.700000612963286,5.86383723240659E-08
0.750000656746378,0.750000656746378,4.7186158148147E-05
0.800000700529469,0.800000700529469,5.16070421801664E-08
0.850000744312561,0.850000744312561,5.66693533724749E-05
0.900000788095653,0.900000788095653,3.62311555277364E-08
0.950000831878745,0.950000831878745,2.72807396223898E-05
1.00000087566184,1.00000087566184,1.12615080427091E-07
1.05000091944493,1.05000091944493,1.94128695734393E-05
1.10000096322802,1.10000096322802,4.57416823469472E-08
1.15000100701111,1.15000100701111,1.50850708813237E-05
1.2000010507942,1.2000010507942,2.27573384810201E-07
1.2500010945773,1.2500010945773,9.25987491413311E-06
1.30000113836039,1.30000113836039,2.63075226312126E-08
1.35000118214348,1.35000118214348,1.56590096386105E-05
1.40000122592657,1.40000122592657,2.3467159509605E-08
1.45000126970966,1.45000126970966,0.000117199532711525
1.50000131349276,1.50000131349276,1.06312653408579E-07
1.55000135727585,1.55000135727585,0.000112025755305741
1.60000140105894,1.60000140105894,2.2252342408859E-08
1.65000144484203,1.65000144484203,1.0588022442062E-05
1.70000148862512,1.70000148862512,2.25055932607636E-08
1.75000153240821,1.75000153240821,3.9997440729463E-06
1.80000157619131,1.80000157619131,4.91702180935473E-08
1.8500016199744,1.8500016199744,4.21736346303731E-06
1.90000166375749,1.90000166375749,3.42657705342725E-08
1.95000170754058,1.95000170754058,5.68904130899113E-06
2.00000175132367,2.00000175132367,1.06054197209355E-07
2.05000179510677,2.05000179510677,3.70297340572761E-06
2.10000183888986,2.10000183888986,2.14324164735493E-07
2.15000188267295,2.15000188267295,1.12805821719647E-06
2.20000192645604,2.20000192645604,8.88509738775091E-08
2.25000197023913,2.25000197023913,1.69170090874685E-06
2.30000201402222,2.30000201402222,9.9091431257053E-08
2.35000205780532,2.35000205780532,4.52563901915917E-06
2.40000210158841,2.40000210158841,1.10513824728001E-07
2.4500021453715,2.4500021453715,2.00072108591203E-06
2.50000218915459,2.50000218915459,5.89568270015347E-08
2.55000223293768,2.55000223293768,2.9091079542769E-07
2.60000227672078,2.60000227672078,1.04953009199683E-07
2.65000232050387,2.65000232050387,1.87148217080101E-06
2.70000236428696,2.70000236428696,4.27799337722617E-08
2.75000240807005,2.75000240807005,9.40945125544283E-07
2.80000245185314,2.80000245185314,6.08084250419092E-08
2.85000249563624,2.85000249563624,1.67885518646716E-06
2.90000253941933,2.90000253941933,5.18075944633301E-08
2.95000258320242,2.95000258320242,2.28706871673349E-05
3.00000262698551,3.00000262698551,2.12878989185196E-07
3.0500026707686,3.0500026707686,2.12432435814405E-05
3.10000271455169,3.10000271455169,3.46000490045462E-08
3.15000275833479,3.15000275833479,1.34205228229965E-06
3.20000280211788,3.20000280211788,1.76002721848387E-08
3.25000284590097,3.25000284590097,6.07085495814577E-07
3.30000288968406,3.30000288968406,6.94565285532916E-08
3.35000293346715,3.35000293346715,1.67282559394983E-07
3.40000297725025,3.40000297725025,5.03750991679879E-08
3.45000302103334,3.45000302103334,1.47469890844798E-06
3.50000306481643,3.50000306481643,1.25313333309544E-07
3.55000310859952,3.55000310859952,1.07694804994323E-06
3.60000315238261,3.60000315238261,1.48158258802312E-07
3.6500031961657,3.6500031961657,7.27037752951422E-07
3.7000032399488,3.7000032399488,1.75985160384077E-08
3.75000328373189,3.75000328373189,5.18644484171539E-07
3.80000332751498,3.80000332751498,4.52717384443387E-08
3.85000337129807,3.85000337129807,1.47999779096745E-07
3.90000341508116,3.90000341508116,8.84010127255943E-08
3.95000345886426,3.95000345886426,2.63976277791373E-07
4.00000350264735,4.00000350264735,4.7735816593536E-08
4.05000354643044,4.05000354643044,2.9578194960477E-08
4.10000359021353,4.10000359021353,1.22204807595834E-07
4.15000363399662,4.15000363399662,1.28513936600913E-07
4.20000367777971,4.20000367777971,8.07703780569815E-08
4.25000372156281,4.25000372156281,7.65232401093979E-08
4.3000037653459,4.3000037653459,1.54357763856956E-07
4.35000380912899,4.35000380912899,2.28762864731817E-08
4.40000385291208,4.40000385291208,6.37542284287088E-08
4.45000389669517,4.45000389669517,2.14178881593367E-06
4.50000394047827,4.50000394047827,5.2229085703514E-08
4.55000398426136,4.55000398426136,2.2117950832576E-06
4.60000402804445,4.60000402804445,5.4229237836214E-08
4.65000407182754,4.65000407182754,4.67354756124654E-07
4.70000411561063,4.70000411561063,3.89117420246332E-08
4.75000415939373,4.75000415939373,4.72999181327076E-07
4.80000420317682,4.80000420317682,1.21701757243404E-08
4.85000424695991,4.85000424695991,3.74137566308446E-07
4.900004290743,4.900004290743,1.03721866213004E-07
4.95000433452609,4.95000433452609,1.97911415567584E-07
5.00000437830918,5.00000437830918,2.37542905103561E-08
5.05000442209228,5.05000442209228,1.59696802454649E-08
5.10000446587537,5.10000446587537,4.10230163472002E-08
5.15000450965846,5.15000450965846,5.09680982828046E-08
5.20000455344155,5.20000455344155,8.80800004143491E-08
5.25000459722464,5.25000459722464,3.52752299252899E-08
5.30000464100774,5.30000464100774,7.47611363005557E-08
5.35000468479083,5.35000468479083,7.3989582330421E-08
5.40000472857392,5.40000472857392,9.2430536733693E-08
5.45000477235701,5.45000477235701,2.50549796844858E-08
5.5000048161401,5.5000048161401,4.8245391968546E-08
5.55000485992319,5.55000485992319,4.05376350297838E-08
5.60000490370629,5.60000490370629,4.91818711053247E-08
5.65000494748938,5.65000494748938,2.56541555063285E-07
5.70000499127247,5.70000499127247,4.34248539249035E-08
5.75000503505556,5.75000503505556,9.1163564404472E-08
5.80000507883865,5.80000507883865,1.52850327622956E-07
5.85000512262175,5.85000512262175,1.4626364235381E-07
5.90000516640484,5.90000516640484,1.15159697352578E-07
5.95000521018793,5.95000521018793,9.26295060361688E-07
6.00000525397102,6.00000525397102,4.90762412506135E-08
6.05000529775411,6.05000529775411,5.98996969601077E-07
6.10000534153721,6.10000534153721,1.70191235418218E-07
6.1500053853203,6.1500053853203,1.35218818532511E-07
6.20000542910339,6.20000542910339,5.50669986069033E-08
6.25000547288648,6.25000547288648,1.35761281927056E-07
6.30000551666957,6.30000551666957,9.46493768570252E-08
6.35000556045266,6.35000556045266,2.46443535920383E-08
6.40000560423576,6.40000560423576,1.06835114721195E-07
6.45000564801885,6.45000564801885,1.71727144159767E-07
6.50000569180194,6.50000569180194,1.34625711906153E-07
6.55000573558503,6.55000573558503,8.63308411173488E-08
6.60000577936812,6.60000577936812,1.11923391639743E-07
6.65000582315121,6.65000582315121,1.80603486387355E-07
6.70000586693431,6.70000586693431,1.20524039518086E-07
6.7500059107174,6.7500059107174,6.38386961803222E-08
6.80000595450049,6.80000595450049,9.21382317434458E-08
6.85000599828358,6.85000599828358,1.09459344479106E-07
6.90000604206667,6.90000604206667,7.78166670002741E-08
6.95000608584977,6.95000608584977,1.2684378671355E-08
7.00000612963286,7.00000612963286,2.43873492592114E-08
7.05000617341595,7.05000617341595,1.21986229891389E-07
7.10000621719904,7.10000621719904,7.60339997482879E-08
7.15000626098213,7.15000626098213,7.4476073569663E-08
7.20000630476523,7.20000630476523,6.74915526793729E-08
7.25000634854832,7.25000634854832,8.08857170565769E-08
7.30000639233141,7.30000639233141,1.11471223102594E-07
7.3500064361145,7.3500064361145,7.88559759992453E-08
7.40000647989759,7.40000647989759,7.25005821094011E-08
7.45000652368068,7.45000652368068,3.4290920172576E-07
7.50000656746378,7.50000656746378,5.73077464191951E-08
7.55000661124687,7.55000661124687,2.52459946214383E-07
7.60000665502996,7.60000665502996,3.11192084229461E-08
7.65000669881305,7.65000669881305,3.80992479210793E-08
7.70000674259614,7.70000674259614,8.85526471911004E-08
7.75000678637924,7.75000678637924,1.86691299744115E-07
7.80000683016233,7.80000683016233,2.17701392833258E-07
7.85000687394542,7.85000687394542,1.62657886850498E-07
7.90000691772851,7.90000691772851,5.90394218409869E-08
7.9500069615116,7.9500069615116,1.68404130031611E-07
8.00000700529469,8.00000700529469,8.99356020896594E-08
8.05000704907779,8.05000704907779,7.91553270659485E-08
8.10000709286088,8.10000709286088,1.14831014030996E-07
8.15000713664397,8.15000713664397,2.01778726793463E-07
8.20000718042706,8.20000718042706,1.97216897052018E-07
8.25000722421015,8.25000722421015,5.79586112130748E-08
8.30000726799325,8.30000726799325,5.74238257733017E-08
8.35000731177634,8.35000731177634,3.63177026000404E-08
8.40000735555943,8.40000735555943,8.01561377529792E-08
8.45000739934252,8.45000739934252,6.72806478091224E-08
8.50000744312561,8.50000744312561,6.87076302769827E-08
8.5500074869087,8.5500074869087,4.13335503845031E-08
8.6000075306918,8.6000075306918,4.40438439672141E-08
8.65000757447489,8.65000757447489,1.24424743542935E-07
8.70000761825798,8.70000761825798,1.430593034789E-07
8.75000766204107,8.75000766204107,6.08282961186154E-08
8.80000770582416,8.80000770582416,5.69566394349035E-08
8.85000774960726,8.85000774960726,1.24471034229437E-07
8.90000779339035,8.90000779339035,1.08659971874125E-07
8.95000783717344,8.95000783717344,4.20000043907449E-08
9.00000788095653,9.00000788095653,1.81003704685294E-08
9.05000792473962,9.05000792473962,7.4049965529449E-08
9.10000796852272,9.10000796852272,1.01845884784013E-07
9.15000801230581,9.15000801230581,1.43235962571486E-07
9.2000080560889,9.2000080560889,1.09789784745075E-07
9.25000809987199,9.25000809987199,5.944363994752E-08
9.30000814365508,9.30000814365508,7.48819000050602E-09
9.35000818743817,9.35000818743817,1.54974222112327E-07
9.40000823122127,9.40000823122127,6.93199952058109E-08
9.45000827500436,9.45000827500436,1.23725260109322E-08
9.50000831878745,9.50000831878745,4.32550916614461E-08
9.55000836257054,9.55000836257054,8.92464568144825E-08
9.60000840635363,9.60000840635363,1.14233110293263E-07
9.65000845013673,9.65000845013673,6.2328745915767E-08
9.70000849391982,9.70000849391982,2.23525578056235E-08
9.75000853770291,9.75000853770291,8.00605276002946E-08
9.800008581486,9.800008581486,1.36012442416831E-07
9.85000862526909,9.85000862526909,3.26569298916633E-08
9.90000866905218,9.90000866905218,1.33417873291533E-07
9.95000871283528,9.95000871283528,1.81139006762169E-07
10.0000087566184,10.0000087566184,1.09327467566119E-07
10.0500088004015,10.0500088004015,9.34723881429536E-08
10.1000088441846,10.1000088441846,5.50593254886296E-08
10.1500088879676,10.1500088879676,2.6354334957016E-08
10.2000089317507,10.2000089317507,1.06178869276733E-08
10.2500089755338,10.2500089755338,1.67539362772381E-08
10.3000090193169,10.3000090193169,3.85865096717309E-08
10.3500090631,10.3500090631,6.28256886711672E-08
10.4000091068831,10.4000091068831,1.42055088905859E-07
10.4500091506662,10.4500091506662,1.46977373115527E-07
10.5000091944493,10.5000091944493,1.0061090566755E-08
10.5500092382324,10.5500092382324,3.57900973658075E-08
10.6000092820155,10.6000092820155,1.83493723102434E-08
10.6500093257986,10.6500093257986,8.22480460012889E-08
10.7000093695817,10.7000093695817,6.37891763902502E-08
10.7500094133647,10.7500094133647,7.70672919272604E-08
10.8000094571478,10.8000094571478,5.89070088112463E-08
10.8500095009309,10.8500095009309,8.05255854374418E-08
10.900009544714,10.900009544714,9.14138952477608E-08
10.9500095884971,10.9500095884971,1.27358435266558E-07
11.0000096322802,11.0000096322802,9.96863089870725E-08
11.0500096760633,11.0500096760633,7.66940116304841E-08
11.1000097198464,11.1000097198464,7.32598025918496E-08
11.1500097636295,11.1500097636295,1.30496263625486E-07
11.2000098074126,11.2000098074126,8.18337859732412E-08
11.2500098511957,11.2500098511957,2.19060711822826E-08
11.3000098949788,11.3000098949788,9.68756418238835E-08
11.3500099387618,11.3500099387618,4.65249110259814E-08
11.4000099825449,11.4000099825449,4.31899471612103E-08
11.450010026328,11.450010026328,1.22462341525808E-07
11.5000100701111,11.5000100701111,8.6326018166834E-08
11.5500101138942,11.5500101138942,4.97114026251783E-08
11.6000101576773,11.6000101576773,4.8450812566525E-08
11.6500102014604,11.6500102014604,7.73197135487016E-08
11.7000102452435,11.7000102452435,2.66996049358235E-08
11.7500102890266,11.7500102890266,1.66126179529454E-08
11.8000103328097,11.8000103328097,6.34946377323529E-08
11.8500103765928,11.8500103765928,7.3874144711462E-08
11.9000104203759,11.9000104203759,5.14203391848895E-08
11.950010464159,11.950010464159,8.45731007992294E-08
12.000010507942,12.000010507942,1.09215205605158E-07
12.0500105517251,12.0500105517251,2.01180679129181E-07
12.1000105955082,12.1000105955082,2.40234883653462E-08
12.1500106392913,12.1500106392913,1.93804593048895E-09
12.2000106830744,12.2000106830744,6.81040484628296E-08
12.2500107268575,12.2500107268575,5.17582192121436E-08
12.3000107706406,12.3000107706406,8.32965527801708E-08
12.3500108144237,12.3500108144237,1.16238955063568E-07
