"Freq [kHz]","mag(SolidLoss) [W]"
0,27.5793528377942
0.05,0.343874564740508
0.1,0.272879682588907
0.15,0.24855438215628
0.2,0.257482599176142
0.25,0.23158988880225
0.3,0.222275628203871
0.35,0.221232673540923
0.4,0.21878678506238
0.45,0.21936231187991
0.5,0.345545143269883
0.55,0.281845591294473
0.6,0.292276900729668
0.65,0.300704517969243
0.7,0.313031489653926
0.75,0.321697009965798
0.8,0.333459889562082
0.85,0.350920516520893
0.9,0.38000101375206
0.95,0.387793673578217
1,2.85012626460238
1.05,0.406131006594332
1.1,0.414636526731754
1.15,0.450691166010049
1.2,0.491503064132682
1.25,0.519308576498985
1.3,0.610875935864128
1.35,0.625334994852061
1.4,0.690807221958629
1.45,0.779815361884049
1.5,3.104906989226
1.55,0.766174169781567
1.6,0.681235751031041
1.65,0.606233494982442
1.7,0.556527925043825
1.75,0.495541420169385
1.8,0.447068846095235
1.85,0.421088434477409
1.9,0.392829621012785
1.95,0.366700164562595
2,0.648941105956742
2.05,0.320589926224599
2.1,0.281760990565405
2.15,0.288800170956027
2.2,0.324485853024092
2.25,0.262954824137228
2.3,0.251547290500813
2.35,0.24127014892334
2.4,0.214321828129845
2.45,0.22299748759077
2.5,2.0550539175009
2.55,0.203583080005263
2.6,0.197979981354774
2.65,0.19041575974262
2.7,0.182988082246316
2.75,0.17835603234364
2.8,0.172884596130828
2.85,0.166744382399903
2.9,0.162929114364302
2.95,0.153905757341238
3,1.11962870386627
3.05,0.110918459453791
3.1,0.110124360376186
3.15,0.0996520642079898
3.2,0.107395868701409
3.25,0.0916209001464512
3.3,0.0764351493518933
3.35,0.0847536992206184
3.4,0.0766916688960296
3.45,0.078284169831607
3.5,0.489409030724341
3.55,0.0724657708830732
3.6,0.0717338911994261
3.65,0.0665265283022995
3.7,0.0623478222570255
3.75,0.0608699210415433
3.8,0.0581426085630256
3.85,0.0554033276266713
3.9,0.0525087204102074
3.95,0.0500483686498371
4,0.158491650004448
4.05,0.0445714511861998
4.1,0.0422099725111643
4.15,0.0396328871441108
4.2,0.0375700727533094
4.25,0.0348605036570818
4.3,0.03269887127125
4.35,0.0302219320872352
4.4,0.0291153642365014
4.45,0.0256738371158482
4.5,2.68081541252429
4.55,0.0216475923991524
4.6,0.0193085208002418
4.65,0.0174443141470606
4.7,0.0154768851790351
4.75,0.0136213840790471
4.8,0.0117124317948026
4.85,0.0104301329999832
4.9,0.00919546988196042
4.95,0.00854565251108378
5,0.0182934947634146
