"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,360.662023906212
0.05,13.0556392792288
0.1,14.0835764314641
0.15,10.4600700549105
0.2,9.96322635888199
0.25,7.80993058599183
0.3,5.39030294471841
0.35,4.87185423060164
0.4,4.80161337809997
0.45,3.86090524847618
0.5,9.06828472221771
0.55,5.51891692816633
0.6,5.58931966370549
0.65,5.38112664042916
0.7,5.07718507700203
0.75,3.95359667346529
0.8,4.37288669588396
0.85,2.69686835246632
0.9,2.01933719287444
0.95,3.92101826179485
1,5.57127898341969
1.05,4.55249971902293
1.1,4.85361716550001
1.15,4.81793159202256
1.2,3.83009703368234
1.25,2.67721663403653
1.3,2.65892164628025
1.35,2.13251231510006
1.4,1.98921609533315
1.45,4.20216651693483
1.5,5.45228878846272
1.55,5.05490546019902
1.6,3.98865031068946
1.65,4.48648666135935
1.7,3.96438541091244
1.75,3.44796076422566
1.8,3.96837871877318
1.85,3.19346988179359
1.9,3.22169922205423
1.95,3.14403366491158
2,2.85077531510846
2.05,3.18098284385239
2.1,3.49180190824892
2.15,3.20436489795341
2.2,2.04843468958032
2.25,2.7843723807981
2.3,3.44370619414876
2.35,2.36441858224237
2.4,2.78839805198186
2.45,2.37467877169396
2.5,6.54459413067283
2.55,2.34422179838189
2.6,2.51276059617099
2.65,2.08926510551518
2.7,2.14312966514788
2.75,2.18986656193786
2.8,2.04633580594277
2.85,1.85964481446854
2.9,1.91203619725478
2.95,1.86241451724462
3,13.3241595338179
3.05,1.88327970280888
3.1,2.12447807598759
3.15,1.95005895183771
3.2,1.94461145838684
3.25,2.00487520712586
3.3,1.99498333316523
3.35,1.79147595750978
3.4,1.65613361992766
3.45,1.58963294357117
3.5,2.19324284929756
3.55,1.86017623675295
3.6,1.79359285629287
3.65,1.54314916725758
3.7,1.48952029849383
3.75,1.58025682905177
3.8,1.61852730496194
3.85,1.57657657536914
3.9,1.47697182810574
3.95,1.58353498941408
4,1.49248381163612
4.05,1.5525718386327
4.1,1.62439452482978
4.15,1.59586586159418
4.2,1.57320838188308
4.25,1.59013698799678
4.3,1.58242174856365
4.35,1.6286350745901
4.4,1.69871374847488
4.45,1.69052291970527
4.5,2.60673516975385
4.55,1.6699866653862
4.6,1.65797395162141
4.65,1.64118557940757
4.7,1.57119944932905
4.75,1.61912757168781
4.8,1.68483307794488
4.85,1.60154502305822
4.9,1.59975745033817
4.95,1.59752210977515
5,1.52076377983215
