"Freq [kHz]","mag(SolidLoss) [W]"
0,22335.6056860583
0.0599999999999999,944.34273824379
0.12,911.553501258639
0.18,977.300549719494
0.24,1240.46855089701
0.299999999999999,6897.48103096059
0.359999999999999,1154.4469163222
0.419999999999999,902.794474796978
0.479999999999999,775.977836725277
0.539999999999999,653.801095637691
0.599999999999999,744.815399323458
0.659999999999999,521.647257137212
0.719999999999999,410.451390597754
0.779999999999998,410.081622571808
0.839999999999998,366.511279063089
0.899999999999998,329.480991527797
0.959999999999998,293.629877676728
1.02,266.526731339307
1.08,236.651652974849
1.14,212.711591748204
1.2,129.075022030375
1.26,158.069752227853
1.32,574.294798238478
1.38,114.189688315103
1.44,92.7341047915157
1.5,114.495040181494
1.56,106.86448412986
1.62,692.442067107305
1.68,213.272694411102
1.74,208.296833842763
1.8,629.370442087851
1.86,185.292666082863
1.92,4148.94864799084
1.98,167.698364926672
2.04,166.66639547945
2.1,187.045220650589
2.16,147.282220641706
2.22,119.753789486028
2.28,131.005795815335
2.34,117.880962583472
2.4,134.885973127889
2.46,114.322270261887
2.52,92.4830504894498
2.58,103.660280182276
2.63999999999999,99.8089920105879
2.69999999999999,99.1035561716351
2.75999999999999,89.5185882175688
2.81999999999999,82.7470176866329
2.87999999999999,83.0154737739678
2.93999999999999,82.3218630144068
2.99999999999999,71.8496224389689
3.05999999999999,70.499083255427
3.11999999999999,74.2020484440218
3.17999999999999,64.4389528960605
3.23999999999999,86.3358621172125
3.29999999999999,60.9488608606748
3.35999999999999,58.0307965626109
3.41999999999999,53.762265961731
3.47999999999999,45.3128578673963
3.53999999999999,55.9758721893578
3.59999999999999,39.6989366060609
3.65999999999999,39.0571634539386
3.71999999999999,45.7174376057502
3.77999999999999,35.409197698486
3.83999999999999,40.2791177526863
3.89999999999999,33.737300282478
3.95999999999999,28.0673992709522
4.01999999999999,26.4592600031237
4.07999999999999,24.648811457922
4.13999999999999,32.944057931371
4.19999999999999,20.3489182841449
4.25999999999999,22.73380100908
4.31999999999999,18.8675885561895
4.37999999999999,17.0172241452708
4.43999999999999,14.0756997844781
4.49999999999999,14.6493076096855
