"Freq [kHz]","mag(SolidLoss) [W]"
0,17338.2314287299
0.0599999999999999,606.282563399072
0.12,652.289430444298
0.18,727.271808553126
0.24,909.026990015175
0.299999999999999,4252.11535325436
0.359999999999999,807.964170021093
0.419999999999999,586.044596104411
0.479999999999999,500.169232505618
0.539999999999999,405.934026494785
0.599999999999999,710.774912111904
0.659999999999999,307.250663978508
0.719999999999999,217.054719549169
0.779999999999998,227.841956993125
0.839999999999998,196.267527144306
0.899999999999998,165.441890135379
0.959999999999998,137.94431986169
1.02,117.45285301426
1.08,93.6679484005673
1.14,71.3625419460918
1.2,105.780707231162
1.26,20.1043191636918
1.32,1332.46046634914
1.38,40.7486077457818
1.44,82.209250633472
1.5,75.9058575102618
1.56,217.319249741342
1.62,918.941042180577
1.68,272.731760748912
1.74,239.244956666225
1.8,502.908651287854
1.86,193.847947520322
1.92,7309.85153650126
1.98,167.660666636909
2.04,169.465046610264
2.1,172.724820836115
2.16,142.444505820147
2.22,188.551049495236
2.28,123.954478199272
2.34,110.969848603223
2.4,112.540906335019
2.46,106.29474198517
2.52,131.697785697532
2.58,96.9257310014335
2.63999999999999,82.181261844221
2.69999999999999,90.1556528745546
2.75999999999999,85.2004905677203
2.81999999999999,81.1721485683875
2.87999999999999,77.4599094567185
2.93999999999999,80.2299926220005
2.99999999999999,72.3555084888119
3.05999999999999,66.5631349272009
3.11999999999999,70.765502978814
3.17999999999999,62.4315300549734
3.23999999999999,499.760949433265
3.29999999999999,60.0381996953597
3.35999999999999,58.2731153334949
3.41999999999999,52.6209717138137
3.47999999999999,42.0912474162185
3.53999999999999,50.9819920315266
3.59999999999999,43.1150134127952
3.65999999999999,45.8537304346754
3.71999999999999,66.0489402750495
3.77999999999999,41.1225111078625
3.83999999999999,45.4423172403913
3.89999999999999,37.4000655323889
3.95999999999999,37.5402128481749
4.01999999999999,35.8293945991768
4.07999999999999,33.8795451111735
4.13999999999999,40.8891436433724
4.19999999999999,30.783980546642
4.25999999999999,26.0949257674597
4.31999999999999,30.6645926033322
4.37999999999999,29.3122997427466
4.43999999999999,26.0533893326979
4.49999999999999,28.3462538177462
