"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.0775693580515015
0.6755,0.0100000001449714,-0.0775695284161777
1.351,0.0200000002899428,-0.0775689837210309
2.0265,0.0300000004349142,-0.0775677238663302
2.702,0.0400000005798856,-0.0775657487541863
3.3775,0.050000000724857,-0.077563089173257
4.053,0.0600000008698284,-0.0775610056833941
4.7285,0.0700000010147998,-0.0775584022297938
5.404,0.0800000011597712,-0.0775552505796
6.0795,0.0900000013047426,-0.077551550922699
6.755,0.100000001449714,-0.0775473049936919
7.4305,0.110000001594685,-0.0775420470011475
8.106,0.120000001739657,-0.0775366190188981
8.7815,0.130000001884628,-0.0775310861052825
9.457,0.1400000020296,-0.0775254484104687
10.1325,0.150000002174571,-0.0775195755439263
10.808,0.160000002319542,-0.0775125247671552
11.4835,0.170000002464514,-0.0775051082820155
12.159,0.180000002609485,-0.0774973788938381
12.8345,0.190000002754457,-0.0774893367622924
13.51,0.200000002899428,-0.077481068039573
14.1855,0.210000003044399,-0.0774730330785797
14.861,0.220000003189371,-0.0774646528328439
15.5365,0.230000003334342,-0.0774558352830481
16.212,0.240000003479314,-0.0774465804642293
16.8875,0.250000003624285,-0.0774369097234954
17.563,0.260000003769256,-0.0774274437801102
18.2385,0.270000003914228,-0.0774177042836559
18.914,0.280000004059199,-0.077407504441529
19.5895,0.290000004204171,-0.0773968439336173
20.265,0.300000004349142,-0.0773857754137207
20.9405,0.310000004494113,-0.0773747787105306
21.616,0.320000004639085,-0.0773634759351777
22.2915,0.330000004784056,-0.0773517806790648
22.967,0.340000004929028,-0.0773396927049362
23.6425,0.350000005073999,-0.0773270376308534
24.318,0.36000000521897,-0.0773134014783472
24.9935,0.370000005363942,-0.0772993396038342
25.669,0.380000005508913,-0.0772849646080585
26.3445,0.390000005653885,-0.0772702760284111
27.02,0.400000005798856,-0.0772549168517167
27.6955,0.410000005943827,-0.077238452646991
28.371,0.420000006088799,-0.0772212854926841
29.0465,0.43000000623377,-0.077203351257938
29.722,0.440000006378742,-0.0771846497462347
30.3975,0.450000006523713,-0.0771652610543067
31.073,0.460000006668685,-0.0771452616115565
31.7485,0.470000006813656,-0.0771244396194521
32.424,0.480000006958627,-0.0771027297076574
33.0995,0.490000007103599,-0.0770801321728856
33.775,0.50000000724857,-0.0770567635274377
34.4505,0.510000007393541,-0.0770330941839342
35.126,0.520000007538513,-0.0770086016891168
35.8015,0.530000007683484,-0.076983216816591
36.477,0.540000007828456,-0.0769569398812128
37.1525,0.550000007973427,-0.076929995473518
37.828,0.560000008118399,-0.0769029850386984
38.5035,0.57000000826337,-0.0768753285003873
39.179,0.580000008408341,-0.0768469817888139
39.8545,0.590000008553313,-0.0768179453064634
40.53,0.600000008698284,-0.0767881349326125
41.2055,0.610000008843256,-0.0767571444239204
41.881,0.620000008988227,-0.0767255436268781
42.5565,0.630000009133198,-0.0766936656570642
43.232,0.64000000927817,-0.076661510902537
43.9075,0.650000009423141,-0.0766288716902303
44.583,0.660000009568113,-0.0765946240736811
45.2585,0.670000009713084,-0.0765596021413314
45.934,0.680000009858055,-0.0765238767937252
46.6095,0.690000010003027,-0.0764874482081489
47.285,0.700000010147998,-0.0764502887666211
47.9605,0.71000001029297,-0.0764129035602081
48.636,0.720000010437941,-0.0763746206303026
49.3115,0.730000010582912,-0.0763352820053834
49.987,0.740000010727884,-0.0762948882365209
50.6625,0.750000010872855,-0.0762535530970179
51.338,0.760000011017827,-0.0762122210667113
52.0135,0.770000011162798,-0.0761698018362757
52.689,0.780000011307769,-0.0761261204586038
53.3645,0.790000011452741,-0.0760811777204461
54.04,0.800000011597712,-0.076035407642294
54.7155,0.810000011742684,-0.0759901119950772
55.391,0.820000011887655,-0.0759442211826276
56.0665,0.830000012032626,-0.0758976634650298
56.742,0.840000012177598,-0.0758504402902995
57.4175,0.850000012322569,-0.0758025687050908
58.093,0.860000012467541,-0.0757529996270972
58.7685,0.870000012612512,-0.0757036201077604
59.444,0.880000012757483,-0.0756550885887581
60.1195,0.890000012902455,-0.075607406070203
60.795,0.900000013047426,-0.0755603971547505
61.4705,0.910000013192398,-0.0755110700352805
62.146,0.920000013337369,-0.0754617029749512
62.8215,0.930000013482341,-0.0754121894809919
63.497,0.940000013627312,-0.0753625284620493
64.1725,0.950000013772283,-0.0753127038898823
64.848,0.960000013917255,-0.0752640981893052
65.5235,0.970000014062226,-0.0752145444562942
66.199,0.980000014207197,-0.0751637050529028
66.8745,0.990000014352169,-0.0751115782229073
67.55,1.00000001449714,-0.0750581622128515
68.2255,1.01000001464211,-0.0750048665089948
68.901,1.02000001478708,-0.0749497209956107
69.5765,1.03000001493205,-0.0748927241684674
70.252,1.04000001507703,-0.0748338745267214
70.9275,1.050000015222,-0.0747730736354569
71.603,1.06000001536697,-0.0747115800790637
72.2785,1.07000001551194,-0.0746477251180735
72.954,1.08000001565691,-0.074581448962701
73.6295,1.09000001580188,-0.0745127506960533
74.305,1.10000001594685,-0.0744413075544863
