"Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]",Flux_Lines [] - Time='0.02s'
0,-0.0591270476586038
0.0099999810829816,-0.059127212260034
0.0199999621659632,-0.0591267694211278
0.0299999432489448,-0.0591257190826623
0.0399999243319264,-0.0591240611870433
0.049999905414908,-0.0591218272324505
0.0599998864978896,-0.0591201100323515
0.0699998675808712,-0.0591179758123975
0.0799998486638528,-0.0591153993048176
0.0899998297468344,-0.059112380701595
0.099999810829816,-0.059108903125188
0.109999791912798,-0.059104516049578
0.119999772995779,-0.0590999686482143
0.129999754078761,-0.0590954344094924
0.139999735161742,-0.0590909136134603
0.149999716244724,-0.0590862865131909
0.159999697327706,-0.0590805318275503
0.169999678410687,-0.0590745233082977
0.179999659493669,-0.0590683091360275
0.18999964057665,-0.0590618894092175
0.199999621659632,-0.0590553611393769
0.209999602742614,-0.0590489078777544
0.219999583825595,-0.0590422731954685
0.229999564908577,-0.0590352749125096
0.239999545991558,-0.0590279129305271
0.24999952707454,-0.0590202014824655
0.259999508157521,-0.0590126880729407
0.269999489240503,-0.059004899744014
0.279999470323485,-0.0589966741519008
0.289999451406466,-0.0589880111170135
0.299999432489448,-0.0589790573280366
0.309999413572429,-0.0589702422773468
0.319999394655411,-0.0589611030517442
0.329999375738393,-0.0589516198579231
0.339999356821374,-0.0589417925101329
0.349999337904356,-0.058931487172792
0.359999318987337,-0.0589204079324712
0.369999300070319,-0.0589090057351786
0.379999281153301,-0.0588973429245385
0.389999262236282,-0.0588854191451365
0.399999243319264,-0.0588729645705827
0.409999224402246,-0.0588596410127572
0.419999205485227,-0.0588457602169896
0.429999186568209,-0.0588312303853947
0.43999916765119,-0.0588160512875732
0.449999148734172,-0.0588002594351597
0.459999129817153,-0.0587840557705258
0.469999110900135,-0.0587671438760501
0.479999091983117,-0.0587494429570798
0.489999073066098,-0.0587309532139589
0.49999905414908,-0.0587118281317936
0.509999035232062,-0.0586922551461517
0.519999016315043,-0.0586719756643826
0.529998997398025,-0.0586509119344341
0.539998978481006,-0.0586290642727104
0.549998959563988,-0.0586066306486339
0.559998940646969,-0.0585840936189117
0.569998921729951,-0.0585609882280321
0.579998902812933,-0.0585372698183969
0.589998883895914,-0.0585129387926835
0.599998864978896,-0.0584879666769178
0.609998846061877,-0.0584618848672976
0.619998827144859,-0.0584354515944883
0.629998808227841,-0.0584087477580512
0.639998789310822,-0.0583817735652109
0.649998770393804,-0.058354193074428
0.659998751476785,-0.0583253844362578
0.669998732559767,-0.0582959496040947
0.679998713642749,-0.0582658928411321
0.68999869472573,-0.058235214382854
0.699998675808712,-0.0582038766344116
0.709998656891693,-0.0581724355511608
0.719998637974675,-0.0581401842474296
0.729998619057657,-0.0581070593901132
0.739998600140638,-0.0580730616045158
0.74999858122362,-0.0580382935061416
0.759998562306601,-0.0580035620933761
0.769998543389583,-0.0579679251078406
0.779998524472565,-0.0579312577802727
0.789998505555546,-0.0578935609609896
0.799998486638528,-0.0578552578668564
0.809998467721509,-0.0578175615289886
0.819998448804491,-0.0577794956883105
0.829998429887473,-0.0577410236956728
0.839998410970454,-0.0577021468710469
0.849998392053436,-0.0576629128797582
0.859998373136417,-0.0576221780993168
0.869998354219399,-0.0575817867077814
0.87999833530238,-0.0575421949024598
0.889998316385362,-0.0575034031176393
0.899998297468344,-0.0574651890810985
0.909998278551325,-0.0574251995165921
0.919998259634307,-0.0573849009171494
0.929998240717288,-0.0573442424971005
0.93999822180027,-0.0573032233125037
0.949998202883252,-0.0572618801452219
0.959998183966233,-0.0572223220552866
0.969998165049215,-0.0571816213392874
0.979998146132196,-0.0571395907002898
0.989998127215178,-0.0570962291484209
0.99999810829816,-0.0570515356959549
1.00999808938114,-0.0570074172464548
1.01999807046412,-0.0569617058965565
1.0299980515471,-0.0569144003392415
1.03999803263009,-0.0568654992704676
1.04999801371307,-0.0568150104597458
1.05999799479605,-0.0567638294462367
1.06999797587903,-0.0567108387430283
1.07999795696201,-0.0566559576606177
1.08999793804499,-0.0565991854495024
1.09999791912798,-0.0565403275242955
1.10999790021096,-0.0564779749829571
1.11999788129394,-0.0564137771034772
1.12999786237692,-0.0563477789000635
1.1399978434599,-0.0562799805309025
1.14999782454288,-0.056210240949337
1.15999780562587,-0.0561364742217008
1.16999778670885,-0.056060514689605
1.17999776779183,-0.0559825252420307
1.18999774887481,-0.0559025069765779
1.19999772995779,-0.0558205972863761
1.20999771104077,-0.0557374861982775
1.21999769212375,-0.0556522406185399
1.22999767320674,-0.055564750088167
1.23999765428972,-0.0554750155304985
1.2499976353727,-0.0553831132077138
1.25999761645568,-0.0552904184608123
1.26999759753866,-0.0551957852150767
1.27999757862164,-0.0550987441093961
1.28999755970463,-0.0549992952226504
1.29999754078761,-0.0548975746806633
1.30999752187059,-0.0547955947277652
1.31999750295357,-0.0546920800712887
1.32999748403655,-0.0545868014835369
1.33999746511953,-0.0544797593173538
1.34999744620252,-0.0543709457943428
1.3599974272855,-0.0542588604945425
1.36999740836848,-0.054145271555364
1.37999738945146,-0.054031195167256
1.38999737053444,-0.0539166317447188
1.39999735161742,-0.0538014200223707
1.4099973327004,-0.0536831361550977
1.41999731378339,-0.0535634673184019
1.42999729486637,-0.0534428985342815
1.43999727594935,-0.0533214301063135
1.44999725703233,-0.0531996205046873
1.45999723811531,-0.0530785914923715
1.46999721919829,-0.0529569198885883
1.47999720028128,-0.0528347530047125
1.48999718136426,-0.0527120921414621
1.49999716244724,-0.0525894932281045
1.50999714353022,-0.0524695255214289
1.5199971246132,-0.052350281644631
1.52999710569618,-0.0522315628687218
1.53999708677917,-0.0521133691679556
1.54999706786215,-0.0519966454899437
1.55999704894513,-0.0518829219436065
1.56999703002811,-0.0517708045692059
1.57999701111109,-0.0516602685460897
1.58999699219407,-0.0515513121572981
1.59999697327706,-0.0514429633657497
1.60999695436004,-0.0513348443026485
1.61999693544302,-0.0512278527398875
1.629996916526,-0.0511220049465081
1.63999689760898,-0.0510172974575224
1.64999687869196,-0.050913311599705
1.65999685977495,-0.0508087259200668
1.66999684085793,-0.0507044617961121
1.67999682194091,-0.0505994375779719
1.68999680302389,-0.0504936494597003
1.69999678410687,-0.0503871210071849
1.70999676518985,-0.0502802239790881
1.71999674627283,-0.0501722596614441
1.72999672735582,-0.0500627343284893
