"Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Flux_Lines [] -  Time='0.02s'"
0,0,1.4043718310266E-07
0.0500000636875979,0.0500000636875979,0.100482506632951
0.100000127375196,0.100000127375196,1.86827187313933E-07
0.150000191062794,0.150000191062794,0.000979145436707947
0.200000254750392,0.200000254750392,1.52569439877644E-07
0.250000318437989,0.250000318437989,0.000515651915164406
0.300000382125587,0.300000382125587,1.28386298089027E-07
0.350000445813185,0.350000445813185,0.000879125473410465
0.400000509500783,0.400000509500783,2.26861782360068E-08
0.450000573188381,0.450000573188381,0.000420437238290699
0.500000636875979,0.500000636875979,6.62398540870726E-08
0.550000700563577,0.550000700563577,6.38438735583002E-05
0.600000764251175,0.600000764251175,8.88808563681154E-08
0.650000827938772,0.650000827938772,8.48445905062831E-05
0.70000089162637,0.70000089162637,1.12174530483132E-07
0.750000955313968,0.750000955313968,0.000107787057530525
0.800001019001566,0.800001019001566,1.06009530564726E-07
0.850001082689164,0.850001082689164,5.20520253509222E-05
0.900001146376762,0.900001146376762,6.22142448558488E-08
0.95000121006436,0.95000121006436,2.62526819987022E-05
1.00000127375196,1.00000127375196,5.2170355968077E-08
1.05000133743956,1.05000133743956,4.50362972042508E-06
1.10000140112715,1.10000140112715,1.01589856138817E-07
1.15000146481475,1.15000146481475,2.24056873653211E-05
1.20000152850235,1.20000152850235,2.86226972606218E-08
1.25000159218995,1.25000159218995,4.89405830213594E-06
1.30000165587754,1.30000165587754,8.52634020238795E-08
1.35000171956514,1.35000171956514,1.29981878137733E-05
1.40000178325274,1.40000178325274,9.13534962646732E-08
1.45000184694034,1.45000184694034,0.000205332405796382
1.50000191062794,1.50000191062794,1.20775555345416E-07
1.55000197431553,1.55000197431553,0.000209734995981905
1.60000203800313,1.60000203800313,1.3168201106702E-07
1.65000210169073,1.65000210169073,8.62982263552323E-06
1.70000216537833,1.70000216537833,7.0229601297005E-08
1.75000222906593,1.75000222906593,6.80551348028531E-06
1.80000229275352,1.80000229275352,9.10460118778607E-08
1.85000235644112,1.85000235644112,1.33064933825757E-05
1.90000242012872,1.90000242012872,8.86951998614683E-09
1.95000248381632,1.95000248381632,5.23643532521585E-06
2.00000254750392,2.00000254750392,5.75256736936333E-08
2.05000261119151,2.05000261119151,1.2668329414375E-06
2.10000267487911,2.10000267487911,7.5807007897774E-08
2.15000273856671,2.15000273856671,6.01999910279166E-06
2.20000280225431,2.20000280225431,7.26098047985661E-08
2.2500028659419,2.2500028659419,8.48939179267772E-07
2.3000029296295,2.3000029296295,6.41353605874791E-08
2.3500029933171,2.3500029933171,4.97239541885626E-06
2.4000030570047,2.4000030570047,5.79886326819384E-08
