"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,807.9170580199
0.05,32.5146893195621
0.1,32.3027514896649
0.15,20.2940354265917
0.2,21.9062914132566
0.25,16.1340862580033
0.3,7.51632329640733
0.35,11.3728558717416
0.4,9.10460724156114
0.45,7.8103592079278
0.5,23.5917555697275
0.55,14.3953983526775
0.6,10.8642259511066
0.65,11.5189524987496
0.7,12.3352161658253
0.75,7.43447438180071
0.8,11.1350664417582
0.85,6.49437767238414
0.9,7.85232961880253
0.95,9.43233028896471
1,4.92600106073178
1.05,12.7145346701396
1.1,10.9829071984017
1.15,9.04349043758704
1.2,8.04715597034348
1.25,6.20782393142842
1.3,9.79660020910569
1.35,2.27750139130813
1.4,6.30057659335406
1.45,11.7007814828647
1.5,23.8575030840411
1.55,13.8652851366397
1.6,12.5365212557786
1.65,8.10671122152794
1.7,9.82642219859438
1.75,8.9994366515672
1.8,7.75521418106841
1.85,7.67134265901616
1.9,7.05075711050448
1.95,6.78180398662316
2,4.79872126833598
2.05,7.13310023155758
2.1,7.66983682030083
2.15,5.88318847408069
2.2,5.09128497308856
2.25,6.33287972007776
2.3,8.1742117736223
2.35,6.43247353386059
2.4,7.5976807087983
2.45,6.26963324441636
2.5,32.2726899678275
2.55,5.49612035241108
2.6,5.13433518313529
2.65,4.90704114463161
2.7,5.11208857187701
2.75,4.53657446983024
2.8,5.91118573432451
2.85,3.88779789769956
2.9,4.31526910297675
2.95,4.83360445236433
3,54.4496880413332
3.05,3.74518722247715
3.1,3.92543877066589
3.15,4.05146450912132
3.2,4.23659203282968
3.25,3.91314963506468
3.3,3.99248457304645
3.35,3.36672775318825
3.4,2.80493952016957
3.45,3.43355606451766
3.5,2.58067719697233
3.55,3.89273822916311
3.6,3.48326080195129
3.65,3.08247914675778
3.7,3.53975457573479
3.75,3.30259329165004
3.8,3.34462634621182
3.85,3.51061054443646
3.9,3.39740131333822
3.95,3.58912202300838
4,3.14885330081164
4.05,3.40793520009461
4.1,3.56332528288499
4.15,3.45135041930835
4.2,3.37738865710338
4.25,3.65897893322049
4.3,3.63050634473053
4.35,3.62081409595262
4.4,3.66173730942619
4.45,3.6407674782246
4.5,6.50206582600711
4.55,3.41789335233069
4.6,3.40432159482079
4.65,3.5210566147898
4.7,3.5139917648684
4.75,3.39037179656845
4.8,3.55092725288742
4.85,3.35952951217435
4.9,3.18030752499592
4.95,3.26468249960803
5,2.9907140165981
