"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,1.71217791663078E-05
60.0000732229733,60.0000732229733,0.23667150370001
120.000146445947,120.000146445947,2.1981308602394E-05
180.00021966892,180.00021966892,0.00565963892863939
240.000292891893,240.000292891893,4.24604418441572E-05
300.000366114867,300.000366114867,0.000189885318352873
360.00043933784,360.00043933784,2.71114458374378E-05
420.000512560813,420.000512560813,0.000131400050216707
480.000585783787,480.000585783787,3.10094136520743E-06
540.00065900676,540.00065900676,0.000286922156815315
600.000732229733,600.000732229733,4.1815642780688E-06
660.000805452707,660.000805452707,0.000363376908533014
720.00087867568,720.00087867568,5.95953686357672E-06
780.000951898653,780.000951898653,0.00017379757248082
840.001025121627,840.001025121627,2.75645991593831E-06
900.0010983446,900.0010983446,5.62702288107111E-05
960.001171567573,960.001171567573,3.8168717144615E-06
1020.00124479055,1020.00124479055,4.06695884907548E-06
1080.00131801352,1080.00131801352,6.95400577325146E-06
1140.00139123649,1140.00139123649,4.0229855666631E-05
1200.00146445947,1200.00146445947,5.76949035034342E-06
1260.00153768244,1260.00153768244,4.60961353754827E-05
1320.00161090541,1320.00161090541,1.91896773961135E-06
1380.00168412839,1380.00168412839,2.59518740166849E-05
1440.00175735136,1440.00175735136,4.02904364088408E-05
1500.00183057433,1500.00183057433,1.06449276446759E-05
1560.00190379731,1560.00190379731,0.000319801543337717
1620.00197702028,1620.00197702028,2.91264077243836E-05
1680.00205024325,1680.00205024325,0.000287963001851539
1740.00212346623,1740.00212346623,1.28884399137798E-05
1800.0021966892,1800.0021966892,1.23420035005039E-05
1860.00226991217,1860.00226991217,1.14052943913188E-06
1920.00234313515,1920.00234313515,5.26371759122722E-07
1980.00241635812,1980.00241635812,6.22651592614258E-06
2040.00248958109,2040.00248958109,1.60706573603568E-06
2100.00256280407,2100.00256280407,1.80400318592233E-06
2160.00263602704,2160.00263602704,1.55392563086256E-06
2220.00270925001,2220.00270925001,4.49549447820085E-06
2280.00278247299,2280.00278247299,1.99952938091674E-06
2340.00285569596,2340.00285569596,4.51530965304978E-07
2400.00292891893,2400.00292891893,3.06672098304211E-07
2460.00300214191,2460.00300214191,1.1414832214626E-06
2520.00307536488,2520.00307536488,2.88756207446915E-07
2580.00314858785,2580.00314858785,9.97107457604544E-07
2640.00322181083,2640.00322181083,2.35529769928857E-07
2700.0032950338,2700.0032950338,1.10907803034857E-06
2760.00336825677,2760.00336825677,5.10023660090831E-07
2820.00344147975,2820.00344147975,7.81608897015661E-07
2880.00351470272,2880.00351470272,1.59296090479533E-07
2940.00358792569,2940.00358792569,3.3067505637369E-07
3000.00366114867,3000.00366114867,1.82221134039482E-07
3060.00373437164,3060.00373437164,2.64296535274813E-06
3120.00380759461,3120.00380759461,5.09662390043754E-08
3180.00388081759,3180.00388081759,1.46623828910217E-05
3240.00395404056,3240.00395404056,2.03817792780463E-07
3300.00402726353,3300.00402726353,1.0912801639298E-05
3360.00410048651,3360.00410048651,5.56546479275319E-08
3420.00417370948,3420.00417370948,3.05367126644216E-06
3480.00424693245,3480.00424693245,5.98116035860183E-08
3540.00432015543,3540.00432015543,1.1587710898194E-06
3600.0043933784,3600.0043933784,3.06701839114068E-07
3660.00446660137,3660.00446660137,4.86301518342837E-07
3720.00453982435,3720.00453982435,4.24657896934041E-08
3780.00461304732,3780.00461304732,4.63571816723709E-07
3840.00468627029,3840.00468627029,2.57660418754611E-07
3900.00475949327,3900.00475949327,1.43744717619168E-07
3960.00483271624,3960.00483271624,1.47881725765832E-07
4020.00490593921,4020.00490593921,9.27599353351509E-08
4080.00497916219,4080.00497916219,8.44114844725701E-08
4140.00505238516,4140.00505238516,2.03996944769541E-07
4200.00512560813,4200.00512560813,1.63175500078048E-07
4260.00519883111,4260.00519883111,1.50151399746902E-07
4320.00527205408,4320.00527205408,2.35474262025734E-07
4380.00534527705,4380.00534527705,1.80472040408135E-07
4440.00541850003,4440.00541850003,3.01096845547546E-07
4500.005491723,4500.005491723,3.33830453966229E-07
4560.00556494597,4560.00556494597,2.27991578074019E-07
4620.00563816895,4620.00563816895,2.8628507078924E-07
4680.00571139192,4680.00571139192,3.66725151630462E-07
4740.00578461489,4740.00578461489,3.6998487287401E-07
4800.00585783787,4800.00585783787,1.6660200039835E-06
4860.00593106084,4860.00593106084,2.00591595208082E-07
4920.00600428381,4920.00600428381,1.45838769654591E-06
4980.00607750679,4980.00607750679,3.92595457579459E-07
5040.00615072976,5040.00615072976,2.63749036848513E-07
5100.00622395273,5100.00622395273,6.17791812406234E-08
5160.00629717571,5160.00629717571,2.80333568655125E-08
5220.00637039868,5220.00637039868,2.41659623249328E-07
5280.00644362165,5280.00644362165,2.09205323368991E-07
5340.00651684463,5340.00651684463,2.07619405487149E-07
5400.0065900676,5400.0065900676,2.82567885995462E-07
5460.00666329057,5460.00666329057,3.70989830929577E-07
5520.00673651355,5520.00673651355,2.49479276341839E-07
5580.00680973652,5580.00680973652,2.71378097652446E-07
5640.00688295949,5640.00688295949,1.40935589562416E-07
5700.00695618247,5700.00695618247,6.52513784931999E-08
5760.00702940544,5760.00702940544,1.92996237098927E-07
5820.00710262841,5820.00710262841,1.57141760540832E-07
5880.00717585139,5880.00717585139,5.44716498090696E-08
5940.00724907436,5940.00724907436,2.75457898873371E-07
6000.00732229733,6000.00732229733,1.03634930708266E-07
6060.00739552031,6060.00739552031,8.60070792235353E-08
6120.00746874328,6120.00746874328,2.67038771736365E-07
6180.00754196625,6180.00754196625,1.42932438902327E-07
6240.00761518923,6240.00761518923,5.02325540711403E-08
6300.0076884122,6300.0076884122,1.69045017173467E-07
6360.00776163517,6360.00776163517,2.28795284105421E-07
6420.00783485815,6420.00783485815,9.69084568406121E-08
6480.00790808112,6480.00790808112,1.74738760963866E-07
6540.00798130409,6540.00798130409,5.99573909101812E-08
6600.00805452707,6600.00805452707,2.58163853288948E-07
6660.00812775004,6660.00812775004,1.70069108432824E-07
6720.00820097301,6720.00820097301,8.15016705243483E-08
6780.00827419599,6780.00827419599,1.34952400008227E-07
6840.00834741896,6840.00834741896,1.84630997578851E-07
6900.00842064193,6900.00842064193,3.08273352593814E-07
6960.00849386491,6960.00849386491,1.5597403098427E-07
7020.00856708788,7020.00856708788,1.49676332179954E-07
7080.00864031085,7080.00864031085,1.11189682628409E-07
7140.00871353383,7140.00871353383,2.21385312802174E-07
7200.0087867568,7200.0087867568,1.65277957437721E-07
7260.00885997977,7260.00885997977,3.85046890348029E-08
7320.00893320275,7320.00893320275,1.50537716752289E-07
7380.00900642572,7380.00900642572,1.43897907859572E-07
7440.00907964869,7440.00907964869,2.83637374245453E-07
7500.00915287167,7500.00915287167,8.40487608916301E-08
7560.00922609464,7560.00922609464,3.16357903787186E-07
7620.00929931761,7620.00929931761,1.46709628278213E-07
7680.00937254059,7680.00937254059,1.07364564576566E-07
7740.00944576356,7740.00944576356,4.21633015817185E-07
7800.00951898653,7800.00951898653,1.13767136351151E-07
7860.00959220951,7860.00959220951,7.6302525915336E-08
7920.00966543248,7920.00966543248,7.94587812843256E-08
7980.00973865545,7980.00973865545,1.45614047383785E-07
8040.00981187843,8040.00981187843,6.29549121553555E-07
8100.0098851014,8100.0098851014,2.98270212591318E-07
8160.00995832437,8160.00995832437,3.72849825371482E-07
8220.01003154735,8220.01003154735,3.91959645144653E-07
8280.01010477032,8280.01010477032,3.15111560705148E-07
8340.01017799329,8340.01017799329,1.35205760645333E-07
8400.01025121627,8400.01025121627,5.0628302212772E-07
8460.01032443924,8460.01032443924,5.78111392668808E-08
8520.01039766221,8520.01039766221,2.34155817319598E-07
8580.01047088519,8580.01047088519,1.73138829195258E-07
8640.01054410816,8640.01054410816,1.70953472866458E-07
8700.01061733113,8700.01061733113,3.58932795306382E-07
8760.01069055411,8760.01069055411,1.78770251288358E-07
8820.01076377708,8820.01076377708,5.84908329198633E-07
8880.01083700005,8880.01083700005,1.44491102146226E-07
8940.01091022303,8940.01091022303,2.7785625356675E-07
9000.010983446,9000.010983446,1.56426997127442E-07
9060.01105666897,9060.01105666897,9.53208907454443E-08
9120.01112989195,9120.01112989195,1.44750630397305E-07
9180.01120311492,9180.01120311492,1.56770060933953E-07
9240.01127633789,9240.01127633789,7.40494669628467E-08
9300.01134956087,9300.01134956087,1.73592140531515E-07
9360.01142278384,9360.01142278384,2.61871337387738E-07
9420.01149600681,9420.01149600681,8.54879014061525E-08
9480.01156922979,9480.01156922979,3.34471085710313E-07
9540.01164245276,9540.01164245276,1.06418230377958E-07
9600.01171567574,9600.01171567574,1.968999275379E-07
9660.01178889871,9660.01178889871,8.36922205277467E-07
9720.01186212168,9720.01186212168,1.18347001191869E-07
9780.01193534466,9780.01193534466,7.58866161121165E-07
9840.01200856763,9840.01200856763,2.35748014811536E-07
9900.0120817906,9900.0120817906,1.55928727706942E-07
9960.01215501358,9960.01215501358,4.38555823398147E-07
10020.0122282365,10020.0122282365,1.99485111087605E-07
10080.0123014595,10080.0123014595,4.568209911687E-07
10140.0123746825,10140.0123746825,1.85701954625939E-07
10200.0124479055,10200.0124479055,3.44103615034843E-07
10260.0125211284,10260.0125211284,9.41358665790541E-08
10320.0125943514,10320.0125943514,2.12956758097633E-07
10380.0126675744,10380.0126675744,1.82289397237055E-07
10440.0127407974,10440.0127407974,3.00448791356076E-07
10500.0128140203,10500.0128140203,3.0596256466521E-07
10560.0128872433,10560.0128872433,1.1859464224517E-07
10620.0129604663,10620.0129604663,3.4162109292185E-07
10680.0130336893,10680.0130336893,8.53058337510969E-08
10740.0131069122,10740.0131069122,1.51282705812772E-07
10800.0131801352,10800.0131801352,2.78695681884033E-07
10860.0132533582,10860.0132533582,1.37262667670907E-07
10920.0133265811,10920.0133265811,1.15019351904318E-07
10980.0133998041,10980.0133998041,1.05062574258148E-07
11040.0134730271,11040.0134730271,2.04180548210166E-07
11100.0135462501,11100.0135462501,4.82969024163012E-07
11160.013619473,11160.013619473,1.44419837954991E-07
11220.013692696,11220.013692696,5.92489089214474E-07
11280.013765919,11280.013765919,1.72384380621146E-07
11340.013839142,11340.013839142,6.89515376144036E-08
11400.0139123649,11400.0139123649,1.45962923059851E-07
11460.0139855879,11460.0139855879,1.71549711002564E-07
11520.0140588109,11520.0140588109,3.16625851102018E-07
11580.0141320339,11580.0141320339,1.15974948752693E-07
11640.0142052568,11640.0142052568,6.7934142170864E-08
11700.0142784798,11700.0142784798,7.77230092860878E-08
11760.0143517028,11760.0143517028,1.76377501559655E-07
11820.0144249257,11820.0144249257,4.60999596767896E-07
11880.0144981487,11880.0144981487,5.94258184562189E-08
11940.0145713717,11940.0145713717,1.83166527888888E-07
12000.0146445947,12000.0146445947,3.34071721943764E-07
12060.0147178176,12060.0147178176,4.56940765786088E-08
12120.0147910406,12120.0147910406,1.78475426634862E-07
12180.0148642636,12180.0148642636,2.82352844966684E-08
12240.0149374866,12240.0149374866,1.61965051553178E-07
12300.0150107095,12300.0150107095,1.84313771007104E-08
12360.0150839325,12360.0150839325,1.19571276341415E-07
12420.0151571555,12420.0151571555,1.41872161120304E-07
12480.0152303785,12480.0152303785,4.85430436506329E-08
12540.0153036014,12540.0153036014,1.52556732258937E-07
12600.0153768244,12600.0153768244,8.79103466280068E-08
12660.0154500474,12660.0154500474,2.51441900163049E-07
12720.0155232703,12720.0155232703,7.43646311263464E-07
12780.0155964933,12780.0155964933,4.24593064916119E-08
12840.0156697163,12840.0156697163,6.77729294319858E-07
12900.0157429393,12900.0157429393,1.75231301477859E-07
12960.0158161622,12960.0158161622,2.82970935196149E-07
13020.0158893852,13020.0158893852,4.97894367991776E-07
13080.0159626082,13080.0159626082,2.13390293549976E-07
13140.0160358312,13140.0160358312,1.23440019361891E-07
13200.0161090541,13200.0161090541,1.0124940330967E-07
13260.0161822771,13260.0161822771,2.112203615895E-07
13320.0162555001,13320.0162555001,1.27138995389581E-07
13380.0163287231,13380.0163287231,1.88544691557548E-07
13440.016401946,13440.016401946,2.64263157476339E-07
13500.016475169,13500.016475169,1.43726433178453E-07
13560.016548392,13560.016548392,1.49399495532135E-07
13620.0166216149,13620.0166216149,1.74792596748557E-07
13680.0166948379,13680.0166948379,5.03814865110979E-08
13740.0167680609,13740.0167680609,2.38608015605092E-07
13800.0168412839,13800.0168412839,4.18904551709707E-09
13860.0169145068,13860.0169145068,1.21655879895283E-07
13920.0169877298,13920.0169877298,4.82627123411201E-08
13980.0170609528,13980.0170609528,7.28062411910472E-08
14040.0171341758,14040.0171341758,3.09442310331959E-08
14100.0172073987,14100.0172073987,5.23326069180288E-08
14160.0172806217,14160.0172806217,1.35572728331536E-07
14220.0173538447,14220.0173538447,7.32675373365298E-08
14280.0174270677,14280.0174270677,1.66581250816427E-07
14340.0175002906,14340.0175002906,6.79488190337477E-08
14400.0175735136,14400.0175735136,1.11547695623141E-07
14460.0176467366,14460.0176467366,6.63646505800936E-08
14520.0177199595,14520.0177199595,7.50610693007962E-08
14580.0177931825,14580.0177931825,3.03862770831742E-08
14640.0178664055,14640.0178664055,1.03429917886266E-07
14700.0179396285,14700.0179396285,4.92534128854595E-08
14760.0180128514,14760.0180128514,7.8380303387242E-08
14820.0180860744,14820.0180860744,6.40610469308155E-08
14880.0181592974,14880.0181592974,4.68447427995868E-08
14940.0182325204,14940.0182325204,2.18776715473018E-08
15000.0183057433,15000.0183057433,4.60320999395894E-08
15060.0183789663,15060.0183789663,3.70862456092273E-08
15120.0184521893,15120.0184521893,8.07355356960956E-08
15180.0185254123,15180.0185254123,2.03337652093741E-08
15240.0185986352,15240.0185986352,7.89983518368793E-09
15300.0186718582,15300.0186718582,1.01367991260665E-07
15360.0187450812,15360.0187450812,3.10360296910218E-08
15420.0188183041,15420.0188183041,1.97440325157499E-07
15480.0188915271,15480.0188915271,4.87378520617808E-08
15540.0189647501,15540.0189647501,1.78834954708572E-07
15600.0190379731,15600.0190379731,3.44311793825189E-08
15660.019111196,15660.019111196,1.66891307544492E-07
15720.019184419,15720.019184419,9.12076259349137E-08
15780.019257642,15780.019257642,9.54111057678802E-08
15840.019330865,15840.019330865,5.0584343314989E-08
15900.0194040879,15900.0194040879,9.40428173794858E-08
15960.0194773109,15960.0194773109,1.10580631384554E-07
16020.0195505339,16020.0195505339,6.94341220491793E-08
16080.0196237569,16080.0196237569,1.44810266549532E-07
16140.0196969798,16140.0196969798,3.9697263802946E-08
16200.0197702028,16200.0197702028,7.18034308525021E-08
16260.0198434258,16260.0198434258,5.10528586232288E-08
16320.0199166487,16320.0199166487,4.56369825387815E-08
16380.0199898717,16380.0199898717,1.35646280308679E-07
16440.0200630947,16440.0200630947,2.49471301688675E-08
16500.0201363177,16500.0201363177,1.38832854242024E-07
16560.0202095406,16560.0202095406,6.698705259404E-08
16620.0202827636,16620.0202827636,2.50302464723647E-08
16680.0203559866,16680.0203559866,8.32690654025157E-08
16740.0204292096,16740.0204292096,4.1047817434087E-08
16800.0205024325,16800.0205024325,9.72791668863113E-08
