"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.055797317914615,0,0.204934694996352,0,0.260732012910991
59.9999999999999,59.9999999999999,26948.0321896169,59.9999999999999,26948.1044884512,59.9999999999999,26946.07714161
120,120,2.51673997591266,120,2.41460531562964,120,2.85713329467064
180,180,2.06405077922724,180,2.85366240952799,180,1.39008830492106
240,240,9.33383027001022,240,8.9193333883088,240,4.33261576182996
299.999999999999,299.999999999999,10.5393489017933,299.999999999999,10.4963375978237,299.999999999999,9.57937933135925
359.999999999999,359.999999999999,12.7865293913649,359.999999999999,12.8697214680616,359.999999999999,12.5304458140379
419.999999999999,419.999999999999,66.3320192891903,419.999999999999,66.1487451393981,419.999999999999,68.2741748192175
479.999999999999,479.999999999999,2.23326593968074,479.999999999999,2.90891244246031,479.999999999999,3.32424078574383
539.999999999999,539.999999999999,3.14053912124083,539.999999999999,3.78309692622535,539.999999999999,3.53758898716261
599.999999999999,599.999999999999,0.958055328333039,599.999999999999,0.813142486884517,599.999999999999,0.15977235303803
659.999999999999,659.999999999999,67.5521928838506,659.999999999999,65.1094272207304,659.999999999999,67.4907366908887
719.999999999999,719.999999999999,0.476618290130946,719.999999999999,0.309660540440047,719.999999999999,0.639610924132408
779.999999999998,779.999999999998,12.7183255945279,779.999999999998,12.5223534054486,779.999999999998,14.3213142294333
839.999999999998,839.999999999998,1.41286451119112,839.999999999998,1.96088819295642,839.999999999998,2.21053178648722
899.999999999998,899.999999999998,1.31207606427657,899.999999999998,0.955454045686929,899.999999999998,0.475003895630793
959.999999999998,959.999999999998,1.42272851363811,959.999999999998,0.822569687497293,959.999999999998,0.646200593671759
1020,1020,6.42273883226808,1020,4.79274653007111,1020,6.55875790903549
1080,1080,0.735101195437797,1080,1.07801896717207,1080,0.75583856045448
1140,1140,9.70054261401605,1140,11.2172346078052,1140,11.5072335988485
1200,1200,1.91563777917656,1200,2.13213184907532,1200,1.17970686236959
1260,1260,3.47329652558126,1260,2.99444052410071,1260,3.22338233891717
1320,1320,0.70220691329088,1320,0.553422988680369,1320,0.258275531684643
1380,1380,11.1906097006006,1380,8.90460857697539,1380,2.4341452690488
1440,1440,0.377874356852845,1440,0.500564507165149,1440,0.319395749497905
1500,1500,2.1453592413325,1500,1.91687011709353,1500,1.77703835946768
1560,1560,20.0817368351072,1560,18.0707603269726,1560,19.9895388780373
1620,1620,0.675649980862688,1620,0.105849211446368,1620,0.614749434450638
1680,1680,2.03440462816946,1680,0.464246695268414,1680,1.89432242248825
1740,1740,10.4363164702281,1740,10.7361757179521,1740,11.0830604063067
1800,1800,0.416990260320255,1800,0.456471634571591,1800,0.87314753522385
1860,1860,24.50993159176,1860,18.1871646726551,1860,33.5252287725106
1920,1920,0.217394637350694,1920,0.509186612551416,1920,0.672682960676003
1980,1980,6.58646475060915,1980,6.82114525717952,1980,6.52176230206336
2040,2040,1.74389657912819,2040,2.21011329073168,2040,0.470772549342203
2100,2100,0.205403285265483,2100,1.10662525748774,2100,1.02294486390216
2160,2160,2.19580115968397,2160,0.667304417757835,2160,2.00836215671167
2220,2220,2.22255365994742,2220,0.874563785186463,2220,1.46565983144618
2280,2280,0.507094163748106,2280,1.19200865935253,2280,1.64960361715088
2340,2340,1.99859196698319,2340,0.962018198030032,2340,1.94794198093792
2399.99999999999,2399.99999999999,0.111061826093923,2399.99999999999,0.715560056452907,2399.99999999999,0.742080204772082
2459.99999999999,2459.99999999999,1.38822629143226,2459.99999999999,2.68492601330491,2459.99999999999,3.37289627035431
2519.99999999999,2519.99999999999,1.00444782079534,2519.99999999999,1.09890170848956,2519.99999999999,1.34774211284221
2579.99999999999,2579.99999999999,2.20179040190531,2579.99999999999,2.32196638078596,2579.99999999999,1.27929742324817
2639.99999999999,2639.99999999999,0.522678091167835,2639.99999999999,0.831328404377109,2639.99999999999,1.20149325940548
2699.99999999999,2699.99999999999,0.850354564794184,2699.99999999999,1.15313365745228,2699.99999999999,1.75357004424983
2759.99999999999,2759.99999999999,2.91082063660421,2759.99999999999,2.48754012505358,2759.99999999999,1.91874541185166
2819.99999999999,2819.99999999999,2.39885307878013,2819.99999999999,0.585487961650241,2819.99999999999,2.34509298321998
2879.99999999999,2879.99999999999,3.39057314633169,2879.99999999999,1.42316802941204,2879.99999999999,3.62251354700123
2939.99999999999,2939.99999999999,1.44776857783602,2939.99999999999,0.93078997140917,2939.99999999999,1.0877186668989
2999.99999999999,2999.99999999999,4.94155722415453,2999.99999999999,2.4516788995905,2999.99999999999,4.58667102377317
3059.99999999999,3059.99999999999,1.3985544818337,3059.99999999999,1.43534181831364,3059.99999999999,0.382531386453138
3119.99999999999,3119.99999999999,1.22021738727809,3119.99999999999,1.49435199485576,3119.99999999999,1.759269273203
3179.99999999999,3179.99999999999,10.7841811411181,3179.99999999999,11.6161894486963,3179.99999999999,11.0997166666894
3239.99999999999,3239.99999999999,1.53993423471406,3239.99999999999,1.54471290154501,3239.99999999999,0.55594649437893
3299.99999999999,3299.99999999999,19.4182776807877,3299.99999999999,18.9313882030339,3299.99999999999,17.2536997303168
3359.99999999999,3359.99999999999,1.71643071393639,3359.99999999999,1.93503692373286,3359.99999999999,0.48329334030029
3419.99999999999,3419.99999999999,1.18928491949403,3419.99999999999,1.00847764640005,3419.99999999999,0.543682719654272
3479.99999999999,3479.99999999999,0.401491251854497,3479.99999999999,3.18310909332638,3479.99999999999,2.83190583891325
3539.99999999999,3539.99999999999,0.984417331352407,3539.99999999999,0.815159938738558,3539.99999999999,1.68594114008634
