"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,6.60028578493939E-06
60.000039282532,60.000039282532,0.302564023790836
120.000078565064,120.000078565064,6.56212806953557E-05
180.000117847596,180.000117847596,0.00781782000321873
240.000157130128,240.000157130128,9.73693657553619E-05
300.00019641266,300.00019641266,0.000301820505245159
360.000235695192,360.000235695192,5.50908298293633E-05
420.000274977724,420.000274977724,0.00105483209779893
480.000314260256,480.000314260256,8.61376581187098E-06
540.000353542788,540.000353542788,0.000956576987893919
600.00039282532,600.00039282532,7.02215897591245E-07
660.000432107852,660.000432107852,0.000501156333974349
720.000471390384,720.000471390384,9.72285031861462E-07
780.000510672916,780.000510672916,7.49891540160104E-05
840.000549955447,840.000549955447,5.78732421659458E-07
900.00058923798,900.00058923798,9.99121669583388E-05
960.000628520511,960.000628520511,4.92560071724422E-06
1020.00066780304,1020.00066780304,0.000120993718716215
1080.00070708558,1080.00070708558,9.78751953626004E-06
1140.00074636811,1140.00074636811,6.83018637483743E-05
1200.00078565064,1200.00078565064,8.80221111956864E-06
1260.00082493317,1260.00082493317,8.98211937188413E-06
1320.0008642157,1320.0008642157,7.87106260344292E-06
1380.00090349824,1380.00090349824,1.17381172576155E-05
1440.00094278077,1440.00094278077,2.13779809398676E-05
1500.0009820633,1500.0009820633,1.20223049608672E-05
1560.00102134583,1560.00102134583,0.000281793567249035
1620.00106062836,1620.00106062836,5.53905448218724E-05
1680.00109991089,1680.00109991089,0.000264874801602175
1740.00113919343,1740.00113919343,2.58400336820311E-05
1800.00117847596,1800.00117847596,9.72460544875652E-07
1860.00121775849,1860.00121775849,1.33587353140658E-06
1920.00125704102,1920.00125704102,4.81348385250694E-07
1980.00129632355,1980.00129632355,7.77891589536468E-06
2040.00133560609,2040.00133560609,1.56866354346629E-06
2100.00137488862,2100.00137488862,2.31432505956621E-06
2160.00141417115,2160.00141417115,4.60071167000731E-06
2220.00145345368,2220.00145345368,8.98423449508673E-07
2280.00149273621,2280.00149273621,2.034519541589E-06
2340.00153201875,2340.00153201875,1.95780823543838E-06
2400.00157130128,2400.00157130128,2.33141522227565E-07
2460.00161058381,2460.00161058381,2.67349864606181E-06
2520.00164986634,2520.00164986634,4.27472481197564E-07
2580.00168914887,2580.00168914887,7.75712986783391E-07
2640.00172843141,2640.00172843141,1.99024659827433E-08
2700.00176771394,2700.00176771394,2.11626735540495E-06
2760.00180699647,2760.00180699647,4.38617347785112E-07
2820.001846279,2820.001846279,1.59770584880142E-06
2880.00188556153,2880.00188556153,3.86786504884306E-07
2940.00192484407,2940.00192484407,1.03789707019054E-06
3000.0019641266,3000.0019641266,2.75839379962862E-07
3060.00200340913,3060.00200340913,5.54356240443469E-06
3120.00204269166,3120.00204269166,3.64441155764618E-07
3180.00208197419,3180.00208197419,3.88284712446798E-05
3240.00212125673,3240.00212125673,5.73419797144888E-07
3300.00216053926,3300.00216053926,3.2313801017869E-05
3360.00219982179,3360.00219982179,6.47689517045002E-08
3420.00223910432,3420.00223910432,8.49093340477617E-06
3480.00227838685,3480.00227838685,8.38778739810192E-08
3540.00231766939,3540.00231766939,2.6866392128015E-06
3600.00235695192,3600.00235695192,1.62104884081008E-07
3660.00239623445,3660.00239623445,4.45070655103437E-07
3720.00243551698,3720.00243551698,3.40716700055823E-07
3780.00247479951,3780.00247479951,5.10639576833286E-07
3840.00251408205,3840.00251408205,1.58742800172658E-07
3900.00255336458,3900.00255336458,3.66760734612755E-07
3960.00259264711,3960.00259264711,2.59740245946435E-07
4020.00263192964,4020.00263192964,2.65015706143145E-07
4080.00267121217,4080.00267121217,1.44789389165158E-07
4140.00271049471,4140.00271049471,1.83979023306335E-07
4200.00274977724,4200.00274977724,5.28145301555959E-08
4260.00278905977,4260.00278905977,1.90484627685699E-07
4320.0028283423,4320.0028283423,1.92014931320223E-07
4380.00286762483,4380.00286762483,1.36253213120397E-07
4440.00290690737,4440.00290690737,3.62248489739708E-07
4500.0029461899,4500.0029461899,2.80262625272795E-07
4560.00298547243,4560.00298547243,7.22187097604905E-08
4620.00302475496,4620.00302475496,2.21214020646965E-07
4680.00306403749,4680.00306403749,7.58187896060871E-07
4740.00310332002,4740.00310332002,2.30876239623638E-07
4800.00314260256,4800.00314260256,4.02913563430666E-06
4860.00318188509,4860.00318188509,8.99054306355763E-07
4920.00322116762,4920.00322116762,3.35575189874729E-06
4980.00326045015,4980.00326045015,7.29827467614002E-07
5040.00329973269,5040.00329973269,5.03342380050347E-07
5100.00333901522,5100.00333901522,6.97663921392814E-07
5160.00337829775,5160.00337829775,7.28671418209049E-08
5220.00341758028,5220.00341758028,6.77491127601168E-07
5280.00345686281,5280.00345686281,9.38390459831911E-08
5340.00349614534,5340.00349614534,5.48829575612328E-07
5400.00353542788,5400.00353542788,2.40997866903493E-07
5460.00357471041,5460.00357471041,4.73439362365774E-07
5520.00361399294,5520.00361399294,2.09565631197406E-07
5580.00365327547,5580.00365327547,2.08397121759485E-07
5640.003692558,5640.003692558,2.0056079249677E-07
5700.00373184054,5700.00373184054,6.10005517505321E-09
5760.00377112307,5760.00377112307,6.32623076239246E-08
5820.0038104056,5820.0038104056,1.63817924762436E-07
5880.00384968813,5880.00384968813,3.27187537001189E-07
5940.00388897066,5940.00388897066,9.26286153128009E-08
6000.0039282532,6000.0039282532,3.52615050871718E-07
6060.00396753573,6060.00396753573,1.44601573549002E-07
6120.00400681826,6120.00400681826,3.78886618749323E-07
6180.00404610079,6180.00404610079,1.01619885128288E-07
6240.00408538332,6240.00408538332,1.15447215610229E-07
6300.00412466586,6300.00412466586,2.16932521160837E-08
6360.00416394839,6360.00416394839,8.7194170068407E-08
6420.00420323092,6420.00420323092,6.16765437042117E-07
6480.00424251345,6480.00424251345,7.82379707019338E-07
6540.00428179598,6540.00428179598,2.95176640606051E-07
6600.00432107852,6600.00432107852,7.48326978717238E-08
6660.00436036105,6660.00436036105,1.57976108175266E-07
6720.00439964358,6720.00439964358,3.6173976122359E-07
6780.00443892611,6780.00443892611,8.01331932118718E-09
6840.00447820864,6840.00447820864,6.99372670847167E-08
6900.00451749118,6900.00451749118,6.04151872884974E-07
6960.00455677371,6960.00455677371,3.3095252776883E-08
7020.00459605624,7020.00459605624,7.493503756175E-07
7080.00463533877,7080.00463533877,4.5699668729433E-07
7140.0046746213,7140.0046746213,5.36906875800289E-07
7200.00471390384,7200.00471390384,8.06848614909562E-08
7260.00475318637,7260.00475318637,6.13633097913976E-07
7320.0047924689,7320.0047924689,2.23686526895354E-08
7380.00483175143,7380.00483175143,2.57220865429475E-07
7440.00487103396,7440.00487103396,8.68576460579813E-08
7500.0049103165,7500.0049103165,1.19314000619966E-06
7560.00494959903,7560.00494959903,2.00295145832637E-07
7620.00498888156,7620.00498888156,1.25908341285421E-06
7680.00502816409,7680.00502816409,2.14474672882589E-07
7740.00506744662,7740.00506744662,6.41279466578775E-07
7800.00510672916,7800.00510672916,1.3618613601726E-07
7860.00514601169,7860.00514601169,2.17447316884288E-07
7920.00518529422,7920.00518529422,2.09931239486604E-07
7980.00522457675,7980.00522457675,1.52918049480158E-07
