9.6.2020 12:21	LaEska	10905	12073	18.97	24.72	2.344126	440085	639620	1079705	16966	13175	10500	0.1923	0.193	0.8177
9.6.2020 13:6	LaEska	11428	12408	20.2	25.78	2.01567	581406	666394	1247800	18446	15883	18095	0.3436	0.1648	0.805
9.6.2020 13:44	LaEska	10950	11996	21.72	27.38	2.052642	446820	548153	994973	16767	10457	9112	0.2201	0.1561	0.7314
9.6.2020 14:25	LaEska	10997	12083	22.81	22.74	2.191588	522461	625575	1148037	18142	27103	8308	0.3587	0.1587	0.8362
9.6.2020 15:9	LaEska	11112	12324	16.38	20.51	2.50641	664287	1014294	1678581	20296	30703	23935	0.4208	0.2179	0.995
9.6.2020 15:52	LaEska	10921	12099	15.26	20.67	2.331836	660057	1043934	1703991	19734	23355	21813	0.3132	0.2489	1.0038
9.6.2020 16:34	LaEska	11201	12183	17.81	22.43	1.931126	682696	830295	1512991	19401	23196	20927	0.3407	0.1991	0.9007
9.6.2020 17:18	LaEska	11276	12398	15.95	20.68	2.318162	724500	1058518	1783019	20506	29312	23354	0.428	0.2187	1.0142
9.6.2020 17:59	LaEska	11259	12279	20.28	24.53	2.054045	568841	681859	1250700	18532	20884	18868	0.3454	0.1539	0.8239
9.6.2020 18:37	LaEska	10801	11837	20.13	29.75	2.019872	401043	529056	930099	15885	5571	14621	0.1873	0.1606	0.6937
9.6.2020 19:9	LaEska	10193	11127	18.29	22.17	1.672194	496702	693749	1190451	16782	13665	13823	0.1487	0.1989	0.8507
9.6.2020 19:46	LaEska	10723	11849	20.21	23.28	2.210482	428425	604955	1033381	16677	16634	10187	0.1947	0.1882	0.8287
9.6.2020 20:22	LaEska	10893	11863	24.54	29.93	1.881654	380275	446515	826790	15386	5995	8681	0.2307	0.1391	0.6546
9.6.2020 21:4	LaEska	11295	12341	22.81	22.39	2.165456	562537	650635	1213172	18675	31972	11533	0.3794	0.1523	0.8615
9.6.2020 21:41	LaEska	10604	11746	20.04	28.48	2.199057	376905	528902	905807	15685	7013	10688	0.1672	0.1757	0.7091
9.6.2020 22:20	LaEska	11156	12170	20.62	23.06	2.036291	552231	670186	1222417	18303	24568	25098	0.2982	0.1592	0.854
9.6.2020 23:0	LaEska	10950	12098	17.58	27.38	2.271068	473090	678850	1151940	17314	8758	13243	0.2	0.1935	0.7804
9.6.2020 23:38	LaEska	11229	12255	25	29.75	2.073677	396580	454591	851171	15881	7815	13262	0.2699	0.1281	0.6695
10.6.2020 0:14	LaEska	10662	11688	20.32	29.08	1.951114	394563	525008	919571	15745	5993	11618	0.1871	0.1663	0.6919
10.6.2020 0:51	LaEska	11016	12112	22.56	22.96	2.232317	524524	631682	1156207	18224	27609	25167	0.3077	0.1425	0.8333
10.6.2020 1:31	LaEska	11285	12135	19.22	20.8	1.664059	826625	836604	1663229	20104	42660	30621	0.348	0.1632	0.9551
10.6.2020 2:15	LaEska	11381	12455	20.24	23.48	2.206529	589211	715342	1304553	19072	23519	17868	0.3839	0.1566	0.855
10.6.2020 2:53	LaEska	10719	11729	22.41	29.54	1.96027	371733	470587	842320	15312	5575	12935	0.1961	0.1556	0.6708
10.6.2020 3:33	LaEska	11016	12070	21.47	21.22	2.136011	536607	675743	1212351	18340	39985	22604	0.3214	0.1481	0.8994
10.6.2020 4:15	LaEska	11306	12354	20.19	22.81	2.181781	602967	735319	1338287	19180	25577	19192	0.3469	0.1601	0.8837
10.6.2020 4:58	LaEska	11293	12353	19.51	22.56	2.18459	571616	727423	1299039	18735	21605	19377	0.2977	0.1772	0.8864
