"Freq [kHz]","mag(SolidLoss) [W]"
0,10647.2596858949
0.0599999999999999,528.710755005793
0.12,441.858263551426
0.18,468.889360656603
0.24,585.991624828934
0.299999999999999,3909.49694587741
0.359999999999999,483.212290306065
0.419999999999999,385.761983660843
0.479999999999999,337.119186926033
0.539999999999999,285.362036325643
0.599999999999999,640.156981736757
0.659999999999999,224.471068751879
0.719999999999999,190.980641765276
0.779999999999998,175.087505957858
0.839999999999998,155.896466301603
0.899999999999998,142.858511281131
0.959999999999998,128.314114556302
1.02,104.017779796742
1.08,102.149496162093
1.14,90.2110380578489
1.2,101.616122123439
1.26,66.2786044868113
1.32,282.045333240752
1.38,45.9781046882081
1.44,40.9509558136909
1.5,31.8228075536714
1.56,61.4489662395161
1.62,467.427256574943
1.68,114.810168851886
1.74,107.247348567499
1.8,240.873497920816
1.86,96.1097713718378
1.92,2530.60905553022
1.98,85.4248582279193
2.04,84.7312601737602
2.1,88.9701908543293
2.16,72.5365701129502
2.22,77.1217249867611
2.28,64.429906297317
2.34,60.061442588278
2.4,59.0379942055755
2.46,56.6359703410008
2.52,59.6329746041934
2.58,51.8819892792315
2.63999999999999,46.7867255093622
2.69999999999999,48.4868832171614
2.75999999999999,45.4069265147628
2.81999999999999,41.7024791736503
2.87999999999999,41.0146761918475
2.93999999999999,39.6826816226353
2.99999999999999,39.977051812738
3.05999999999999,36.4211793411561
3.11999999999999,32.274374330015
3.17999999999999,32.0742450914777
3.23999999999999,60.0447787430889
3.29999999999999,30.4407119090573
3.35999999999999,28.0287605091707
3.41999999999999,26.9240040756209
3.47999999999999,24.358240062159
3.53999999999999,22.3604977975792
3.59999999999999,20.3045092112896
3.65999999999999,22.3167828207046
3.71999999999999,23.9185556737416
3.77999999999999,19.1409588545602
3.83999999999999,25.0162050098769
3.89999999999999,17.2813575642957
3.95999999999999,17.0372598428381
4.01999999999999,15.0033633022123
4.07999999999999,14.1086201171488
4.13999999999999,11.9498338754781
4.19999999999999,11.93638821351
4.25999999999999,9.75749013384998
4.31999999999999,10.9017702705498
4.37999999999999,10.469967534751
4.43999999999999,10.5424989506373
4.49999999999999,10.4004102280635
