"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.386321273982018,0,0.23400559668826,0,0.15231567729347
59.9999999999999,59.9999999999999,30253.4033081013,59.9999999999999,30253.1259155173,59.9999999999999,30250.0084886554
120,120,2.56121187549861,120,2.87093334199136,120,2.82474975885807
180,180,2.39884199854561,180,3.97807373692364,180,1.72416955292548
240,240,12.4202430598891,240,11.3304038210269,240,6.76983688199341
299.999999999999,299.999999999999,14.7128329245285,299.999999999999,15.4153795167589,299.999999999999,14.3553061023879
359.999999999999,359.999999999999,13.0142153243222,359.999999999999,12.9919009908219,359.999999999999,13.0917848920656
419.999999999999,419.999999999999,97.0888196867936,419.999999999999,97.4635960481486,419.999999999999,101.011544727673
479.999999999999,479.999999999999,4.15714768694502,479.999999999999,4.60732848315289,479.999999999999,3.93567945316692
539.999999999999,539.999999999999,3.14329154285295,539.999999999999,4.77312233451681,539.999999999999,7.91295437847023
599.999999999999,599.999999999999,1.65242959045761,599.999999999999,1.28760833344967,599.999999999999,1.23841068673403
659.999999999999,659.999999999999,51.8928812340539,659.999999999999,46.4458551549106,659.999999999999,50.7319112978891
719.999999999999,719.999999999999,0.876187613025296,719.999999999999,0.743381590320156,719.999999999999,0.177610788701308
779.999999999998,779.999999999998,7.56304043017642,779.999999999998,7.77569085633821,779.999999999998,8.34883159384343
839.999999999998,839.999999999998,1.29999491463499,839.999999999998,1.00868458638563,839.999999999998,1.17781793057748
899.999999999998,899.999999999998,0.574161135951843,899.999999999998,0.770867097940627,899.999999999998,0.612892815608405
959.999999999998,959.999999999998,2.89780683861165,959.999999999998,3.62324973185289,959.999999999998,3.92217149329902
1020,1020,5.75619298647645,1020,5.45755060105418,1020,5.99223845302179
1080,1080,1.47767885402315,1080,1.14088616000923,1080,1.59902497755903
1140,1140,5.41954441189463,1140,5.52227896459984,1140,7.70359055539666
1200,1200,0.649803621603578,1200,1.33148321433693,1200,1.04707718098842
1260,1260,6.60340700808121,1260,1.82517983465607,1260,5.9312567593347
1320,1320,0.955097612701891,1320,1.01028336435022,1320,0.272346597858446
1380,1380,16.9670500603214,1380,14.2890918073356,1380,4.14800056005256
1440,1440,0.684084623246522,1440,0.587933700358727,1440,0.43177954471193
1500,1500,2.21876136225564,1500,1.35334947911461,1500,2.12841620870666
1560,1560,4.00012394966078,1560,3.30299693032664,1560,4.90295662570476
1620,1620,0.808195185279702,1620,0.187982954318568,1620,0.621874393834129
1680,1680,19.9126980792247,1680,20.0720794922777,1680,19.4162502928744
1740,1740,11.8874869226264,1740,13.6182038687138,1740,11.837479951687
1800,1800,2.15111226770562,1800,2.56946155149248,1800,0.659662870033534
1860,1860,15.7792103016788,1860,4.24719434147846,1860,15.2835419622192
1920,1920,1.3168012392654,1920,1.10157005837999,1920,0.540916834363573
1980,1980,6.97883013883153,1980,6.94327688716927,1980,9.30565213790441
2040,2040,3.37052860615274,2040,2.94383477539964,2040,3.75743271409152
2100,2100,1.12303523590031,2100,0.496840374139027,2100,0.673887912384832
2160,2160,2.12770185009058,2160,1.60285873076909,2160,1.52289327455843
