"Freq [kHz]","mag(SolidLoss) [W]"
0,13304.875891401
0.0599999999999999,437.570264377675
0.12,410.847960015117
0.18,444.102617837794
0.24,505.9022944755
0.299999999999999,2562.01458288313
0.359999999999999,348.951419790837
0.419999999999999,216.813116316393
0.479999999999999,197.102667457105
0.539999999999999,142.303220477893
0.599999999999999,490.356284878494
0.659999999999999,88.4217087632408
0.719999999999999,61.9494891089642
0.779999999999998,44.7019173795755
0.839999999999998,27.6449443653827
0.899999999999998,35.2467151306621
0.959999999999998,6.65058288628839
1.02,50.5039585728014
1.08,37.505884969096
1.14,51.8303872303243
1.2,48.5974653616344
1.26,93.4221797519561
1.32,1513.32129388417
1.38,145.809319640276
1.44,183.932098212151
1.5,207.598929072344
1.56,303.458617593002
1.62,1260.88772399795
1.68,310.908192881892
1.74,261.405724619969
1.8,352.994034727802
1.86,205.776662401289
1.92,7621.03990304556
1.98,171.564645510903
2.04,177.42511147808
2.1,162.615374758919
2.16,140.367275659051
2.22,219.891235544846
2.28,120.914325861749
2.34,108.767799073444
2.4,105.501680485387
2.46,101.539727334968
2.52,89.4474255254852
2.58,94.0738461544703
2.63999999999999,94.2316913660433
2.69999999999999,86.8626839837635
2.75999999999999,82.2530083281055
2.81999999999999,77.5864924740901
2.87999999999999,73.5788159558281
2.93999999999999,43.1572425608679
2.99999999999999,71.2518732215538
3.05999999999999,67.2544855591552
3.11999999999999,65.9408083953877
3.17999999999999,63.4714963873839
3.23999999999999,731.287445566545
3.29999999999999,55.1803676720942
3.35999999999999,56.0914774648503
3.41999999999999,53.711222019371
3.47999999999999,43.582028126275
3.53999999999999,40.367387851548
3.59999999999999,49.8259631564446
3.65999999999999,46.6977953290245
3.71999999999999,82.1253574161766
3.77999999999999,41.91087977465
3.83999999999999,62.6197808679378
3.89999999999999,41.0719213096519
3.95999999999999,41.2259240472581
4.01999999999999,44.2673714142935
4.07999999999999,39.0345786535066
4.13999999999999,19.8864103546425
4.19999999999999,34.7460630965208
4.25999999999999,36.6118424442792
4.31999999999999,33.4733772623884
4.37999999999999,34.0891123160115
4.43999999999999,42.4002115005413
4.49999999999999,33.4787969402689
