24.5.2020 18:44	LaEska	10747	11807	18.73	27.74	2.039095	444068	607602	1051670	16593	9722	14347	0.2483	0.179	0.7456
24.5.2020 19:31	LaEska	11129	12021	24.57	23.5	1.746934	543799	581333	1125131	17736	29172	13906	0.4026	0.1249	0.8043
24.5.2020 19:59	LaEska	9932	10648	20.15	21.47	1.143689	384473	429268	813741	13200	13213	9449	0.279	0.1886	0.8226
24.5.2020 20:29	LaEska	10071	11019	22.87	26.94	1.682688	330813	450687	781500	14293	6353	9132	0.1805	0.1654	0.6781
24.5.2020 21:15	LaEska	11494	12320	21.48	20.71	1.636211	769755	759232	1528987	19786	54215	27786	0.5099	0.1378	0.9324
24.5.2020 21:54	LaEska	11293	12183	22.62	26.5	1.754075	535244	565294	1100538	17447	14752	11158	0.331	0.1448	0.7554
24.5.2020 22:34	LaEska	10889	11915	16.85	22.1	1.963554	621986	849846	1471833	18745	23026	15120	0.3383	0.2108	0.917
24.5.2020 23:13	LaEska	10700	11536	16.08	26.51	1.511542	694755	786327	1481081	17223	9351	16147	0.2679	0.2267	0.8134
24.5.2020 23:49	LaEska	11126	11938	21.49	22.05	1.575328	644369	662125	1306494	18244	27249	22305	0.2993	0.1554	0.8703
25.5.2020 0:29	LaEska	10611	11393	16.48	28.14	1.352485	656508	699686	1356194	16324	7467	10988	0.2575	0.2207	0.7622
25.5.2020 1:6	LaEska	10922	11810	20.75	25.46	1.720431	537923	616310	1154232	17337	14078	13803	0.2773	0.1632	0.7852
25.5.2020 1:42	LaEska	10706	11678	24.13	26.99	1.858017	420765	496831	917596	16062	9192	9595	0.2317	0.1455	0.7047
25.5.2020 2:23	LaEska	11273	12359	19.12	27.11	2.239599	511500	657995	1169495	17851	12207	13122	0.3064	0.1727	0.7829
25.5.2020 2:58	LaEska	10400	11006	18	22.51	0.975048	601313	631655	1232968	14417	11294	14389	0.5086	0.2083	0.853
25.5.2020 3:34	LaEska	10280	11290	15.14	24.4	1.783308	466436	777221	1243657	15891	8264	16620	0.2332	0.2542	0.8537
25.5.2020 4:10	LaEska	10535	11533	18.7	23.14	1.89217	527712	703076	1230788	17569	16869	21781	0.2387	0.1915	0.8428
25.5.2020 4:42	LaEska	9810	10924	15.38	25.73	1.913112	153265	305215	458479	9726	2783	4462	0.2309	0.2561	0.7866
25.5.2020 5:21	LaEska	11226	12256	20.3	27.16	2.073554	499514	610718	1110232	17518	12281	14392	0.3275	0.1602	0.7592
25.5.2020 6:4	LaEska	10961	12167	16.02	24.38	2.434763	495571	804720	1300291	17697	11206	15507	0.2618	0.2364	0.8768
25.5.2020 6:52	LaEska	11410	12376	17.38	27.51	1.970949	616168	738322	1354490	18269	12535	11516	0.3047	0.2019	0.8098
25.5.2020 7:26	LaEska	10299	11325	20.32	29.09	1.876323	348612	493302	841914	14872	4895	10393	0.1434	0.1737	0.6732
25.5.2020 7:56	LaEska	10269	11135	21.17	23.78	1.558688	425435	553046	978481	15659	14281	13422	0.1544	0.1648	0.7807
25.5.2020 8:33	LaEska	11217	12075	22.83	28.93	1.701977	506490	524448	1030938	16781	8960	14326	0.2906	0.138	0.7106
25.5.2020 9:12	LaEska	10774	11610	22.63	20.98	1.539431	620665	641599	1262263	18125	39253	26569	0.3434	0.1481	0.8629
25.5.2020 9:39	LaEska	10001	10667	22.61	23.05	1.076317	522794	512429	1035224	15062	14091	8987	0.2394	0.1706	0.7652
25.5.2020 10:23	LaEska	11468	12404	20.42	22.22	1.925868	653843	745612	1399455	19262	32449	33617	0.473	0.1503	0.8955
25.5.2020 10:55	LaEska	10194	11128	18.23	23.14	1.646523	467393	654315	1121708	16288	13007	10768	0.247	0.194	0.8233
