"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.0888775512572399
0.687451,0.0099999767498619,-0.0888777675884909
1.374902,0.0199999534997238,-0.0888771165336553
2.062353,0.0299999302495857,-0.0888755979982293
2.749804,0.0399999069994476,-0.0888732118887567
3.437255,0.0499998837493095,-0.0888700014761134
4.124706,0.0599998604991714,-0.088867482585131
4.812157,0.0699998372490333,-0.0888643588432187
5.499608,0.0799998139988952,-0.088860592486533
6.187059,0.0899997907487571,-0.0888561837730699
6.87451,0.099999767498619,-0.0888511082661611
7.561961,0.109999744248481,-0.0888447683584649
8.249412,0.119999720998343,-0.088838157637749
8.936863,0.129999697748205,-0.0888315241968514
9.624314,0.139999674498067,-0.0888248684468206
10.311765,0.149999651247928,-0.0888180215425969
10.999216,0.15999962799779,-0.0888096037496306
11.686667,0.169999604747652,-0.0888007872324677
12.374118,0.179999581497514,-0.0887916500905133
13.061569,0.189999558247376,-0.0887821924916844
13.74902,0.199999534997238,-0.0887725224781395
14.436471,0.2099995117471,-0.0887631800051733
15.123922,0.219999488496962,-0.0887534267973352
15.811373,0.229999465246824,-0.0887431529098331
16.498824,0.239999441996686,-0.0887323583517056
17.186275,0.249999418746547,-0.088721080600153
17.873726,0.259999395496409,-0.0887100679789501
18.561177,0.269999372246271,-0.088698695502683
19.248628,0.279999348996133,-0.0886867675859336
19.936079,0.289999325745995,-0.0886742838591534
20.62353,0.299999302495857,-0.0886613281302053
21.310981,0.309999279245719,-0.0886483561108079
21.998432,0.319999255995581,-0.0886350598458288
22.685883,0.329999232745443,-0.0886213278599997
23.373334,0.339999209495305,-0.088607159896928
24.060785,0.349999186245166,-0.0885924003385953
24.748236,0.359999162995028,-0.0885763458755017
25.435687,0.36999913974489,-0.0885597928106149
26.123138,0.379999116494752,-0.088542863808943
26.810589,0.389999093244614,-0.0885255582899181
27.49804,0.399999069994476,-0.0885074775839201
28.185491,0.409999046744338,-0.0884881639068749
28.872942,0.4199990234942,-0.0884680210591595
29.560393,0.429999000244062,-0.0884469225988318
30.247844,0.439998976993924,-0.0884248682117819
30.935295,0.449998953743786,-0.0884019191510149
31.622746,0.459998930493647,-0.0883783088557331
32.310197,0.469998907243509,-0.0883536876199126
32.997648,0.479998883993371,-0.0883279534136396
33.685099,0.489998860743233,-0.0883011065579763
34.37255,0.499998837493095,-0.0882733792481703
35.060001,0.509998814242957,-0.0882449960640317
35.747452,0.519998790992819,-0.0882156259053015
36.434903,0.529998767742681,-0.0881851696444173
37.122354,0.539998744492543,-0.0881536277443267
37.809805,0.549998721242404,-0.0881212922418954
38.497256,0.559998697992266,-0.0880887937162701
39.184707,0.569998674742128,-0.0880555026008819
39.872158,0.57999865149199,-0.0880213532001868
40.559609,0.589998628241852,-0.0879863460405284
41.24706,0.599998604991714,-0.0879504083706383
41.934511,0.609998581741576,-0.0879131045153687
42.621962,0.619998558491438,-0.0878750532454819
43.309413,0.6299985352413,-0.0878366072496392
43.996864,0.639998511991162,-0.0877977670274515
