"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.0595040005400789,0,0.0822978282301933,0,0.0227938276901173
50,50,3066.90082097108,50,3066.82008932608,50,3066.99949343692
100,100,0.0331688661900507,100,0.158797939160958,100,0.125847682795992
150,150,0.0968768264661522,150,0.226980602636185,150,0.17094371672719
200,200,0.0497407957227314,200,0.153603996246907,200,0.103898362398982
250,250,1.65495291178338,250,1.80707107006815,250,1.62572830229917
300,300,0.0406302842618504,300,0.163278155004597,300,0.127163795351089
350,350,2.84075681297664,350,2.64340250397887,350,2.74023255080404
400,400,0.0368129274185043,400,0.156523944148532,400,0.12333230206808
450,450,0.349176361889645,450,0.145226355014286,450,0.282640344401866
500,500,0.0382336567795714,500,0.159397154760854,500,0.127053669529421
550,550,5.38530735018975,550,5.29320933915776,550,5.88780551032479
600,600,0.0289524478463445,600,0.139638502696122,600,0.111321212027992
650,650,0.267369854645243,650,0.390401415684613,650,0.416840916313126
700,700,0.0427629032842358,700,0.160126715052818,700,0.117393431495422
750,750,0.148838134371048,750,0.247723443566423,750,0.130452390201622
800,800,0.0395986199590932,800,0.157418536619895,800,0.11833409036618
850,850,4.54533258096737,850,4.56576456097548,850,4.6590353178677
900,900,0.0351112312953882,900,0.149317187267973,900,0.114264740353063
950,950,4.83459048889331,950,4.86235975654118,950,3.09648365486349
1000,1000,0.0359598898165506,1000,0.152982945748634,1000,0.117078148887206
1050,1050,12.2279281787002,1050,12.4688851859137,1050,12.3075414295458
1100,1100,0.0362919939449702,1100,0.152360905621162,1100,0.116261828960477
1150,1150,0.673089164796264,1150,0.462017586218074,1150,0.390722116403958
1200,1200,0.0365628694990106,1200,0.152130061471506,1200,0.115874951053007
1250,1250,0.691816887598524,1250,0.618578457247328,1250,1.05829664188495
1300,1300,0.037501428325801,1300,0.153538988286389,1300,0.116317201537806
1350,1350,0.0388715362113242,1350,0.178611045456337,1350,0.140207228877316
1400,1400,0.0440249121434126,1400,0.157466876244657,1400,0.1142325645783
1450,1450,2.95242131320265,1450,2.85076348407509,1450,2.85049824647901
1500,1500,0.0233099813681298,1500,0.145993436930704,1500,0.122944290892583
1550,1550,29.7037598800018,1550,29.859929800449,1550,29.6872777460322
1600,1600,0.0282419119650403,1600,0.148966455180989,1600,0.120813765144439
1650,1650,0.0283491773644745,1650,0.170849161669936,1650,0.14465760037256
1700,1700,0.0294579630300447,1700,0.148875409863483,1700,0.11954098773969
1750,1750,0.909437426804884,1750,1.03071170859109,1750,0.968105533526638
1800,1800,0.030696242422533,1800,0.148874506426265,1800,0.118267380816035
1850,1850,0.0634885204739727,1850,0.113807552571059,1850,0.087209746034879
1900,1900,0.0309265694775494,1900,0.149016883084448,1900,0.11819584483741
1950,1950,0.443665459359299,1950,0.566670251289213,1950,0.532047735139939
2000,2000,0.0307454152309053,2000,0.148749655938071,2000,0.118096633465445
2050,2050,0.585970436043885,2050,0.55423268311122,2050,1.08032683481477
2100,2100,0.0308533927937418,2100,0.148716240358309,2100,0.117970122898724
2150,2150,0.590450904901793,2150,0.490262599392011,2150,0.48716447804978
2200,2200,0.0307226553104431,2200,0.148547839698363,2200,0.117922998431822
2250,2250,0.0830002458694813,2250,0.205041741993163,2250,0.211926858846556
2300,2300,0.0307150767720466,2300,0.14849095676287,2300,0.117863987559666
2350,2350,0.364620277432714,2350,0.417620058061551,2350,0.276319892402195
2400,2400,0.0306515516266325,2400,0.148393898521471,2400,0.117823296185625
2450,2450,0.640352927064221,2450,0.743551011713784,2450,0.607125001089116
2500,2500,0.0307284541853191,2500,0.148464723480897,2500,0.117808496175272
2550,2550,0.212763394146062,2550,0.152622765203116,2550,0.278299955978083
2600,2600,0.0306964547582672,2600,0.148357779822242,2600,0.117730529487278
2650,2650,0.0360922219549711,2650,0.146488063375312,2650,0.110425542428685
2700,2700,0.030738525244989,2700,0.148484462757679,2700,0.117807233433435
2750,2750,0.121722072641814,2750,0.189942807606888,2750,0.077538560690841
2800,2800,0.0307466533782862,2800,0.14844406364533,2800,0.117767487700232
2850,2850,0.0298163088191181,2850,0.148007028919732,2850,0.118247050715217
2900,2900,0.0313612320813253,2900,0.149288397027547,2900,0.118017354757297
2950,2950,2.76933057937865,2950,2.85934765239328,2950,2.89502883201956
3000,3000,0.0289796231950723,3000,0.147750661642066,3000,0.118771319553621
3050,3050,0.714565354335837,3050,0.795357344728598,3050,0.661606551604582
3100,3100,0.0302338787365599,3100,0.146501975558965,3100,0.116366117450553
3150,3150,0.028821891255415,3150,0.148678058185271,3150,0.119862655473048
3200,3200,0.0300656288877713,3200,0.147059297461712,3200,0.117045085693891
3250,3250,0.181163186545992,3250,0.31432300216128,3250,0.274197175799591
3300,3300,0.0300412898947431,3300,0.147155006381059,3300,0.117154830359935
3350,3350,0.0211651896627697,3350,0.128167104011349,3350,0.110219324021507
3400,3400,0.0300074725595061,3400,0.147173848098834,3400,0.11720101610909
3450,3450,0.160533857142374,3450,0.167327945063953,3450,0.036067692700838
3500,3500,0.0299627070830278,3500,0.14715608141753,3500,0.11722338367744
3550,3550,0.0454044722949644,3550,0.101708328517865,3550,0.134671385386921
3600,3600,0.0299488565978802,3600,0.147167913948624,3600,0.117242843478602
3650,3650,0.0354832592512938,3650,0.160598155825674,3650,0.127587297192143
3700,3700,0.0299561672649615,3700,0.147148264693784,3700,0.117212947495892
3750,3750,0.0294861903960031,3750,0.146337213405155,3750,0.116868682458459
3800,3800,0.0299063984170277,3800,0.147129129170396,3800,0.117240595889331
3850,3850,0.0327369017399638,3850,0.149657493515884,3850,0.117032861740747
3900,3900,0.0298940627933265,3900,0.147075045339324,3900,0.117194477351242
3950,3950,0.0471803866450922,3950,0.150736304025491,3950,0.109213195156744
4000,4000,0.0299015008226671,4000,0.147117412619241,4000,0.117226745603409
4050,4050,0.0762547543512644,4050,0.168455042799096,4050,0.0938064361622932
4100,4100,0.0298450498536451,4100,0.147014881720804,4100,0.117180267257597
4150,4150,0.0292901637070747,4150,0.146662484002032,4150,0.117401363203431
4200,4200,0.0298321903530734,4200,0.147016445089618,4200,0.117191929477273
4250,4250,0.0293312840729058,4250,0.148752527280992,4250,0.120020814230608
4300,4300,0.0298116832396087,4300,0.146989339464668,4300,0.117183663070803
4350,4350,0.0279225673885415,4350,0.145765161082742,4350,0.117850977554043
4400,4400,0.0297983969621031,4400,0.14695992975986,4400,0.117165647093842
4450,4450,0.108957942394285,4450,0.160689644981289,4450,0.0525269140376395
4500,4500,0.0297538576196754,4500,0.146970949266375,4500,0.117220877880274
4550,4550,0.0381463174841753,4550,0.138529365404171,4550,0.167072286020728
4600,4600,0.0298080582100847,4600,0.147013261714931,4600,0.117206912157135
4650,4650,0.0300808510914924,4650,0.14800367244916,4650,0.117928977731641
4700,4700,0.0297794722896622,4700,0.146974907689421,4700,0.117196461401815
4750,4750,0.0289957194110332,4750,0.146562994619473,4750,0.117572405837375
4800,4800,0.0297798383502793,4800,0.146977711264401,4800,0.117198360281827
4850,4850,0.0281842231880306,4850,0.145504344131634,4850,0.11732313262975
4900,4900,0.02977517435778,4900,0.146965024285903,4900,0.117189969570774
4950,4950,0.0329817888959805,4950,0.145255633063679,4950,0.112398260041908
5000,5000,0.0297751503330956,5000,0.146961022432401,5000,0.117185872099241
