"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.0671355947850139
0.65817,0.00999997220987165,-0.0671357625246031
1.31634,0.0199999444197433,-0.0671352875419489
1.97451,0.029999916629615,-0.0671341697466167
2.63268,0.0399998888394866,-0.0671324090490072
3.29085,0.0499998610493583,-0.067130037862235
3.94902,0.0599998332592299,-0.0671282493751455
4.60719,0.0699998054691015,-0.0671259782316042
5.26536,0.0799997776789732,-0.0671231985094567
5.92353,0.0899997498888449,-0.0671199104258106
6.5817,0.0999997220987165,-0.0671161387316309
7.23987,0.109999694308588,-0.0671115316786755
7.89804,0.11999966651846,-0.0671067722695776
8.55621,0.129999638728331,-0.0671019126638668
9.21438,0.139999610938203,-0.0670969530062164
9.87255,0.149999583148075,-0.0670917841408266
10.53072,0.159999555357946,-0.067085576847865
11.18889,0.169999527567818,-0.0670790481033036
11.84706,0.17999949977769,-0.0670722423439268
12.50523,0.189999471987561,-0.0670651597146105
13.1634,0.199999444197433,-0.0670578740703197
13.82157,0.209999416407305,-0.0670507872006624
14.47974,0.219999388617176,-0.0670433788621807
15.13791,0.229999360827048,-0.0670355721905614
15.79608,0.23999933303692,-0.0670273672278195
16.45425,0.249999305246791,-0.067018781582325
17.11242,0.259999277456663,-0.0670103761038555
17.77059,0.269999249666535,-0.067001698141114
18.42876,0.279999221876406,-0.0669925813405447
19.08693,0.289999194086278,-0.0669830254425426
19.7451,0.29999916629615,-0.0669730823293037
20.40327,0.309999138506021,-0.0669632274811956
21.06144,0.319999110715893,-0.0669530793980323
21.71961,0.329999082925764,-0.0669425581779024
22.37778,0.339999055135636,-0.0669316636509687
23.03595,0.349999027345508,-0.0669202373654388
23.69412,0.359998999555379,-0.0669078934907399
24.35229,0.369998971765251,-0.0668951673519219
25.01046,0.379998943975123,-0.0668821595162336
25.66863,0.389998916184994,-0.0668688696107737
26.3268,0.399998888394866,-0.0668549636709236
26.98497,0.409998860604738,-0.0668400059336776
27.64314,0.419998832814609,-0.0668243991706129
28.30131,0.429998805024481,-0.0668080835881706
28.95948,0.439998777234353,-0.0667910590422529
29.61765,0.449998749444224,-0.0667733924195442
30.27582,0.459998721654096,-0.0667551902481806
30.93399,0.469998693863968,-0.0667362079723397
31.59216,0.479998666073839,-0.0667163677733058
32.25033,0.489998638283711,-0.0666956699406109
32.9085,0.499998610493583,-0.0666742286539405
33.56667,0.509998582703454,-0.0666524527057045
34.22484,0.519998554913326,-0.0666300031104674
34.88301,0.529998527123198,-0.0666066004619566
35.54118,0.539998499333069,-0.0665822449789177
36.19935,0.549998471542941,-0.0665571714762894
36.85752,0.559998443752812,-0.0665321397136922
37.51569,0.569998415962684,-0.0665064686246599
38.17386,0.579998388172556,-0.0664800662101443
38.83203,0.589998360382427,-0.0664529329442286
39.4902,0.599998332592299,-0.0664249914781442
40.14837,0.609998304802171,-0.0663958206632563
40.80654,0.619998277012042,-0.0663660413355989
41.46471,0.629998249221914,-0.0663359822168174
42.12288,0.639998221431786,-0.0663056437698916
42.78105,0.649998193641657,-0.066274807152842
43.43922,0.659998165851529,-0.06624223572944
44.09739,0.669998138061401,-0.0662088545417543
44.75556,0.679998110271272,-0.0661747330939056
45.41373,0.689998082481144,-0.0661398716359383
46.0719,0.699998054691016,-0.0661042240134958
46.73007,0.709998026900887,-0.0660683531208262
47.38824,0.719997999110759,-0.0660315131545728
48.04641,0.729997971320631,-0.0659935387203546
48.70458,0.739997943530502,-0.0659544304827513
49.36275,0.749997915740374,-0.0659142951928928
50.02092,0.759997887950246,-0.0658741187049389
50.67909,0.769997860160117,-0.0658327662529825
51.33726,0.779997832369989,-0.0657900638601716
51.99543,0.78999780457986,-0.0657460124247314
52.6536,0.799997776789732,-0.0657010468218967
53.31177,0.809997748999604,-0.0656565774005415
53.96994,0.819997721209475,-0.0656114153275893
54.62811,0.829997693419347,-0.0655654688488484
55.28628,0.839997665629219,-0.0655187395032999
55.94445,0.84999763783909,-0.065471249521083
56.60262,0.859997610048962,-0.0654219134631514
57.26079,0.869997582258834,-0.0653726566140473
57.91896,0.879997554468705,-0.0653241142098967
58.57713,0.889997526678577,-0.0652762873038247
59.2353,0.899997498888449,-0.0652289887742456
59.89347,0.90999747109832,-0.0651790271840683
60.55164,0.919997443308192,-0.0651288276316639
61.20981,0.929997415518064,-0.0650783037719375
61.86798,0.939997387727935,-0.0650274546363701
62.52615,0.949997359937807,-0.0649762565411036
63.18432,0.959997332147678,-0.0649259916614909
63.84249,0.96999730435755,-0.064874553828152
64.50066,0.979997276567422,-0.0648215964402957
65.15883,0.989997248777294,-0.0647671178105622
65.817,0.999997220987165,-0.0647111162542491
66.47517,1.00999719319704,-0.0646545776672138
67.13334,1.01999716540691,-0.0645962101265799
67.79151,1.02999713761678,-0.0645360120465683
68.44968,1.03999710982665,-0.0644739818443983
69.10785,1.04999708203652,-0.0644099272417704
69.76602,1.0599970542464,-0.0643438123021333
70.42419,1.06999702645627,-0.0642750883268276
71.08236,1.07999699866614,-0.0642037079752073
71.74053,1.08999697087601,-0.0641296700568162
72.3987,1.09999694308588,-0.0640526977356854
73.05687,1.10999691529575,-0.0639728177707319
73.71504,1.11999688750562,-0.0638900706554636
74.37321,1.1299968597155,-0.063804375596225
75.03138,1.13999683192537,-0.0637157329197162
75.68955,1.14999680413524,-0.0636243036106664
76.34772,1.15999677634511,-0.0635297651077531
77.00589,1.16999674855498,-0.0634326671812423
77.66406,1.17999672076485,-0.063333066709842
78.32223,1.18999669297473,-0.0632309647250512
78.9804,1.1999966651846,-0.0631266068296828
79.63857,1.20999663739447,-0.0630201604507684
80.29674,1.21999660960434,-0.0629114395046532
80.95491,1.22999658181421,-0.0628006209985707
81.61308,1.23999655402408,-0.0626877052293638
82.27125,1.24999652623396,-0.0625727504224133
