"Freq [kHz]","mag(SolidLoss) [W]"
0,25653.6863137418
0.0599999999999999,1226.42524962251
0.12,1068.94034115715
0.18,1079.85823017599
0.24,1365.51751093448
0.299999999999999,9033.29386878269
0.359999999999999,1257.2817368425
0.419999999999999,975.20776749789
0.479999999999999,854.830529598139
0.539999999999999,732.369989126042
0.599999999999999,881.330652552538
0.659999999999999,591.560207058755
0.719999999999999,473.103887494427
0.779999999999998,471.325011993678
0.839999999999998,424.891110818516
0.899999999999998,361.311652438996
0.959999999999998,344.208568618083
1.02,308.80603638889
1.08,285.179736433383
1.14,258.794823713474
1.2,159.441282840195
1.26,204.549375721944
1.32,733.464604920965
1.38,161.942609790671
1.44,137.149519917552
1.5,176.274398239677
1.56,113.692327995352
1.62,637.106176601984
1.68,197.176902994147
1.74,194.417268799095
1.8,677.388751773224
1.86,181.750888229752
1.92,3565.70316160826
1.98,168.973349229607
2.04,162.422891837164
2.1,193.293254423585
2.16,153.762956292502
2.22,121.071797666428
2.28,134.327471501308
2.34,128.106762574171
2.4,144.96130805487
2.46,118.827060376872
2.52,94.0819811625522
2.58,106.344706871304
2.63999999999999,110.330023184862
2.69999999999999,99.7664466330851
2.75999999999999,93.2053192308887
2.81999999999999,88.0828282403168
2.87999999999999,86.7564241848207
2.93999999999999,68.9496732558398
2.99999999999999,73.4246685379956
3.05999999999999,72.1094273082178
3.11999999999999,73.2803877954147
3.17999999999999,65.5276619551264
3.23999999999999,64.0153928882192
3.29999999999999,61.390529068816
3.35999999999999,56.2364835934011
3.41999999999999,50.3811164362604
3.47999999999999,46.8437174282724
3.53999999999999,59.6061701407602
3.59999999999999,37.1796319881609
3.65999999999999,41.2256415922423
3.71999999999999,49.7280482810174
3.77999999999999,36.324606374969
3.83999999999999,39.0529161215502
3.89999999999999,34.468770740426
3.95999999999999,29.2641352026278
4.01999999999999,26.1939463710267
4.07999999999999,24.8892776118506
4.13999999999999,21.28327555044
4.19999999999999,18.7603662521885
4.25999999999999,15.7495582623713
4.31999999999999,16.2558391740781
4.37999999999999,14.0643274500779
4.43999999999999,19.0374911263523
4.49999999999999,14.4614020761622
