"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.090663536512248,0,0.0675290475281444,0,0.0231344889840801
50,50,2221.63061816772,50,2221.48978165269,50,2221.71462291532
100,100,0.0457141948887687,100,0.153864429222242,100,0.156672485540712
150,150,0.052038572994626,150,0.150239748445421,150,0.156885203376125
200,200,0.0312893666446904,200,0.127241430029531,200,0.0979761901790391
250,250,5.14308472249921,250,5.31313409586892,250,5.18566298874722
300,300,0.0231937496543792,300,0.134781974242803,300,0.134606151806515
350,350,1.07457094531368,350,1.02382490871216,350,1.01080183137006
400,400,0.0148030867013377,400,0.123020970031057,400,0.123943947696108
450,450,0.192392981787814,450,0.158060205112181,450,0.129389962570305
500,500,0.01974614953312,500,0.125460243394039,500,0.126783188723248
550,550,4.83196658028955,550,4.75739210927939,550,5.01193018667087
600,600,0.00579745840837309,600,0.105238960475871,600,0.110470185640893
650,650,2.9363858060841,650,2.88140651372743,650,2.822173928818
700,700,0.0132340338029904,700,0.128913538523648,700,0.115760995930245
750,750,0.0243011777650715,750,0.150128225522298,750,0.130236832623173
800,800,0.012657053419036,800,0.126204728204134,800,0.117361454433591
850,850,1.87088183865331,850,1.86908657877093,850,1.96315266950909
900,900,0.00307643656875103,900,0.112174651975273,900,0.109620534381396
950,950,2.15870692288448,950,2.30262542607064,950,0.900523897154049
1000,1000,0.00533440625462104,1000,0.120753014000811,1000,0.115419772043682
1050,1050,7.64102125957541,1050,7.71288198405191,1050,7.67091407196191
1100,1100,0.00617203545728331,1100,0.119237823300567,1100,0.113846735074075
1150,1150,0.223546391155048,1150,0.300319795964396,1150,0.165822648797195
1200,1200,0.00717965471377447,1200,0.118678466055268,1200,0.113191271428564
1250,1250,1.38014983385115,1250,1.38132116522258,1250,1.65502062836033
1300,1300,0.00734957320972169,1300,0.120494447072868,1300,0.114078181714319
1350,1350,0.0270845728713684,1350,0.104791441958405,1350,0.108841029041194
1400,1400,0.0140089145383618,1400,0.124121602444191,1400,0.11229892509263
1450,1450,2.91912399838039,1450,2.81541755864784,1450,2.81593540684166
1500,1500,0.00997672051056198,1500,0.112902850816192,1500,0.11618669821594
1550,1550,27.5856794618152,1550,27.6688377885335,1550,27.6222536448408
1600,1600,0.00507577841538106,1600,0.118025899655603,1600,0.123042620567045
1650,1650,0.0120449458852147,1650,0.123430959650405,1650,0.133788041968967
1700,1700,0.00239258498280295,1700,0.117361958240388,1700,0.119076088989118
1750,1750,0.706904085046063,1750,0.81783877398998,1750,0.751996986140867
1800,1800,0.00166432120115653,1800,0.117275893134126,1800,0.11753887427201
1850,1850,0.0552381802254344,1850,0.0700769634130275,1850,0.0922972219708384
1900,1900,0.00210126949558862,1900,0.117464808651739,1900,0.117376498465511
1950,1950,0.532587957325777,1950,0.622369035308119,1950,0.620557306003005
2000,2000,0.00191141670695517,2000,0.117238642414633,2000,0.117299933402608
2050,2050,0.214362997468737,2050,0.203749727751142,2050,0.411341503031653
2100,2100,0.00255549364447428,2100,0.117114060491226,2100,0.116898053414965
2150,2150,0.333197614233643,2150,0.259801192415481,2150,0.227063721968694
2200,2200,0.0023149485942124,2200,0.116887010251224,2200,0.116987324677705
2250,2250,0.0459018014871495,2250,0.146889652715297,2250,0.170581793634278
2300,2300,0.00214107048377916,2300,0.116925536372499,2300,0.116943824407301
2350,2350,0.252479624371403,2350,0.318294351875026,2350,0.212117411782654
2400,2400,0.00210910165449819,2400,0.116952801403374,2400,0.116987810755487
2450,2450,0.67391496559585,2450,0.743814417882859,2450,0.610619242330711
2500,2500,0.00191856021208018,2500,0.117022432929761,2500,0.117043554519105
2550,2550,0.0260356694675409,2550,0.133525718779359,2550,0.110860817462019
2600,2600,0.00200274191840531,2600,0.116884180797796,2600,0.116846423263045
2650,2650,0.00127662859676749,2650,0.11877864581721,2650,0.118023964872906
2700,2700,0.00184074790319617,2700,0.117058978189609,2700,0.116988541270181
2750,2750,0.0481154192100714,2750,0.135207425451938,2750,0.0875454519575212
2800,2800,0.00182768969647512,2800,0.11724712640226,2800,0.117098500584925
2850,2850,0.00167612220481733,2850,0.118092091547986,2850,0.11671839381928
2900,2900,0.0023439287024056,2900,0.118505685704269,2900,0.117693971234705
2950,2950,0.478418935008516,2950,0.547951360784906,2950,0.592482634654614
3000,3000,0.0020790272719527,3000,0.11702279974964,3000,0.118916431732048
3050,3050,0.888251974131162,3050,0.971388339679653,3050,0.8584870019143
3100,3100,0.0034331948305133,3100,0.114433963557844,3100,0.114561500886388
3150,3150,0.00115867746622709,3150,0.115502733219112,3150,0.11619818488615
3200,3200,0.00219472869369368,3200,0.115350777958791,3200,0.115961423296412
3250,3250,0.0716596201593042,3250,0.182335995363065,3250,0.178524439922944
3300,3300,0.00186003629219398,3300,0.115625981737334,3300,0.116163137602954
3350,3350,0.0122096332786603,3350,0.107419112211326,3350,0.117960905092022
3400,3400,0.00170871435068478,3400,0.115693059143883,3400,0.116288042410668
3450,3450,0.100542180808075,3450,0.122396951475207,3450,0.0223736907874333
3500,3500,0.00160573718528598,3500,0.115729901819882,3500,0.116363724236125
3550,3550,0.0886491578670113,3550,0.0841219874944488,3550,0.152955099342419
3600,3600,0.00145909292975478,3600,0.11575905373617,3600,0.11641948947703
3650,3650,0.00994053671322869,3650,0.129467087562385,3650,0.126272546523558
3700,3700,0.00137850977234828,3700,0.11577564070253,3700,0.116410219261804
3750,3750,0.00185136640826979,3750,0.115238300606713,3750,0.117070926188552
3800,3800,0.00132581633363265,3800,0.115773450137227,3800,0.116463077987385
3850,3850,0.00226936043078609,3850,0.114133003020232,3850,0.116396175830672
3900,3900,0.00121069181960507,3900,0.115747772279388,3900,0.116447123963809
3950,3950,0.0419700494802636,3950,0.121550607024298,3950,0.0878867083606138
4000,4000,0.00108828180286065,4000,0.115759674675637,4000,0.116462635924857
4050,4050,0.00389149155051228,4050,0.115279155490134,4050,0.119163678014
4100,4100,0.00110697833355708,4100,0.115673021917007,4100,0.11639284213433
4150,4150,0.00111110783748908,4150,0.114923542544184,4150,0.115834727055992
4200,4200,0.0010339687921257,4200,0.115691681734811,4200,0.116436039622395
4250,4250,0.00340572783576966,4250,0.116578086042012,4250,0.119544233912845
4300,4300,0.00100776296004372,4300,0.115646339590056,4300,0.116435999048631
4350,4350,0.00142042380785112,4350,0.115380125080072,4350,0.116669930956885
4400,4400,0.000957840174168957,4400,0.115569433332379,4400,0.1164070165429
4450,4450,0.0643738039696731,4450,0.12887113177753,4450,0.0647862558993101
4500,4500,0.000908138344376891,4500,0.115772632753231,4500,0.116476381544718
4550,4550,0.139290526350078,4550,0.156119205093476,4550,0.236998752361143
4600,4600,0.000842181516164614,4600,0.115764995342464,4600,0.116530223958529
4650,4650,0.000226576773942805,4650,0.115923219905248,4650,0.11571450983038
4700,4700,0.00082837925585608,4700,0.115726002581006,4700,0.116506065548408
4750,4750,0.00354226913411183,4750,0.116370313481055,4750,0.118019141619534
4800,4800,0.000809502993782358,4800,0.115716957392608,4800,0.116504157389562
4850,4850,0.00158261026068994,4850,0.115222937293981,4850,0.116798387144553
4900,4900,0.000797459011622578,4900,0.115713341700536,4900,0.116504158928751
4950,4950,0.0175235797803754,4950,0.11801178897583,4950,0.10107537580027
5000,5000,0.000805699022501969,5000,0.115686906411474,5000,0.116492605433944
