"Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Flux_Lines [] -  Time='0.02s'"
0,0,1.03121918836253E-07
0.0500000433608769,0.0500000433608769,0.090884004993364
0.100000086721754,0.100000086721754,7.02905721292118E-08
0.150000130082631,0.150000130082631,0.00182263835788251
0.200000173443507,0.200000173443507,7.12073033096668E-08
0.250000216804384,0.250000216804384,0.000510075025142941
0.300000260165261,0.300000260165261,3.24457826751474E-08
0.350000303526138,0.350000303526138,0.000810374593199632
0.400000346887015,0.400000346887015,2.24964566222644E-08
0.450000390247892,0.450000390247892,0.000444506268805683
0.500000433608768,0.500000433608768,1.91958093712814E-08
0.550000476969645,0.550000476969645,8.1920853841642E-05
0.600000520330522,0.600000520330522,5.6215567668815E-08
0.650000563691399,0.650000563691399,7.35111652887004E-05
0.700000607052276,0.700000607052276,1.19643625619372E-07
0.750000650413153,0.750000650413153,0.000108547839413755
0.80000069377403,0.80000069377403,1.46241360143509E-07
0.850000737134906,0.850000737134906,6.17219873826323E-05
0.900000780495783,0.900000780495783,8.39307992308612E-08
0.95000082385666,0.95000082385666,1.39068535305638E-05
1.00000086721754,1.00000086721754,1.32944950641751E-07
1.05000091057841,1.05000091057841,8.33842073657124E-06
1.10000095393929,1.10000095393929,1.17602207695994E-07
1.15000099730017,1.15000099730017,2.24682177223787E-05
1.20000104066104,1.20000104066104,8.11942962864319E-08
1.25000108402192,1.25000108402192,1.69462038648499E-06
1.3000011273828,1.3000011273828,2.82993227338966E-08
1.35000117074367,1.35000117074367,2.34728331289283E-06
1.40000121410455,1.40000121410455,1.39884191674404E-07
1.45000125746543,1.45000125746543,0.000181296378714438
1.50000130082631,1.50000130082631,6.77990067074365E-08
1.55000134418718,1.55000134418718,0.00019248371413191
1.60000138754806,1.60000138754806,1.91208245525333E-07
1.65000143090894,1.65000143090894,3.89210264330769E-07
1.70000147426981,1.70000147426981,7.54763055727078E-08
