"Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Distance*$Poles/(3.14159265358979*($DiaGap []","FFT Flux_Lines [] -  Time='0.02s'"
0,0,1.05427786139936E-07
0.0500000450436751,0.0500000450436751,0.0765019483851318
0.10000009008735,0.10000009008735,2.59660867556024E-08
0.150000135131025,0.150000135131025,0.0021518946648415
0.2000001801747,0.2000001801747,7.93847031670725E-08
0.250000225218375,0.250000225218375,0.000228079003329116
0.300000270262051,0.300000270262051,7.91572876041706E-08
0.350000315305726,0.350000315305726,0.000628353027986235
0.400000360349401,0.400000360349401,1.01109540386527E-07
0.450000405393076,0.450000405393076,0.000418059465793102
0.500000450436751,0.500000450436751,4.34388631787451E-08
0.550000495480426,0.550000495480426,0.000136367036365914
0.600000540524101,0.600000540524101,9.482470496885E-08
0.650000585567776,0.650000585567776,1.12095928939555E-05
0.700000630611451,0.700000630611451,1.68873519782323E-07
0.750000675655126,0.750000675655126,8.36520026863798E-05
0.800000720698801,0.800000720698801,7.76438254751416E-08
0.850000765742476,0.850000765742476,7.55722685585841E-05
0.900000810786151,0.900000810786151,1.45900784293802E-07
0.950000855829827,0.950000855829827,1.05930623134794E-05
1.0000009008735,1.0000009008735,8.10087621518574E-08
1.05000094591718,1.05000094591718,1.30365361602838E-05
1.10000099096085,1.10000099096085,1.37806311207641E-07
1.15000103600453,1.15000103600453,2.45639294316319E-05
1.2000010810482,1.2000010810482,9.26306583907948E-08
1.25000112609188,1.25000112609188,1.21510168628067E-05
1.30000117113555,1.30000117113555,1.94929935277659E-07
1.35000121617923,1.35000121617923,1.5606993803908E-05
1.4000012612229,1.4000012612229,1.31421884664528E-07
1.45000130626658,1.45000130626658,0.000150802245486679
1.50000135131025,1.50000135131025,1.45188238372191E-07
1.55000139635393,1.55000139635393,0.000162190898559172
1.6000014413976,1.6000014413976,1.5687865300456E-07
1.65000148644128,1.65000148644128,1.03133599781646E-05
1.70000153148495,1.70000153148495,3.65265939247801E-08
1.75000157652863,1.75000157652863,3.63682789496699E-06
1.8000016215723,1.8000016215723,2.89675046529999E-08
1.85000166661598,1.85000166661598,9.83375385298035E-06
1.90000171165965,1.90000171165965,6.8095915669157E-08
1.95000175670333,1.95000175670333,8.35156337328232E-06
2.000001801747,2.000001801747,5.0870282391416E-08
2.05000184679068,2.05000184679068,5.70849434287874E-06
