2.7.2020 23:7	LaEska	11246	12318	20.73	28.79	2.222942	455485	564311	1019796	16993	7952	16502	0.2493	0.153	0.7328
2.7.2020 23:46	LaEska	11001	12189	15.26	21.68	2.367866	634582	1009083	1643665	19471	19483	20732	0.2822	0.2478	0.9729
3.7.2020 0:23	LaEska	10285	11447	18.11	22.69	2.154262	459375	701713	1161087	17133	16745	19887	0.1579	0.1962	0.8435
3.7.2020 0:57	LaEska	10878	12004	19.87	23.96	2.21482	459592	634094	1093686	17262	16006	24503	0.2017	0.1648	0.8159
3.7.2020 1:28	LaEska	10257	11197	23.33	26.59	1.718387	355665	468093	823759	14836	8655	11608	0.1359	0.1566	0.6973
3.7.2020 2:5	LaEska	11295	12315	22.81	22.42	2.094345	583897	652571	1236468	18841	36855	16555	0.3823	0.1496	0.8623
3.7.2020 2:46	LaEska	11215	12419	15.15	20.1	2.488169	717347	1124359	1841706	20595	32366	36139	0.3713	0.2429	1.0557
3.7.2020 3:18	LaEska	10219	11403	16.91	24.13	2.184345	446691	727284	1173974	16868	10261	19510	0.1574	0.2092	0.8241
3.7.2020 3:57	LaEska	11380	12464	22.81	28.76	2.268351	448343	526721	975063	16961	10190	5721	0.3135	0.1518	0.7194
3.7.2020 4:31	LaEska	10962	12014	23.29	21.44	2.074856	474274	584285	1058558	17379	37157	18925	0.2676	0.1449	0.8578
3.7.2020 5:9	LaEska	11201	12299	18.9	23.07	2.2648	552664	737259	1289924	18557	18565	13743	0.2947	0.1889	0.8766
3.7.2020 5:49	LaEska	11164	12220	21.95	20.31	2.172323	614883	728586	1343469	19433	58163	21347	0.4587	0.1477	0.9321
3.7.2020 6:25	LaEska	11042	12124	21.49	27.64	2.208294	446744	557529	1004272	16872	9049	9215	0.2461	0.164	0.7393
3.7.2020 7:5	LaEska	11285	12163	18.87	20.78	1.728913	828340	862847	1691187	20324	42742	26850	0.355	0.1682	0.9613
3.7.2020 7:46	LaEska	11199	12363	15.15	20.31	2.393091	725829	1107758	1833588	20436	29935	28835	0.3634	0.2473	1.0482
3.7.2020 8:21	LaEska	11061	12143	21.49	27.64	2.205824	446994	555039	1002033	16863	9070	9337	0.2323	0.1659	0.7394
3.7.2020 8:50	LaEska	10257	11197	23.3	26.66	1.703608	350315	461332	811647	14725	8465	11572	0.1333	0.1568	0.6933
3.7.2020 9:28	LaEska	11302	12378	21.46	25.02	2.182659	520912	625806	1146718	18119	17817	18888	0.3519	0.1436	0.7947
3.7.2020 10:2	LaEska	10950	11996	21.72	27.38	2.052642	446902	548178	995080	16767	10457	9112	0.2201	0.1561	0.7314
3.7.2020 10:38	LaEska	10604	11746	20.04	28.48	2.199057	376908	528904	905812	15685	7013	10688	0.1672	0.1757	0.7091
3.7.2020 11:14	LaEska	11229	12255	25	29.75	2.073677	396580	454591	851171	15881	7815	13262	0.2699	0.1281	0.6695
3.7.2020 11:48	LaEska	11016	12112	22.56	22.96	2.232317	524524	631682	1156206	18224	27609	25167	0.3077	0.1425	0.8333
3.7.2020 12:26	LaEska	11285	12135	19.22	20.8	1.664059	826625	836604	1663229	20104	42660	30621	0.348	0.1632	0.9551
3.7.2020 13:7	LaEska	11381	12455	20.24	23.48	2.206529	589212	715343	1304555	19072	23519	17868	0.3839	0.1566	0.855
3.7.2020 13:49	LaEska	11306	12354	20.19	22.81	2.181781	602965	735317	1338283	19180	25577	19192	0.3469	0.1601	0.8837
3.7.2020 14:23	LaEska	10587	11685	19.48	26.92	2.137548	439650	606331	1045981	16686	8255	12632	0.1693	0.1792	0.7502
3.7.2020 14:58	LaEska	10837	11945	19.87	22.43	2.225454	519001	695350	1214351	18124	22630	14515	0.2441	0.1786	0.8703
3.7.2020 15:35	LaEska	11206	12238	21.95	20.75	2.111409	575048	678976	1254024	18782	37270	20564	0.3485	0.1596	0.9113
3.7.2020 16:10	LaEska	10723	11889	18.58	21.61	2.295492	483276	709452	1192727	17636	23021	12177	0.2145	0.2037	0.8992
3.7.2020 16:49	LaEska	11144	12256	16.64	22.12	2.264041	642755	904650	1547405	19521	22846	20571	0.3074	0.2181	0.942
3.7.2020 17:28	LaEska	11413	12379	24.74	23.38	1.948472	520547	562607	1083155	17764	30533	20161	0.3383	0.1357	0.8147
3.7.2020 18:10	LaEska	11400	12600	17.7	23.71	2.537769	601683	835177	1436860	19533	20898	10343	0.3731	0.1977	0.8935
3.7.2020 18:45	LaEska	10837	11945	19.87	22.43	2.225454	512585	688477	1201061	18012	21986	14328	0.244	0.1809	0.8701
3.7.2020 19:17	LaEska	10585	11523	23.54	29.12	1.738029	350059	439238	789297	14734	5810	11775	0.1594	0.1466	0.6581
