24.5.2020 18:43	LaEska	10804	11452	17.05	21.04	1.102196	679582	756563	1436145	15683	18667	16595	0.4918	0.1954	0.9383
24.5.2020 19:23	LaEska	10685	11323	18	24.07	1.086576	686629	662911	1349540	15640	11487	10914	0.4141	0.2073	0.8376
24.5.2020 19:58	LaEska	10117	11157	15.31	29.44	1.823004	396920	665009	1061930	14977	3856	8038	0.1722	0.2609	0.7392
24.5.2020 20:33	LaEska	10731	11265	23.12	21.04	0.860618	700508	547313	1247821	15492	30278	23175	0.3609	0.1592	0.8481
24.5.2020 21:13	LaEska	11048	12094	19.55	28.94	2.063373	433907	575446	1009353	16513	7092	8804	0.3169	0.1639	0.72
24.5.2020 21:42	LaEska	9976	10956	23.61	25.89	1.721557	305582	422098	727681	13831	8711	11386	0.2678	0.1424	0.6879
24.5.2020 22:12	LaEska	10031	11035	18.78	21.87	1.793247	396908	614349	1011257	15640	16338	16681	0.2197	0.1843	0.8428
24.5.2020 22:45	LaEska	10220	10996	15.36	20.75	1.301792	669074	838508	1507582	16028	15568	11599	0.4232	0.2668	0.9571
24.5.2020 23:17	LaEska	10327	11281	21.27	25.04	1.745566	429243	558421	987663	16102	12320	12865	0.1797	0.1632	0.7517
24.5.2020 23:53	LaEska	10921	11575	21.12	29.25	1.169088	610668	527265	1137933	15741	6520	14106	0.2001	0.1606	0.6995
25.5.2020 0:39	LaEska	11450	12450	18.41	24	2.057522	651384	795802	1447186	19317	23382	22673	0.4272	0.1745	0.8735
25.5.2020 1:6	LaEska	9851	10597	23.99	29.61	1.239018	199577	259655	459232	10473	2649	5199	0.1767	0.1476	0.6161
25.5.2020 1:45	LaEska	11000	11888	18.88	26.56	1.687577	547409	639169	1186578	17159	11773	15865	0.2977	0.1782	0.7731
25.5.2020 2:27	LaEska	11053	11911	16.94	24.87	1.608727	687719	778838	1466557	17931	14638	8790	0.3468	0.211	0.8482
25.5.2020 2:57	LaEska	10057	10711	20.52	29.18	1.035191	429314	455011	884325	13500	3931	6882	0.1965	0.185	0.6559
25.5.2020 3:33	LaEska	10994	12018	24.69	27.83	2.012517	401396	478301	879698	15990	10327	8890	0.3148	0.1376	0.6933
25.5.2020 4:5	LaEska	10200	10860	21.91	21.82	1.100931	594105	575814	1169919	15923	23720	11666	0.2287	0.1681	0.8263
25.5.2020 4:35	LaEska	10276	10888	18.08	24.94	0.976762	589315	614414	1203729	14379	7058	8514	0.3859	0.1926	0.7848
25.5.2020 5:11	LaEska	10994	11608	20.62	23.06	1.076918	775571	659011	1434582	17031	21408	19552	0.3222	0.1626	0.8446
