"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,3.47578968321352E-06
60.000005578811,60.000005578811,0.241918718568496
120.000011157622,120.000011157622,1.04546134753155E-05
180.000016736433,180.000016736433,0.00825394456682826
240.000022315244,240.000022315244,3.30596951492428E-05
300.000027894055,300.000027894055,0.000676264707001192
360.000033472866,360.000033472866,2.22003940219912E-05
420.000039051677,420.000039051677,1.13666467786809E-05
480.000044630488,480.000044630488,2.22515716192735E-06
540.000050209299,540.000050209299,0.000146127883831124
600.00005578811,600.00005578811,4.41421687028845E-06
660.000061366921,660.000061366921,0.000204434098421449
720.000066945732,720.000066945732,5.01943409664359E-06
780.000072524543,780.000072524543,0.000195088539551965
840.000078103354,840.000078103354,3.28899718091597E-06
900.000083682165,900.000083682165,0.000129670273002398
960.000089260977,960.000089260977,1.85257617344191E-06
1020.00009483979,1020.00009483979,1.25750230241702E-05
1080.0001004186,1080.0001004186,2.84401216240965E-06
1140.00010599741,1140.00010599741,5.36792480360797E-05
1200.00011157622,1200.00011157622,3.21473833092073E-06
1260.00011715503,1260.00011715503,4.15217839457349E-05
1320.00012273384,1320.00012273384,3.99939169670669E-06
1380.00012831265,1380.00012831265,1.33647994946768E-05
1440.00013389146,1440.00013389146,3.64620305129784E-05
1500.00013947028,1500.00013947028,4.61745329948846E-06
1560.00014504909,1560.00014504909,0.000255775777571073
1620.0001506279,1620.0001506279,1.50147430162169E-05
1680.00015620671,1680.00015620671,0.000227496985025285
1740.00016178552,1740.00016178552,8.73153276645285E-06
1800.00016736433,1800.00016736433,1.47936826920578E-05
1860.00017294314,1860.00017294314,3.14434783282694E-06
1920.00017852195,1920.00017852195,1.9438182549332E-06
1980.00018410076,1980.00018410076,2.98515766475613E-06
2040.00018967958,2040.00018967958,6.69162170619346E-07
2100.00019525839,2100.00019525839,1.47057089853283E-06
2160.0002008372,2160.0002008372,7.00956826111848E-07
2220.00020641601,2220.00020641601,1.11412960032516E-06
2280.00021199482,2280.00021199482,1.03882251303785E-06
2340.00021757363,2340.00021757363,6.48985300852526E-07
2400.00022315244,2400.00022315244,1.82803443871869E-07
2460.00022873125,2460.00022873125,7.53193279809339E-08
2520.00023431006,2520.00023431006,3.73840867221782E-07
2580.00023988887,2580.00023988887,1.12004609473374E-06
2640.00024546769,2640.00024546769,1.08831515484285E-07
