"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.0530057568409126,0,0.0541618468593206,0,0.00115609001840905
50,50,2822.14246626845,50,2822.05330905706,50,2822.21448655948
100,100,0.0488507146531967,100,0.116013890548081,100,0.143507145560614
150,150,0.027199440767223,150,0.0995717934135727,150,0.126650080144924
200,200,0.0179588340409414,200,0.0966139058805192,200,0.108961866593465
250,250,0.6812456135947,250,0.79462125244448,250,0.764964832496544
300,300,0.0391830270825327,300,0.102151943725199,300,0.13673156616853
350,350,2.19298925261982,350,2.10624409018093,350,2.12294306506214
400,400,0.0375518779037519,400,0.095647606132779,400,0.131350004229774
450,450,0.315241908047117,450,0.226838372227554,450,0.20854253087194
500,500,0.0393886901064812,500,0.0969522751909446,500,0.133408479089124
550,550,4.89441585241136,550,4.80469809672136,550,5.04106668299853
600,600,0.0394602107814568,600,0.0851066753655153,600,0.124363977926237
650,650,0.603606497149484,650,0.580386621230188,650,0.480911449095476
700,700,0.0301768485753111,700,0.0980925978596201,700,0.12793154831677
750,750,0.07599388017686,750,0.20072614082559,750,0.148740520056872
800,800,0.0340569462713688,800,0.0969720028946969,800,0.129812898668936
850,850,3.28947781525204,850,3.25411203246476,850,3.36643198239052
900,900,0.0374614834399048,900,0.0879046797673301,900,0.125076853380817
950,950,2.55043159728314,950,2.71266846869382,950,0.164025409758755
1000,1000,0.0360899600368223,1000,0.0934887211446652,1000,0.129408817076035
1050,1050,10.3214747890625,1050,10.4616774184304,1050,10.4138968891725
1100,1100,0.0366159662415406,1100,0.0924607178779424,1100,0.12874119086174
1150,1150,0.501748086539392,1150,0.450706208858813,1150,0.336282325117702
1200,1200,0.0368171499965228,1200,0.0921496155757192,1200,0.128529112271764
1250,1250,1.23717805666468,1250,1.32973867883015,1250,1.73692294132853
1300,1300,0.0362566562644586,1300,0.0934185235623301,1300,0.129407464964432
1350,1350,0.0437553956488109,1350,0.105503541415259,1350,0.135921109510927
1400,1400,0.0325905313088274,1400,0.095928999619464,1400,0.128158423082792
1450,1450,14.9320940017177,1450,14.8571183388415,1450,14.82180813581
1500,1500,0.0462168824330401,1500,0.0881270059315633,1500,0.133610627426564
1550,1550,28.1197012804164,1550,28.2396790842883,1550,28.1586210101559
1600,1600,0.0423676483974678,1600,0.0901115221785006,1600,0.132130554171133
1650,1650,0.0588487619898557,1650,0.109799404471458,1650,0.160322088512929
1700,1700,0.0419739089372697,1700,0.0899895443695872,1700,0.131626949227379
1750,1750,0.553689405949205,1750,0.660850963929516,1750,0.63199115059928
1800,1800,0.0410645050624648,1800,0.0899946548070728,1800,0.130822147295661
1850,1850,0.0888437316229713,1850,0.0261273603333377,1850,0.10349478518383
1900,1900,0.0410748164723739,1900,0.0901223164129266,1900,0.130952827406899
1950,1950,0.64188348965078,1950,0.699567795483328,1950,0.737781506609196
2000,2000,0.0412910686422181,2000,0.0899382770871938,2000,0.131023197104943
2050,2050,0.153030708781317,2050,0.2547139238324,2050,0.261871664445725
2100,2100,0.041299964577122,2100,0.0899425557740891,2100,0.130980982833441
2150,2150,0.399656097979211,2150,0.336479526686979,2150,0.27443596757722
2200,2200,0.0416967664845181,2200,0.0896454084938173,2200,0.131132544623799
2250,2250,0.0609188162134902,2250,0.153314344718215,2250,0.188902805509775
2300,2300,0.0416755904043641,2300,0.0896589912123168,2300,0.131150069451915
2350,2350,0.308525964274607,2350,0.406289178205544,2350,0.322694811257469
2400,2400,0.0417671330984163,2400,0.0896353229314801,2400,0.131232825282967
2450,2450,0.893738123612414,2450,0.947896356413875,2450,0.744777267831642
2500,2500,0.0417838123622846,2500,0.0896893139021706,2500,0.131323298062459
2550,2550,0.0537927186621777,2550,0.161850607912556,2550,0.14249035180977
2600,2600,0.0418655217490394,2600,0.0895461280272293,2600,0.131271115242848
2650,2650,0.0429719267941081,2650,0.0921862100092531,2650,0.134797921235825
2700,2700,0.0418845430088202,2700,0.0896389559004499,2700,0.131401401027833
2750,2750,0.0479573742344153,2750,0.135438971600045,2750,0.0885368770514586
2800,2800,0.0419522406657503,2800,0.0896186587672212,2800,0.131458245240214
2850,2850,0.0408859814161007,2850,0.0916719230322952,2850,0.132395081140654
2900,2900,0.0417178341660162,2900,0.0901019104427395,2900,0.131720235060584
2950,2950,0.70765115565398,2950,0.731509265810668,2950,0.810366155654449
3000,3000,0.0428402407606997,3000,0.0895796439642776,3000,0.132385945063501
3050,3050,1.7723330984849,3050,1.87845663453134,3050,1.77541360976696
3100,3100,0.0422620928603046,3100,0.0881434477969957,3100,0.130223136106627
3150,3150,0.0419070794079173,3150,0.089155711220826,3150,0.130975631900705
3200,3200,0.0424364615107253,3200,0.0886102613793553,3200,0.130940089489676
3250,3250,0.0917312776924643,3250,0.165484411631134,3250,0.20360330542488
3300,3300,0.042429405788251,3300,0.0887147075195426,3300,0.131060002196842
3350,3350,0.0594387863841036,3350,0.0698193869697463,3350,0.129001581142964
3400,3400,0.0424863688159263,3400,0.0887323938873449,3400,0.131147122954358
3450,3450,0.0979935134622361,3450,0.122788653868561,3450,0.0249523906123259
3500,3500,0.0425824078300523,3500,0.0886741542176111,3500,0.131195607777028
3550,3550,0.186520596176221,3550,0.0939530140275295,3550,0.189291162581378
3600,3600,0.0426146928804608,3600,0.0887085583470061,3600,0.131274218302183
3650,3650,0.0416524660918984,3650,0.116816836113718,3650,0.149873346437028
3700,3700,0.0426251335795593,3700,0.0886926905695399,3700,0.131274765262028
3750,3750,0.0447257396122201,3750,0.0892605675800865,3750,0.133974070196349
3800,3800,0.0426701903761742,3800,0.0886779066659768,3800,0.131311908913461
3850,3850,0.0470023407221968,3850,0.0854473566281031,3850,0.132442203877117
3900,3900,0.0426695071452761,3900,0.0886577864575084,3900,0.131298766540027
3950,3950,0.0399775899492936,3950,0.0985451489611158,3950,0.101789061486247
4000,4000,0.0427845900644934,4000,0.0886307686615835,4000,0.131391551392133
4050,4050,0.0551422446164282,4050,0.0834070660734515,4050,0.138360810445532
4100,4100,0.0427650685950467,4100,0.0885802426803065,4100,0.131324710526123
