"Distance [mm]","Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]","Flux_Lines [] - Time='0.02s'"
0,0,-0.0889954566954992
0.68032,0.00999999530992758,-0.088995661140152
1.36064,0.0199999906198552,-0.0889950347442035
2.04096,0.0299999859297828,-0.0889935774188113
2.72128,0.0399999812397103,-0.088991289076437
3.4016,0.0499999765496379,-0.0889882140038619
4.08192,0.0599999718595655,-0.0889858043878775
4.76224,0.0699999671694931,-0.0889827997676959
5.44256,0.0799999624794207,-0.0889791610277974
6.12288,0.0899999577893483,-0.0889748884125317
6.8032,0.0999999530992759,-0.0889699860518963
7.48352,0.109999948409203,-0.0889639056011853
8.16384,0.119999943719131,-0.0889576385324855
8.84416,0.129999939029059,-0.0889512865096964
9.52448,0.139999934338986,-0.0889448498055095
10.2048,0.149999929648914,-0.0889381971625257
10.88512,0.159999924958841,-0.0889301332006083
11.56544,0.169999920268769,-0.0889217152329607
12.24576,0.179999915578697,-0.0889130017026773
12.92608,0.189999910888624,-0.0889039928210533
13.6064,0.199999906198552,-0.088894839894644
14.28672,0.209999901508479,-0.0888859620817001
14.96704,0.219999896818407,-0.0888766137422221
15.64736,0.229999892128334,-0.0888667832173644
16.32768,0.239999887438262,-0.0888564707424094
17.008,0.24999988274819,-0.0888459829844918
17.68832,0.259999878058117,-0.0888356545381649
18.36864,0.269999873368045,-0.0888249830688928
19.04896,0.279999868677972,-0.0888137153808033
19.72928,0.2899998639879,-0.0888018511857332
20.4096,0.299999859297828,-0.0887896140501391
21.08992,0.309999854607755,-0.0887775373349848
21.77024,0.319999849917683,-0.088765090221546
22.45056,0.32999984522761,-0.0887521886315423
23.13088,0.339999840537538,-0.0887388322609431
23.8112,0.349999835847465,-0.0887248413741924
24.49152,0.359999831157393,-0.0887096913481946
25.17184,0.369999826467321,-0.0886940943024043
25.85216,0.379999821777248,-0.0886781471720689
26.53248,0.389999817087176,-0.0886618493899575
27.2128,0.399999812397103,-0.0886447844139142
27.89312,0.409999807707031,-0.0886264911431594
28.57344,0.419999803016959,-0.0886073850048816
29.25376,0.429999798326886,-0.0885873482103706
29.93408,0.439999793636814,-0.088566380408933
30.6144,0.449999788946741,-0.0885445384052239
31.29472,0.459999784256669,-0.0885220290376046
31.97504,0.469999779566596,-0.0884985048287762
32.65536,0.479999774876524,-0.0884738566167719
33.33568,0.489999770186452,-0.0884480847180627
34.016,0.499999765496379,-0.0884214376561535
34.69632,0.509999760806307,-0.0883941713983954
35.37664,0.519999756116234,-0.0883659337341196
36.05696,0.529999751426162,-0.0883366013422835
36.73728,0.53999974673609,-0.0883061747012268
37.4176,0.549999742046017,-0.0882749678841146
