"Freq [kHz]","mag(SolidLoss) [W]"
0,11335.7503688313
0.0599999999999999,374.084735664499
0.12,394.510544433294
0.18,422.637460505398
0.24,534.686815925046
0.299999999999999,3658.59991545126
0.359999999999999,540.975215784827
0.419999999999999,436.216236182364
0.479999999999999,386.272352312008
0.539999999999999,331.754733735317
0.599999999999999,312.098531905859
0.659999999999999,260.872629983382
0.719999999999999,211.710026488171
0.779999999999998,210.81564678745
0.839999999999998,190.612390099194
0.899999999999998,149.656492744048
0.959999999999998,158.49484653491
1.02,141.967924916078
1.08,134.096062434364
1.14,123.134799444057
1.2,75.9163922665064
1.26,101.842607546446
1.32,298.561608315635
1.38,82.7848164384536
1.44,73.9047951587281
1.5,87.1956539293816
1.56,62.8035872423647
1.62,197.025307296826
1.68,86.2019012079464
1.74,83.7219286122417
1.8,246.82381399174
1.86,79.6801958965692
1.92,1293.3884173995
1.98,72.4022933938943
2.04,69.3461132843934
2.1,84.8365634959791
2.16,64.9787817119997
2.22,48.5484064983887
2.28,59.4282349554466
2.34,55.2258307281534
2.4,64.4303104853858
2.46,51.8569251063741
2.52,37.2602510863033
2.58,47.7459668870157
2.63999999999999,39.7690244104626
2.69999999999999,45.0427389536056
2.75999999999999,41.6096084451113
2.81999999999999,38.9932022332088
2.87999999999999,38.1466986074276
2.93999999999999,41.8610172283537
2.99999999999999,33.0805605785253
3.05999999999999,32.6385650933416
3.11999999999999,29.6298733901229
3.17999999999999,29.5733861375081
3.23999999999999,46.1063548795875
3.29999999999999,28.302327199877
3.35999999999999,25.1546153805221
3.41999999999999,22.0769766612507
3.47999999999999,21.0852652992362
3.53999999999999,31.0690648411368
3.59999999999999,15.3188032511907
3.65999999999999,19.3629127358794
3.71999999999999,18.5498059006649
3.77999999999999,16.454560092463
3.83999999999999,15.0873641244938
3.89999999999999,13.958042802421
3.95999999999999,11.1519339423255
4.01999999999999,11.9456968035504
4.07999999999999,10.5831410194479
4.13999999999999,13.3408491304677
4.19999999999999,7.64797401115573
4.25999999999999,7.18016536628481
4.31999999999999,7.02216843311435
4.37999999999999,5.64888450952459
4.43999999999999,4.86512392153042
4.49999999999999,5.33704438319818
