"Time []","FFT Time []","FFT InducedVoltage(WindingStatorAX)-InducedVoltage(WindingStatorBY) []","FFT Time []","FFT InducedVoltage(WindingStatorBY)-InducedVoltage(WindingStatorCZ) []","FFT Time []","FFT InducedVoltage(WindingStatorCZ)-InducedVoltage(WindingStatorAX) []"
0,0,0.188099378857311,0,0.164940094065676,0,0.0231592847919641
59.9999999999999,59.9999999999999,24715.235297495,59.9999999999999,24715.0185184765,59.9999999999999,24712.8396223656
120,120,1.75465965900489,120,1.79917358690387,120,1.93443196304919
180,180,1.50716662991783,180,2.77225429755544,180,1.43014703687049
240,240,9.59896030631732,240,8.64958048279629,240,3.87724312958591
299.999999999999,299.999999999999,11.3546338975493,299.999999999999,11.9086364604128,299.999999999999,11.5465837125949
359.999999999999,359.999999999999,10.7380634093569,359.999999999999,10.5593250189565,359.999999999999,10.6566625391984
419.999999999999,419.999999999999,64.556893548276,419.999999999999,64.7399982800509,419.999999999999,67.4474982711173
479.999999999999,479.999999999999,3.29917012441148,479.999999999999,3.53657262609061,479.999999999999,3.74352748838643
539.999999999999,539.999999999999,6.99089857392434,539.999999999999,5.95320252994708,539.999999999999,2.91925251520737
599.999999999999,599.999999999999,0.650496145495826,599.999999999999,0.530294371983023,599.999999999999,0.343471101263254
659.999999999999,659.999999999999,23.8526563478518,659.999999999999,28.2616290982961,659.999999999999,12.4798375993137
719.999999999999,719.999999999999,0.122910562689209,719.999999999999,0.352562770013313,719.999999999999,0.296755608955062
779.999999999998,779.999999999998,5.32594576339892,779.999999999998,5.16340592058181,779.999999999998,6.08737216623466
839.999999999998,839.999999999998,1.90242044729226,839.999999999998,1.71068523836522,839.999999999998,1.57487469382328
899.999999999998,899.999999999998,0.295797057944681,899.999999999998,0.601047926523927,899.999999999998,0.702553882986069
959.999999999998,959.999999999998,2.04315992440389,959.999999999998,2.09442041305227,959.999999999998,1.36805023594652
1020,1020,1.8293674733393,1020,2.08791252980696,1020,1.82673870689383
1080,1080,0.374263149291001,1080,0.617247999414115,1080,0.353743308094186
1140,1140,2.52718915852757,1140,2.94352456913962,1140,2.16604668192561
1200,1200,0.939733347818414,1200,0.852855031266616,1200,0.764312791992015
1260,1260,8.35699497802033,1260,4.31328834210545,1260,8.49444117437241
1320,1320,0.520489722309763,1320,1.00559919006826,1320,0.78497728386013
1380,1380,5.754552190024,1380,4.69484127865421,1380,4.16693947960472
1440,1440,0.481901955993773,1440,0.51584866394292,1440,0.258428921774153
1500,1500,1.00651872689663,1500,1.29169275810455,1500,1.7518440521459
1560,1560,22.8938331104298,1560,21.2846152890073,1560,22.122131816567
1620,1620,0.137065469123322,1620,0.265812489351242,1620,0.324853037834836
1680,1680,8.9765526272615,1680,9.09586511338228,1680,9.05538809531641
1740,1740,4.9348211080336,1740,4.65343642510665,1740,5.48410419879171
1800,1800,0.453339779115442,1800,0.698786096258099,1800,0.29170414847816
1860,1860,18.8219916325568,1860,11.1295707710123,1860,24.3116511395208
1920,1920,0.138436949941291,1920,0.524490482448853,1920,0.483494642180393
1980,1980,5.71096032132947,1980,5.0169570149298,1980,6.1270144143815
2040,2040,0.808474995989569,2040,1.03773384922262,2040,0.845337932435317
2100,2100,1.08013963868938,2100,0.98708335649447,2100,1.05416045688645
2160,2160,0.347271365831095,2160,0.366018959275977,2160,0.669914295978431
2220,2220,0.31125424329704,2220,0.21981919995072,2220,0.25364481670716
2280,2280,0.310841687743464,2280,0.844756894375455,2280,0.652327358452296
2340,2340,0.66175203344807,2340,0.500997735481558,2340,0.785143001472714
2399.99999999999,2399.99999999999,0.498130256755424,2399.99999999999,0.850242006551312,2399.99999999999,0.613233862341901
2459.99999999999,2459.99999999999,0.447370623804042,2459.99999999999,0.405138723351225,2459.99999999999,0.738692669882437
2519.99999999999,2519.99999999999,0.0904550517234572,2519.99999999999,0.335464196489378,2519.99999999999,0.284155130552497
2579.99999999999,2579.99999999999,0.436049091115169,2579.99999999999,1.44001003960824,2579.99999999999,1.33102611375761
2639.99999999999,2639.99999999999,0.251551907645551,2639.99999999999,0.50758967725963,2639.99999999999,0.345945340873473
2699.99999999999,2699.99999999999,0.640578668043217,2699.99999999999,0.571168614508773,2699.99999999999,0.673044660519845
2759.99999999999,2759.99999999999,0.636600521845536,2759.99999999999,0.25833271208037,2759.99999999999,0.549671610024154
2819.99999999999,2819.99999999999,0.316689839263423,2819.99999999999,0.770145524407337,2819.99999999999,0.954441785660762
2879.99999999999,2879.99999999999,1.34007665081962,2879.99999999999,0.900006323380473,2879.99999999999,0.460247390569471
2939.99999999999,2939.99999999999,0.378635396667235,2939.99999999999,0.41000674363911,2939.99999999999,0.242354422498475
2999.99999999999,2999.99999999999,1.54131532179258,2999.99999999999,1.62190000063423,2999.99999999999,1.04083401719481
3059.99999999999,3059.99999999999,0.493033296802299,3059.99999999999,0.766157829574555,3059.99999999999,0.291956998732023
3119.99999999999,3119.99999999999,0.465812358704949,3119.99999999999,0.167418917966425,3119.99999999999,0.631093388447642
3179.99999999999,3179.99999999999,4.46779041199011,3179.99999999999,4.88726418357709,3179.99999999999,4.55673704572997
3239.99999999999,3239.99999999999,0.0349028052299592,3239.99999999999,0.443151264381101,3239.99999999999,0.456407892050754
