"Distance []","FFT Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*60)*1s []","FFT Flux_Lines [] - Time='0.0166666666666667s'"
0,0,3.49737813670544E-05
60.0000745789032,60.0000745789032,0.311456039388421
120.000149157806,120.000149157806,3.25839968099609E-05
180.00022373671,180.00022373671,0.0114714360571226
240.000298315613,240.000298315613,0.000106590699151979
300.000372894516,300.000372894516,0.000419961014313064
360.000447473419,360.000447473419,3.53875443512302E-05
420.000522052322,420.000522052322,0.00173774889420133
480.000596631226,480.000596631226,9.64126655938039E-07
540.000671210129,540.000671210129,0.00121932305339057
600.000745789032,600.000745789032,2.04331149241491E-05
660.000820367935,660.000820367935,0.000476721050890428
720.000894946838,720.000894946838,1.50963492417879E-05
780.000969525741,780.000969525741,1.06565977322785E-05
840.001044104645,840.001044104645,6.31233933302811E-06
900.001118683548,900.001118683548,0.000158181193176104
960.001193262451,960.001193262451,2.44390730651055E-05
1020.00126784135,1020.00126784135,0.000166753412371683
1080.00134242026,1080.00134242026,3.44404011311438E-05
1140.00141699916,1140.00141699916,7.93358971303252E-05
1200.00149157806,1200.00149157806,2.63975636821735E-05
1260.00156615697,1260.00156615697,1.59063435090554E-05
1320.00164073587,1320.00164073587,4.00665254292572E-06
1380.00171531477,1380.00171531477,4.63065375811393E-05
1440.00178989368,1440.00178989368,7.91893012694505E-05
1500.00186447258,1500.00186447258,3.01700909362709E-05
1560.00193905148,1560.00193905148,0.000563196614298366
1620.00201363039,1620.00201363039,2.73625794092838E-05
1680.00208820929,1680.00208820929,0.000550654377752596
1740.00216278819,1740.00216278819,2.72338071609423E-05
1800.0022373671,1800.0022373671,2.44449116637107E-05
1860.002311946,1860.002311946,4.68102528685987E-06
1920.0023865249,1920.0023865249,7.48452129790244E-06
1980.00246110381,1980.00246110381,1.06926611083816E-05
2040.00253568271,2040.00253568271,1.4126098322503E-05
2100.00261026161,2100.00261026161,8.31714376181654E-07
2160.00268484051,2160.00268484051,1.08585550271625E-05
2220.00275941942,2220.00275941942,3.79800706096629E-06
2280.00283399832,2280.00283399832,2.44006656873465E-06
2340.00290857722,2340.00290857722,2.78641572343658E-06
2400.00298315613,2400.00298315613,1.09526905542106E-06
2460.00305773503,2460.00305773503,1.23320637489275E-06
2520.00313231393,2520.00313231393,1.25807963345088E-06
2580.00320689284,2580.00320689284,1.68301896234654E-06
2640.00328147174,2640.00328147174,1.54077801690711E-06
2700.00335605064,2700.00335605064,3.57947651486468E-06
2760.00343062955,2760.00343062955,1.89289915967344E-07
2820.00350520845,2820.00350520845,2.4769545963318E-06
2880.00357978735,2880.00357978735,2.01696513884877E-07
2940.00365436626,2940.00365436626,1.23173341211769E-06
3000.00372894516,3000.00372894516,9.97843362294502E-07
3060.00380352406,3060.00380352406,1.26305301385067E-05
3120.00387810297,3120.00387810297,2.63386145554226E-07
3180.00395268187,3180.00395268187,6.05843934414371E-05
3240.00402726077,3240.00402726077,7.2395212608565E-08
3300.00410183968,3300.00410183968,5.14161880690395E-05
3360.00417641858,3360.00417641858,2.79020343850435E-07
3420.00425099748,3420.00425099748,1.32046253256272E-05
3480.00432557638,3480.00432557638,2.48569577853768E-07
3540.00440015529,3540.00440015529,2.86936734774339E-06
3600.00447473419,3600.00447473419,3.7789818137028E-07
3660.00454931309,3660.00454931309,2.75613451530234E-07
3720.004623892,3720.004623892,1.01992924462624E-06
3780.0046984709,3780.0046984709,1.53700681786184E-06
3840.0047730498,3840.0047730498,5.01808308983045E-07
3900.00484762871,3900.00484762871,7.42561071603497E-07
3960.00492220761,3960.00492220761,1.92150154956622E-07
4020.00499678651,4020.00499678651,8.13183942011757E-08
4080.00507136542,4080.00507136542,6.07610255153166E-07
4140.00514594432,4140.00514594432,1.17932301379997E-07
4200.00522052322,4200.00522052322,4.93389156154059E-07
4260.00529510213,4260.00529510213,1.56030362592402E-07
4320.00536968103,4320.00536968103,5.91812581350618E-07
4380.00544425993,4380.00544425993,1.16727634540109E-06
4440.00551883884,4440.00551883884,3.41937804565733E-07
4500.00559341774,4500.00559341774,7.89034312660364E-08
4560.00566799664,4560.00566799664,7.87456983802841E-07
4620.00574257555,4620.00574257555,2.89865661948802E-07
4680.00581715445,4680.00581715445,7.60514410629585E-07
4740.00589173335,4740.00589173335,1.08010572909069E-06
4800.00596631225,4800.00596631225,1.8010508597995E-06
4860.00604089116,4860.00604089116,6.69767611922091E-07
4920.00611547006,4920.00611547006,2.08726883844075E-06
4980.00619004896,4980.00619004896,1.21688265905939E-07
5040.00626462787,5040.00626462787,4.60281880396245E-07
5100.00633920677,5100.00633920677,3.91096835687226E-07
5160.00641378567,5160.00641378567,5.66461285111113E-07
5220.00648836458,5220.00648836458,7.68692030092342E-07
5280.00656294348,5280.00656294348,3.95385867610307E-07
5340.00663752238,5340.00663752238,1.97748410682547E-07
5400.00671210129,5400.00671210129,6.46524788836578E-07
5460.00678668019,5460.00678668019,1.33055461825544E-07
5520.00686125909,5520.00686125909,5.26156732303889E-07
5580.006935838,5580.006935838,1.02733973623325E-06
5640.0070104169,5640.0070104169,2.02815243928229E-07
5700.0070849958,5700.0070849958,1.24732208403361E-06
5760.00715957471,5760.00715957471,2.61596071148947E-07
5820.00723415361,5820.00723415361,1.11163969096032E-07
5880.00730873251,5880.00730873251,3.37819992256274E-07
5940.00738331142,5940.00738331142,1.98430641771999E-07
6000.00745789032,6000.00745789032,1.04861216774152E-06
6060.00753246922,6060.00753246922,4.94973309451059E-08
6120.00760704813,6120.00760704813,5.18487085417656E-08
6180.00768162703,6180.00768162703,1.08624116927477E-07
6240.00775620593,6240.00775620593,7.09742042324674E-08
6300.00783078483,6300.00783078483,9.13460612553664E-08
6360.00790536374,6360.00790536374,5.49964745146049E-07
6420.00797994264,6420.00797994264,2.9746464217029E-06
6480.00805452154,6480.00805452154,6.24503442075763E-07
6540.00812910045,6540.00812910045,2.20458233501816E-06
6600.00820367935,6600.00820367935,3.13260438517276E-07
6660.00827825825,6660.00827825825,1.06332747385562E-06
6720.00835283716,6720.00835283716,4.57887852574315E-07
6780.00842741606,6780.00842741606,1.23200744067766E-06
6840.00850199496,6840.00850199496,6.54653078516195E-08
6900.00857657387,6900.00857657387,1.69188075980858E-07
6960.00865115277,6960.00865115277,3.20153073811442E-07
7020.00872573167,7020.00872573167,7.28146194039954E-07
7080.00880031058,7080.00880031058,7.67497663464797E-08
7140.00887488948,7140.00887488948,8.05236373322746E-07
7200.00894946838,7200.00894946838,7.33619074198243E-08
7260.00902404729,7260.00902404729,6.50501947374886E-07
7320.00909862619,7320.00909862619,3.60344894116646E-07
7380.00917320509,7380.00917320509,5.94407418830256E-07
7440.009247784,7440.009247784,3.58983716584124E-07
7500.0093223629,7500.0093223629,1.35586437154252E-06
7560.0093969418,7560.0093969418,2.44139990654663E-07
7620.00947152071,7620.00947152071,1.94292129387553E-06
7680.00954609961,7680.00954609961,6.06772173254233E-07
7740.00962067851,7740.00962067851,3.21180255810634E-07
7800.00969525741,7800.00969525741,8.84217366373427E-08
7860.00976983632,7860.00976983632,2.7959758872513E-07
7920.00984441522,7920.00984441522,5.44989860577124E-07
7980.00991899412,7980.00991899412,5.56829326818266E-07
8040.00999357303,8040.00999357303,1.13520551522102E-07
8100.01006815193,8100.01006815193,2.98481388137455E-07
8160.01014273083,8160.01014273083,3.20693019021369E-07
8220.01021730974,8220.01021730974,6.37237909277622E-07
8280.01029188864,8280.01029188864,3.73916613800605E-07
8340.01036646754,8340.01036646754,1.08759680137603E-06
8400.01044104645,8400.01044104645,1.01163298912854E-06
8460.01051562535,8460.01051562535,1.06771124970916E-07
8520.01059020425,8520.01059020425,4.88782514578356E-07
8580.01066478316,8580.01066478316,2.45237569046518E-07
8640.01073936206,8640.01073936206,1.05271477896283E-06
8700.01081394096,8700.01081394096,3.09941595657851E-07
8760.01088851987,8760.01088851987,8.00994119096575E-08
8820.01096309877,8820.01096309877,1.26388645719233E-06
8880.01103767767,8880.01103767767,3.02606144511574E-07
8940.01111225658,8940.01111225658,1.43427148214176E-06
9000.01118683548,9000.01118683548,5.77036830252578E-07
9060.01126141438,9060.01126141438,4.01877681995216E-07
9120.01133599328,9120.01133599328,1.54028160034144E-06
9180.01141057219,9180.01141057219,2.25737367269372E-07
9240.01148515109,9240.01148515109,1.73585066915513E-06
9300.01155972999,9300.01155972999,1.66993397103733E-07
9360.0116343089,9360.0116343089,5.23295876124861E-07
9420.0117088878,9420.0117088878,7.64757879332356E-07
9480.0117834667,9480.0117834667,1.99899319768447E-07
9540.01185804561,9540.01185804561,2.96801735230191E-07
9600.01193262451,9600.01193262451,5.9753845425809E-07
9660.01200720341,9660.01200720341,4.81293792612721E-07
9720.01208178232,9720.01208178232,3.71393607650043E-07
9780.01215636122,9780.01215636122,2.13835445413025E-07
9840.01223094012,9840.01223094012,2.4099905200399E-07
9900.01230551903,9900.01230551903,2.00220388440027E-07
9960.01238009793,9960.01238009793,1.86829024130389E-07
10020.0124546768,10020.0124546768,3.50338283070928E-07
10080.0125292557,10080.0125292557,1.32770441635994E-07
10140.0126038346,10140.0126038346,8.09474730896436E-08
10200.0126784135,10200.0126784135,3.68388414791418E-07
10260.0127529924,10260.0127529924,4.5111587814399E-08
10320.0128275713,10320.0128275713,5.22490979343749E-07
10380.0129021503,10380.0129021503,2.57383948727781E-07
10440.0129767292,10440.0129767292,5.65840888446502E-07
10500.0130513081,10500.0130513081,2.04196559857925E-07
10560.013125887,10560.013125887,7.48792809358125E-07
10620.0132004659,10620.0132004659,6.224520896462E-08
10680.0132750448,10680.0132750448,8.3457831238576E-08
10740.0133496237,10740.0133496237,1.24281461461666E-07
10800.0134242026,10800.0134242026,9.29410802014663E-08
10860.0134987815,10860.0134987815,4.69418032772595E-07
10920.0135733604,10920.0135733604,3.76172282630731E-07
10980.0136479393,10980.0136479393,6.82865839132637E-08
11040.0137225182,11040.0137225182,5.22239708344169E-07
11100.0137970971,11100.0137970971,1.1310201222906E-07
11160.013871676,11160.013871676,1.5600056930314E-07
11220.0139462549,11220.0139462549,2.98124728668337E-07
11280.0140208338,11280.0140208338,3.69177392568859E-07
11340.0140954127,11340.0140954127,9.76924042997826E-08
11400.0141699916,11400.0141699916,1.0433908420934E-07
11460.0142445705,11460.0142445705,2.28369395122828E-07
11520.0143191494,11520.0143191494,2.64028417877945E-07
11580.0143937283,11580.0143937283,4.90814557980133E-07
11640.0144683072,11640.0144683072,5.23715455562096E-07
11700.0145428861,11700.0145428861,1.1900695203476E-07
11760.014617465,11760.014617465,3.25933135447308E-07
11820.0146920439,11820.0146920439,4.17081488999718E-07
11880.0147666228,11880.0147666228,1.24695232892768E-06
11940.0148412017,11940.0148412017,3.27296908085906E-07
12000.0149157806,12000.0149157806,1.59924168957628E-07
