"Distance*$Poles/(3.14159265358979*($DiaGap-$AirGap)*2*50)*1s [ms]",Flux_Lines [] - Time='0.02s'
0,-0.0773875862359771
0.00999998198254618,-0.07738775621594
0.0199999639650924,-0.077387236911467
0.0299999459476385,-0.0773860282337838
0.0399999279301847,-0.0773841300952142
0.0499999099127309,-0.0773815830625749
0.0599998918952771,-0.0773796000145343
0.0699998738778233,-0.0773771237119511
0.0799998558603695,-0.0773741099363305
0.0899998378429156,-0.0773705588739362
0.0999998198254618,-0.077366480394418
0.109999801808008,-0.0773614495196328
0.119999783790554,-0.0773562712261281
0.1299997657731,-0.0773510033630334
0.139999747755647,-0.0773456460819012
0.149999729738193,-0.0773400672971036
0.159999711720739,-0.0773333517313304
0.169999693703285,-0.0773263147038211
0.179999675685831,-0.0773190074481073
0.189999657668377,-0.0773114301316259
0.199999639650924,-0.0773036887173464
0.20999962163347,-0.0772961520867882
0.219999603616016,-0.07728823118949
0.229999585598562,-0.077279910146808
0.239999567581108,-0.077271189169506
0.249999549563654,-0.0772622850274908
0.259999531546201,-0.077253544975629
0.269999513528747,-0.0772443744494678
0.279999495511293,-0.0772347724020878
0.289999477493839,-0.0772247387221376
0.299999459476385,-0.077214430285798
0.309999441458932,-0.077204172024504
0.319999423441478,-0.0771935895603901
0.329999405424024,-0.0771826386025619
0.33999938740657,-0.0771713188907005
0.349999369389116,-0.0771594634465518
0.359999351371663,-0.0771466224005298
0.369999333354209,-0.0771334084829651
0.379999315336755,-0.0771198967243548
0.389999297319301,-0.0771060866730791
0.399999279301847,-0.0770916314395069
0.409999261284393,-0.077076118503466
0.41999924326694,-0.0770599254653111
0.429999225249486,-0.0770429808331269
0.439999207232032,-0.0770252843871493
0.449999189214578,-0.0770069115962263
0.459999171197124,-0.076987925311868
0.46999915317967,-0.0769680989558561
0.479999135162217,-0.076947378559134
0.489999117144763,-0.076925764408518
0.499999099127309,-0.0769033589339969
0.509999081109855,-0.0768805686801662
0.519999063092402,-0.076857086610265
0.529999045074948,-0.0768326833333504
0.539999027057494,-0.0768073590820861
0.54999900904004,-0.0767813283801908
0.559998991022586,-0.0767552451103095
0.569998973005132,-0.0767285370710029
0.579998954987679,-0.0767011103436312
0.589998936970225,-0.0766729653750982
0.599998918952771,-0.0766440476760275
0.609998900935317,-0.0766140389298164
0.619998882917863,-0.0765834128107381
0.629998864900409,-0.0765524584267047
0.639998846882956,-0.0765211761927219
0.649998828865502,-0.0764893760942631
0.659998810848048,-0.0764560550785724
0.669998792830594,-0.0764219506376932
0.67999877481314,-0.0763871232249044
0.689998756795687,-0.0763515730783515
0.699998738778233,-0.0763152602211244
0.709998720760779,-0.0762786590069953
0.719998702743325,-0.0762411516742974
0.729998684725871,-0.0762025993969569
0.739998666708418,-0.0761630028000387
0.749998648690964,-0.0761224539412884
0.75999863067351,-0.0760818421643654
0.769998612656056,-0.0760401115479948
0.779998594638602,-0.0759970916136099
0.789998576621148,-0.0759527832783083
0.799998558603694,-0.0759076576795605
0.809998540586241,-0.075863061460795
0.819998522568787,-0.0758179020720701
0.829998504551333,-0.0757720934915097
0.839998486533879,-0.0757256373568805
0.849998468516426,-0.0756785680288944
0.859998450498972,-0.0756298385319074
0.869998432481518,-0.075581406030317
0.879998414464064,-0.0755339147357557
0.88999839644661,-0.0754873655772329
0.899998378429156,-0.0754415246020069
0.909998360411702,-0.0753933410022295
0.919998342394249,-0.0753450364202275
0.929998324376795,-0.0752965337261828
0.939998306359341,-0.0752478317926179
0.949998288341887,-0.0751989133576677
0.959998270324433,-0.075151257023408
0.96999825230698,-0.0751025374281091
0.979998234289526,-0.0750524060791182
0.989998216272072,-0.0750008612133254
0.999998198254618,-0.0749479010699411
1.00999818023716,-0.074895177193343
1.01999816221971,-0.074840415903419
1.02999814420226,-0.0747836157601883
1.0399981261848,-0.0747247753266779
1.04999810816735,-0.074663821263916
1.0599980901499,-0.0746021690949873
1.06999807213244,-0.0745379949166125
1.07999805411499,-0.0744712191063182
1.08999803609753,-0.0744018406945816
1.09999801808008,-0.0743295297667816
1.10999800006263,-0.0742527964105194
1.11999798204517,-0.0741737615954143
1.12999796402772,-0.0740924297363856
1.13999794601026,-0.0740088013789217
1.14999792799281,-0.0739225680670649
1.15999790997536,-0.0738310101354357
1.1699978919579,-0.0737368012705708
1.17999787394045,-0.0736401007032249
1.189997855923,-0.0735409099626025
1.19999783790554,-0.0734393409973295
1.20999781988809,-0.0733362229217719
1.21999780187063,-0.0732303105718875
1.22999778385318,-0.0731213360727077
1.23999776583573,-0.0730093006510311
1.24999774781827,-0.0728943217029443
1.25999772980082,-0.0727783409841433
1.26999771178336,-0.0726594085072293
1.27999769376591,-0.0725368881156442
1.28999767574846,-0.0724107800469893
1.299997657731,-0.0722815806470277
1.30999763971355,-0.0721517939374975
1.3199976216961,-0.072019668750081
1.32999760367864,-0.0718847648205763
1.33999758566119,-0.0717470826678443
1.34999756764373,-0.0716065555605949
1.35999754962628,-0.071460692872379
1.36999753160883,-0.0713131574748434
1.37999751359137,-0.0711646882994525
1.38999749557392,-0.0710152847746056
1.39999747755647,-0.0708639839318162
1.40999745953901,-0.0707085448439115
1.41999744152156,-0.0705507850015114
1.4299974235041,-0.0703913598306064
1.43999740548665,-0.0702302691493744
1.4499973874692,-0.0700680330845799
1.45999736945174,-0.0699067863471708
1.46999735143429,-0.0697445283224911
1.47999733341684,-0.0695811346241575
1.48999731539938,-0.0694166067977495
1.49999729738193,-0.0692530444705275
1.50999727936447,-0.0690904166179009
1.51999726134702,-0.0689287213235039
1.52999724332957,-0.0687678226265702
1.53999722531211,-0.0686077220735053
1.54999720729466,-0.0684503314168281
1.5599971892772,-0.0682972671436833
1.56999717125975,-0.0681460766691129
1.5799971532423,-0.0679973047817725
1.58999713522484,-0.0678509494702857
1.59999711720739,-0.0677057694105255
1.60999709918994,-0.0675611238981048
1.61999708117248,-0.0674182667387935
1.62999706315503,-0.0672771663299856
1.63999704513757,-0.0671378177476996
1.64999702712012,-0.0669995633690015
1.65999700910267,-0.0668609615215809
1.66999699108521,-0.0667226342816724
1.67999697306776,-0.0665832898552723
1.6899969550503,-0.0664429230510282
1.69999693703285,-0.0663014263768088
1.7099969190154,-0.0661586657105717
1.71999690099794,-0.0660147941100387
1.72999688298049,-0.0658686044835766
1.73999686496304,-0.0657200930956388
1.74999684694558,-0.0655692726293423
1.75999682892813,-0.0654154224631521
1.76999681091067,-0.0652576101095472
1.77999679289322,-0.0650971120481273
1.78999677487577,-0.0649339286989576
1.79999675685831,-0.0647682712449654
1.80999673884086,-0.0645990889326268
1.8199967208234,-0.0644263412539042
