"Freq [kHz]","mag(CoreLoss(PoleShoe)) [W]"
0,13335.786657987
0.0599999999999999,931.891538565561
0.12,890.700812969809
0.18,140.32688116046
0.24,398.082162363054
0.299999999999999,754.461281625306
0.359999999999999,84.2869251439227
0.419999999999999,49.9377579736307
0.479999999999999,48.711150944798
0.539999999999999,123.341677037377
0.599999999999999,102.294133652289
0.659999999999999,120.090712042512
0.719999999999999,47.1823278751248
0.779999999999998,104.878552464045
0.839999999999998,97.9840388738023
0.899999999999998,137.955427424582
0.959999999999998,103.365430568495
1.02,111.185149571569
1.08,96.317747331874
1.14,104.882431250737
1.2,122.452978459662
1.26,97.7264694215995
1.32,762.580271015829
1.38,60.2531013104364
1.44,186.373404051191
1.5,238.582230060994
1.56,278.997355945252
1.62,816.606757157671
1.68,164.06334748997
1.74,78.663258589162
1.8,273.753567964654
1.86,128.781552180086
1.92,104.856780573312
1.98,75.9492777516262
2.04,25.9726578508331
2.1,28.9453476097191
2.16,86.4605961533553
2.22,24.9975393003371
2.28,67.1304636387464
2.34,63.2499158864896
2.4,59.7409099225159
2.46,97.7850930131106
2.52,90.4372827538588
2.58,49.5215540058398
2.63999999999999,81.5287207375604
2.69999999999999,66.1138533793532
2.75999999999999,51.1820286222744
2.81999999999999,86.4608271161286
2.87999999999999,49.5154716940961
2.93999999999999,119.684541475597
2.99999999999999,74.5234693809281
3.05999999999999,61.2417955614459
3.11999999999999,90.9088150671379
3.17999999999999,69.0525525208935
3.23999999999999,2087.6534053824
3.29999999999999,159.523589762025
3.35999999999999,77.2275541817962
3.41999999999999,169.025544413406
3.47999999999999,103.623304804485
3.53999999999999,115.217504912028
3.59999999999999,36.2752313579303
3.65999999999999,61.7439210101445
3.71999999999999,52.8454078259541
3.77999999999999,57.9044419630635
3.83999999999999,69.0693032981867
3.89999999999999,52.6021505202834
3.95999999999999,56.2052619953573
4.01999999999999,47.2161943679023
4.07999999999999,31.9726292806246
4.13999999999999,179.943142596251
4.19999999999999,82.2407398266929
4.25999999999999,60.8806352459873
4.31999999999999,55.6253084262572
4.37999999999999,37.3850774236764
4.43999999999999,41.636510304796
4.49999999999999,48.1510756785108
